Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Average transaction cost of sending remittances to a specific country (%),1624,95.529,0.0,float64,76,74,2,0.029,10.042,10.013,3.575,2.679,2.616,-0.665,0.67
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1624,95.529,2.176,float64,76,40,1,0.0,50.91,50.91,7.275,0.0,16.887,1.826,1.934
"Net bilateral aid flows from DAC donors, Austria (current US$)",1624,95.529,0.0,float64,76,39,9,10000.0,82870002.747,82860002.747,2564473.695,55000.0,9992094.936,57.406,7.232
"Net official flows from UN agencies, UNAIDS (current US$)",1624,95.529,0.176,float64,76,59,10,0.0,2049999.952,2049999.952,279203.518,120026.0,371775.117,10.658,2.845
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",1625,95.588,0.0,float64,75,68,6,8.194,25.208,17.013999999999996,16.545,16.005,2.443,2.92,0.267
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",1625,95.588,0.0,float64,75,64,8,2.222,12.828,10.606,8.773,9.708,2.582,0.723,-1.262
Taxes on exports (% of tax revenue),1625,95.588,0.0,float64,75,75,0,0.0,44.608,44.608,8.13,0.043,14.667,1.151,1.65
Taxes on exports (current LCU),1625,95.588,0.0,float64,75,67,5,100.0,4580984600778.42,4580984600678.42,617354865750.224,18264000.0,1215669850540.162,2.135,1.822
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",1626,95.647,2.765,float64,74,28,1,0.0,0.443,0.443,0.067,0.0,0.11,1.109,1.446
"Net bilateral aid flows from DAC donors, Switzerland (current US$)",1626,95.647,0.0,float64,74,48,17,-29999.999,12149999.619,12179999.618,780945.949,200000.003,2136622.721,20.389,4.554
"Prevalence of stunting, height for age, female (% of children under 5)",1626,95.647,0.059,float64,74,52,18,0.0,25.8,25.8,6.097,4.8,5.097,2.49,1.473
"Prevalence of stunting, height for age, male (% of children under 5)",1626,95.647,0.059,float64,74,65,8,0.0,22.8,22.8,7.372,5.75,5.9,-0.036,0.924
"Gross PSD, General Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, % of GDP",1628,95.765,0.0,float64,72,72,0,40.659,171.625,130.966,96.287,96.729,41.711,-1.635,0.125
"Gross PSD, Budgetary Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",1629,95.824,3.471,float64,71,13,1,0.0,1.361,1.361,0.115,0.0,0.284,7.407,2.705
"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",1629,95.824,0.0,float64,71,71,0,0.068,15.403,15.335,3.138,1.285,4.237,1.821,1.735
"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",1629,95.824,0.0,float64,71,71,0,0.267,6.431,6.164,1.896,1.031,1.877,1.164,1.62
"Net bilateral aid flows from DAC donors, Belgium (current US$)",1630,95.882,0.118,float64,70,44,12,-1309999.943,2160000.086,3470000.029,335142.858,100000.001,562872.402,3.213,1.322
Firms experiencing losses due to theft and vandalism (% of firms),1631,95.941,0.0,float64,69,66,3,2.0,49.0,47.0,21.133,18.4,11.847,-0.352,0.681
Firms that spend on R&D (% of firms),1631,95.941,0.0,float64,69,66,3,2.8,71.0,68.2,24.235,19.3,16.042,-0.013,0.864
Losses due to theft and vandalism (% of annual sales of affected firms),1631,95.941,0.0,float64,69,30,16,0.5,61.9,61.4,2.738,1.7,7.318,65.491,7.998
Firms experiencing electrical outages (% of firms),1632,96.0,0.0,float64,68,66,2,2.0,95.5,93.5,34.143,29.3,20.257,1.306,1.19
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1632,96.0,0.0,float64,68,68,0,5.241,65.101,59.86,16.653,16.535,8.701,13.658,2.759
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),1632,96.0,0.0,float64,68,68,0,3.26,39.568,36.308,18.601,17.062,7.624,0.043,0.463
"Number of surgical procedures (per 100,000 population)",1632,96.0,0.0,float64,68,67,1,966.3,28907.0,27940.7,9705.775,8522.5,6429.234,0.414,0.937
Power outages in firms in a typical month (number),1632,96.0,0.294,float64,68,21,11,0.0,8.5,8.5,0.731,0.3,1.218,25.412,4.525
Value lost due to electrical outages (% of sales for affected firms),1632,96.0,0.059,float64,68,24,14,0.0,2.9,2.9,0.815,0.5,0.719,0.468,1.115
"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",1633,96.059,0.0,float64,67,67,0,863685252.372,6194818916062.5,6193955230810.128,1827920330950.651,1298731706950.0,1817187274554.817,-0.175,0.94
"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",1633,96.059,0.471,float64,67,60,1,0.0,1703052727600.0,1703052727600.0,265604174852.333,95886839850.0,435555661838.514,2.961,1.931
"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",1633,96.059,0.0,float64,67,67,0,465595513.248,2078078041450.0,2077612445936.752,825757614743.888,692259189696.807,678031597328.828,-1.323,0.247
"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",1633,96.059,0.0,float64,67,67,0,344323122.675,409200238400.0,408855915277.325,125163823613.926,110077542834.0,109009669613.987,-0.04,0.755
"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",1633,96.059,0.0,float64,67,67,0,3319527.256,985963646624.535,985960327097.279,208946687241.053,93312343025.0,299183036330.257,1.107,1.648
"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",1633,96.059,1.353,float64,67,45,1,0.0,40102129687.5,40102129687.5,6708166504.498,4299926000.0,8942614220.797,4.095,1.851
"Net bilateral aid flows from DAC donors, Finland (current US$)",1633,96.059,0.059,float64,67,35,16,-5000000.0,27579999.924,32579999.924,504328.358,79999.998,3440287.252,60.634,7.549
"Net bilateral aid flows from DAC donors, Sweden (current US$)",1634,96.118,0.059,float64,66,47,10,-10000.0,69650001.526,69660001.526,1983181.836,204999.998,8647758.832,60.116,7.605
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",1635,96.176,0.0,float64,65,65,0,0.113,24.454,24.341,6.298,2.773,6.789,0.662,1.347
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",1635,96.176,0.059,float64,65,65,0,0.0,2.546,2.546,0.903,0.822,0.814,-1.054,0.479
"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",1635,96.176,1.353,float64,65,43,1,0.0,0.179,0.179,0.033,0.007,0.05,1.153,1.541
"Gross PSD, Nonfinancial Public Corp., Short-term, Loans, Nominal Value, % of GDP",1635,96.176,0.353,float64,65,60,1,0.0,1.624,1.624,0.39,0.146,0.438,-0.277,1.025
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",1637,96.294,3.706,float64,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",1637,96.294,3.0,float64,63,13,1,0.0,1.361,1.361,0.13,0.0,0.298,6.162,2.494
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",1637,96.294,3.706,float64,63,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Net bilateral aid flows from DAC donors, Netherlands (current US$)",1637,96.294,0.0,float64,63,40,11,-11510000.229,12779999.733,24289999.961999997,514920.624,129999.995,2367334.054,21.753,0.299
"Net official flows from UN agencies, UNFPA (current US$)",1637,96.294,0.0,float64,63,59,4,-10000.0,997229.993,1007229.993,420963.353,419999.987,278204.372,-1.255,0.158
"Gross PSD, Budgetary Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1638,96.353,3.647,float64,62,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Coverage of social insurance programs (% of population),1639,96.412,0.0,float64,61,61,0,16.259,57.513,41.254,39.284,43.475,12.457,-0.757,-0.577
Coverage of social insurance programs in 2nd quintile (% of population),1639,96.412,0.0,float64,61,61,0,9.119,63.188,54.069,38.971,44.109,15.655,-0.707,-0.566
Coverage of social insurance programs in 3rd quintile (% of population),1639,96.412,0.0,float64,61,61,0,16.357,63.675,47.318,41.896,45.7,13.417,-0.509,-0.737
Coverage of social insurance programs in 4th quintile (% of population),1639,96.412,0.0,float64,61,61,0,20.408,60.055,39.647,43.252,45.277,11.302,-0.755,-0.552
Coverage of social insurance programs in poorest quintile (% of population),1639,96.412,0.0,float64,61,61,0,2.632,59.368,56.736000000000004,32.201,38.903,17.125,-1.117,-0.359
Coverage of social insurance programs in richest quintile (% of population),1639,96.412,0.0,float64,61,61,0,23.429,54.353,30.924000000000003,40.098,40.33,7.173,-0.446,0.067
Coverage of social protection and labor programs (% of population),1639,96.412,0.0,float64,61,61,0,37.43,92.176,54.746,74.462,76.375,9.628,2.334,-0.833
Ease of doing business rank (1=most business-friendly regulations),1639,96.412,0.0,float64,61,61,0,1.0,145.0,144.0,50.951,42.0,37.979,-0.152,0.785
"Net bilateral aid flows from DAC donors, Norway (current US$)",1639,96.412,0.059,float64,61,54,5,-11899999.619,92319999.695,104219999.314,8117540.986,1710000.038,15725176.627,13.492,3.205
Adequacy of social insurance programs (% of total welfare of beneficiary households),1640,96.471,0.0,float64,60,60,0,23.395,79.533,56.138000000000005,45.992,44.388,17.497,-1.147,0.498
Adequacy of social protection and labor programs (% of total welfare of beneficiary households),1640,96.471,0.0,float64,60,60,0,15.262,66.853,51.590999999999994,35.729,33.046,14.76,-1.059,0.411
Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),1640,96.471,0.0,float64,60,60,0,0.479,19.329,18.85,6.069,5.612,4.396,0.392,0.823
Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),1640,96.471,0.0,float64,60,60,0,1.39,20.169,18.779,9.217,9.338,3.926,0.201,0.421
Coverage of social safety net programs (% of population),1640,96.471,0.0,float64,60,60,0,20.541,83.197,62.656000000000006,53.841,55.645,14.857,-0.28,-0.288
Coverage of social safety net programs in 2nd quintile (% of population),1640,96.471,0.0,float64,60,60,0,26.507,93.889,67.38199999999999,64.009,69.833,18.221,-0.659,-0.457
Coverage of social safety net programs in 3rd quintile (% of population),1640,96.471,0.0,float64,60,60,0,15.678,91.835,76.157,54.046,55.14,18.412,-0.404,-0.057
Coverage of social safety net programs in 4th quintile (% of population),1640,96.471,0.0,float64,60,60,0,10.271,80.877,70.606,44.331,40.691,16.423,-0.23,0.229
Coverage of social safety net programs in poorest quintile (% of population),1640,96.471,0.0,float64,60,60,0,39.737,95.76,56.023,76.48,81.616,15.549,-0.534,-0.802
Coverage of social safety net programs in richest quintile (% of population),1640,96.471,0.0,float64,60,60,0,5.578,55.618,50.04,30.354,29.188,12.514,-0.541,0.255
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1640,96.471,3.412,float64,60,3,1,0.0,0.0,0.0,0.0,0.0,0.0,41.861,6.334
"Gross PSD, Nonfinancial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",1641,96.529,0.294,float64,59,55,1,0.0,5.183,5.183,1.338,0.552,1.484,-0.592,0.824
Coverage of unemployment benefits and ALMP (% of population),1642,96.588,0.0,float64,58,58,0,0.597,24.527,23.93,6.407,2.881,7.176,0.788,1.448
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),1642,96.588,0.0,float64,58,58,0,0.701,32.605,31.903999999999996,7.036,3.551,7.451,1.883,1.57
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),1642,96.588,0.0,float64,58,58,0,0.55,24.44,23.89,6.244,3.242,6.578,0.969,1.47
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),1642,96.588,0.0,float64,58,58,0,0.404,29.797,29.393,5.486,1.947,7.447,3.508,2.077
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),1642,96.588,0.0,float64,58,58,0,0.444,47.565,47.120999999999995,8.367,4.415,9.965,5.438,2.268
Coverage of unemployment benefits and ALMP in richest quintile (% of population),1642,96.588,0.0,float64,58,58,0,0.196,34.527,34.331,4.906,1.183,9.137,5.699,2.632
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),1643,96.647,0.0,float64,57,38,15,24.0,100.0,76.0,64.333,64.0,18.634,-0.663,-0.071
"Net bilateral aid flows from DAC donors, Portugal (current US$)",1643,96.647,0.118,float64,57,15,13,0.0,189999.998,189999.998,64210.526,70000.0,42424.191,-0.21,0.285
Adequacy of social safety net programs (% of total welfare of beneficiary households),1644,96.706,0.0,float64,56,56,0,2.725,14.519,11.794,8.164,7.762,2.859,-0.326,0.376
Battle-related deaths (number of people),1644,96.706,0.118,float64,56,46,7,0.0,22675.0,22675.0,620.018,67.0,3025.066,54.128,7.306
Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),1644,96.706,0.0,float64,56,56,0,9.599,48.695,39.096000000000004,29.661,29.323,9.253,-0.504,-0.204
"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",1644,96.706,0.353,float64,56,51,1,0.0,2388128512600.0,2388128512600.0,578840399078.384,293103472273.859,795528181492.358,0.074,1.343
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",1644,96.706,0.0,float64,56,51,5,7.4,104.0,96.6,28.846,18.35,25.182,1.641,1.6
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",1644,96.706,0.0,float64,56,52,4,5.1,106.8,101.7,23.2,13.8,23.123,4.098,2.109
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",1644,96.706,0.0,float64,56,52,4,9.4,113.2,103.8,35.198,22.2,28.055,0.787,1.349
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",1644,96.706,0.0,float64,56,32,14,0.4,8.6,8.2,3.482,2.7,2.186,0.284,1.079
"Net official flows from UN agencies, ILO (current US$)",1644,96.706,0.0,float64,56,54,2,20000.0,1302415.49,1282415.49,388024.851,247710.004,360251.784,-0.285,0.913
"Completeness of birth registration, female (%)",1645,96.765,0.0,float64,55,10,1,87.6,100.0,12.400000000000006,99.283,100.0,2.374,16.469,-4.022
"Completeness of birth registration, male (%)",1645,96.765,0.0,float64,55,10,1,88.2,100.0,11.799999999999997,99.324,100.0,2.338,17.543,-4.163
"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1645,96.765,0.0,float64,55,55,0,362478875.102,3252113442264.857,3251750963389.755,1006527880899.831,867701144982.0,983537051325.085,-0.472,0.726
"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",1645,96.765,0.0,float64,55,55,0,437026359.728,642389821549.043,641952795189.315,214976000397.817,127697357056.486,203283853246.567,-0.98,0.598
"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",1645,96.765,1.353,float64,55,33,1,0.0,40102129687.5,40102129687.5,5672790875.541,42659311.356,9258205444.285,5.325,2.206
"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",1645,96.765,0.0,float64,55,55,0,81162476.118,632704768625.0,632623606148.882,129602898474.224,110840677462.5,146283856764.023,4.008,1.835
"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",1645,96.765,0.118,float64,55,54,1,0.0,116843321100.0,116843321100.0,26723795566.64,2313487457.6,37350744017.437,0.031,1.221
"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",1645,96.765,0.294,float64,55,51,1,0.0,105534628700.081,105534628700.081,33055535660.017,20448899475.0,32575097872.042,-1.248,0.446
"IFC, private nonguaranteed (NFL, current US$)",1645,96.765,2.0,float64,55,22,1,-37751431.0,167560400.0,205311831.0,3965818.937,0.0,25235045.095,34.115,5.371
"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",1646,96.824,0.0,float64,54,54,0,4.383,185.507,181.124,57.467,39.12,49.617,0.838,1.374
"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",1646,96.824,0.176,float64,54,52,1,0.0,35.924,35.924,13.878,13.59,12.018,-0.993,0.423
"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, % of GDP",1646,96.824,0.412,float64,54,48,1,0.0,16.675,16.675,5.676,3.581,5.106,-1.009,0.494
"Net official flows from UN agencies, IFAD (current US$)",1646,96.824,0.059,float64,54,53,1,-3730000.019,4219999.79,7949999.809,-60684.904,-51005.0,1147172.89,4.328,0.256
"Prevalence of wasting, weight for height, female (% of children under 5)",1646,96.824,0.294,float64,54,36,12,0.0,10.8,10.8,2.739,2.1,2.554,1.905,1.412
"Prevalence of wasting, weight for height, male (% of children under 5)",1646,96.824,0.0,float64,54,34,12,0.2,12.7,12.5,3.157,2.65,2.709,1.969,1.432
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",1647,96.882,0.0,float64,53,53,0,0.062,23.093,23.031,7.267,5.82,6.967,-0.231,0.992
"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",1647,96.882,0.706,float64,53,42,1,0.0,22.142,22.142,5.937,3.322,6.731,0.185,1.202
"Prevalence of underweight, weight for age, female (% of children under 5)",1648,96.941,0.0,float64,52,36,13,0.3,11.4,11.1,3.171,2.55,2.803,1.021,1.329
"Prevalence of underweight, weight for age, male (% of children under 5)",1648,96.941,0.0,float64,52,38,11,0.1,13.0,12.9,3.879,2.95,3.396,0.613,1.255
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",1649,97.0,0.941,float64,51,36,1,0.0,1.388,1.388,0.439,0.172,0.479,-1.292,0.643
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",1649,97.0,1.765,float64,51,22,1,0.0,0.241,0.241,0.047,0.0,0.086,-0.068,1.353
Population living in slums (% of urban population),1649,97.0,0.0,float64,51,43,6,4.4,40.053,35.653,13.565,10.28,8.22,1.616,1.392
"Prevalence of severe wasting, weight for height, female (% of children under 5)",1649,97.0,0.529,float64,51,19,11,0.0,4.2,4.2,0.812,0.5,0.93,4.432,2.014
"Prevalence of severe wasting, weight for height, male (% of children under 5)",1649,97.0,0.353,float64,51,20,12,0.0,5.1,5.1,0.841,0.7,0.901,9.066,2.487
People with basic handwashing facilities including soap and water (% of population),1651,97.118,0.0,float64,49,25,3,75.888,97.4,21.512,88.329,90.063,7.323,-1.063,-0.422
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",1652,97.176,0.412,float64,48,42,1,0.0,7.171,7.171,0.267,0.007,1.112,33.666,5.652
"Gross PSD, Financial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",1652,97.176,0.0,float64,48,48,0,5.009,130.292,125.283,35.592,21.641,37.017,0.92,1.445
"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, % of GDP",1652,97.176,0.176,float64,48,46,1,0.0,37.493,37.493,16.167,14.759,12.366,-0.981,0.279
"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",1652,97.176,0.0,float64,48,48,0,0.023,8.652,8.629,1.774,0.917,2.316,2.876,1.945
"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",1652,97.176,0.0,float64,48,48,0,0.068,4.891,4.823,1.834,1.631,1.702,-1.043,0.608
"Net official flows from UN agencies, WHO (current US$)",1652,97.176,0.0,float64,48,48,0,3200.0,1188799.977,1185599.977,276284.882,87251.965,295215.878,0.54,1.063
"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1653,97.235,1.353,float64,47,25,1,0.0,0.732,0.732,0.134,0.008,0.251,0.67,1.582
Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),1654,97.294,0.0,float64,46,46,0,0.494,31.33,30.836,17.722,22.023,9.425,-1.242,-0.48
Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),1654,97.294,0.0,float64,46,46,0,6.016,44.339,38.323,22.982,22.062,8.795,0.567,0.836
Investment in energy with private participation (current US$),1655,97.353,0.0,float64,45,45,0,3000000.0,13624200000.0,13621200000.0,1494552377.778,486950000.0,2903016670.921,11.781,3.377
"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",1655,97.353,0.176,float64,45,20,5,0.0,500000.0,500000.0,97333.332,20000.0,143009.852,1.206,1.589
"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,361343955.57,2270294795400.0,2269933451444.43,700018579055.69,799990656000.0,710743955522.412,-0.644,0.618
"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,771583328.931,1684777517450.0,1684005934121.069,578887788397.29,728045693220.0,557742337862.094,-1.259,0.35
"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,183812813.605,1632306153400.0,1632122340586.395,541763727357.456,633385618800.0,532760931635.355,-1.118,0.444
"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",1657,97.471,1.588,float64,43,17,1,0.0,59097192750.0,59097192750.0,9521816955.377,0.0,17691203473.502,2.253,1.822
"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,26705590.962,882866769250.002,882840063659.0399,335301345196.467,419995830350.0,311806835364.858,-1.476,0.257
"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,93454953.655,326717745700.001,326624290746.34595,76242997585.997,22980385880.891,106109801689.875,-0.187,1.193
"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,306775574.636,112795965732.739,112489190158.103,37124061039.835,35050376850.0,38508785919.325,-1.167,0.613
"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1657,97.471,0.0,float64,43,43,0,161564400.403,104102678441.468,103941114041.065,35086670429.57,35050376850.0,35713381913.825,-1.251,0.537
"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",1657,97.471,0.471,float64,43,36,1,0.0,380141009100.0,380141009100.0,42166613943.362,146870180.0,92090997464.428,7.241,2.761
"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",1657,97.471,0.471,float64,43,36,1,0.0,135119568650.0,135119568650.0,47142599977.944,57893440400.0,44766123838.785,-1.312,0.302
"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",1657,97.471,0.118,float64,43,24,11,0.0,980000.019,980000.019,171627.907,90000.004,224933.116,3.693,1.974
"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",1658,97.529,0.0,float64,42,41,1,-1.04,14.51,15.55,3.473,2.935,3.129,2.36,1.19
"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",1658,97.529,0.059,float64,42,41,1,-1.58,13.46,15.040000000000001,2.808,1.97,2.9,3.078,1.319
"Gross PSD, Financial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",1658,97.529,0.706,float64,42,31,1,0.0,25.264,25.264,11.903,17.195,9.367,-1.749,-0.245
"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",1658,97.529,1.353,float64,42,20,1,0.0,1.378,1.378,0.369,0.0,0.553,-1.089,0.924
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",1659,97.588,0.882,float64,41,27,1,0.0,2.966,2.966,0.892,0.503,1.047,-0.87,0.858
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1659,97.588,1.706,float64,41,13,1,0.0,0.035,0.035,0.005,0.0,0.01,3.721,2.126
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1659,97.588,2.412,float64,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",1659,97.588,2.412,float64,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1659,97.588,2.412,float64,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",1659,97.588,0.353,float64,41,36,1,0.0,3.537,3.537,1.295,0.995,1.279,-0.985,0.819
"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",1660,97.647,0.824,float64,40,27,1,0.0,427119613200.0,427119613200.0,106467581068.896,40426247.478,166119291233.779,-0.951,0.988
"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",1660,97.647,2.353,float64,40,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",1662,97.765,0.294,float64,38,34,1,0.0,6.771,6.771,3.111,2.594,2.24,-1.216,0.277
"Gross PSD, Financial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",1663,97.824,0.353,float64,37,32,1,0.0,46.276,46.276,14.038,9.234,14.04,-0.461,0.736
"Internally displaced persons, total displaced by conflict and violence (number of people)",1663,97.824,0.0,float64,37,28,7,140.0,272000.0,271860.0,108763.784,60000.0,107382.96,-1.846,0.262
"Gross PSD, Financial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",1664,97.882,0.0,float64,36,36,0,0.023,21.729,21.706,6.608,0.319,9.268,-1.466,0.763
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",1664,97.882,0.706,float64,36,25,1,0.0,19.278,19.278,6.967,6.211,6.718,-1.119,0.506
"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",1664,97.882,0.0,float64,36,36,0,532293775875.0,2373487460425.0,1841193684550.0,1481315623650.862,1608220792859.625,610847549819.682,-1.297,-0.378
"Net bilateral aid flows from DAC donors, Hungary (current US$)",1664,97.882,1.176,float64,36,12,3,0.0,519999.981,519999.981,51944.444,0.0,121862.203,7.453,2.834
Net official aid received (constant 2021 US$),1664,97.882,0.0,float64,36,35,1,-78830001.831,1869339965.82,1948169967.651,256777498.608,7129999.876,473223033.198,5.27,2.327
Net official aid received (current US$),1664,97.882,0.0,float64,36,36,0,-71540000.916,1520160034.18,1591700035.096,205458614.633,5775000.095,375257134.796,5.075,2.282
"Net official flows from UN agencies, UNHCR (current US$)",1664,97.882,0.0,float64,36,31,4,29999.999,10883709.908,10853709.909,2027212.411,970000.029,2432099.844,4.894,2.193
Public private partnerships investment in energy (current US$),1664,97.882,0.0,float64,36,36,0,3000000.0,5187000000.0,5184000000.0,722870277.778,197855000.0,1272073652.487,6.666,2.681
