Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",697,94.189,0.0,float64,43,43,0,0.036,18.462,4.113,0.29,6.391,-0.469,1.153
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",697,94.189,0.0,float64,43,43,0,0.0,2.391,0.907,0.638,0.803,-0.938,0.717
"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",697,94.189,1.757,float64,43,31,1,0.0,2.056,0.675,0.815,0.65,-1.372,0.24
"Gross PSD, Financial Public Corp., Short-term, Loans, Nominal Value, % of GDP",697,94.189,0.946,float64,43,37,1,0.0,2.759,0.784,0.849,0.757,0.51,0.968
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",697,94.189,3.649,float64,43,17,1,0.0,30.699,6.929,0.0,11.412,-0.656,1.117
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",697,94.189,2.568,float64,43,25,1,0.0,1.365,0.269,0.312,0.331,3.624,1.739
"Gross PSD, General Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",697,94.189,3.784,float64,43,16,1,0.0,0.232,0.066,0.0,0.096,-1.056,0.916
"Gross PSD, General Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",697,94.189,1.081,float64,43,36,1,0.0,10.127,3.658,3.039,2.905,-0.909,0.451
"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",697,94.189,0.946,float64,43,37,1,0.0,1899964026149.998,695688708095.861,758901492000.0,512389892995.995,-0.012,0.477
"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",697,94.189,1.757,float64,43,31,1,0.0,59097192750.0,9935753196.063,1021721864.785,17481004902.688,2.314,1.833
ARI treatment (% of children under 5 taken to a health provider),698,94.324,0.0,float64,42,37,5,32.0,93.0,70.836,72.25,12.995,1.222,-0.897
Adequacy of social safety net programs (% of total welfare of beneficiary households),698,94.324,0.0,float64,42,42,0,0.045,21.449,6.105,5.054,4.674,1.664,1.283
Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),698,94.324,0.0,float64,42,42,0,0.946,63.797,23.688,23.915,11.292,3.135,0.908
Consumption of iodized salt (% of households),698,94.324,0.0,float64,42,38,4,28.2,96.8,74.188,79.85,18.645,-0.068,-0.821
Firms formally registered when operations started (% of firms),698,94.324,0.0,float64,42,36,5,29.1,97.5,85.855,89.0,13.597,6.984,-2.405
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",698,94.324,0.0,float64,42,42,0,1.542,24.454,8.948,7.624,7.09,-0.593,0.874
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",698,94.324,0.0,float64,42,42,0,0.084,4.805,1.96,2.093,1.27,-0.858,0.205
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",698,94.324,0.0,float64,42,42,0,0.021,0.912,0.24,0.244,0.178,3.361,1.267
"Gross PSD, Nonfinancial Public Corp., Short-term, Loans, Nominal Value, % of GDP",698,94.324,0.0,float64,42,42,0,0.023,1.624,0.604,0.512,0.412,-0.676,0.361
"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",698,94.324,0.946,float64,42,36,1,0.0,135119568650.0,49570207657.19,60896690200.0,43429156307.966,-1.251,0.278
Informal payments to public officials (% of firms),698,94.324,0.135,float64,42,42,0,0.0,90.7,30.798,25.75,26.577,-0.205,0.876
Public private partnerships investment in water and sanitation (current US$),698,94.324,0.0,float64,42,42,0,7000000.0,3654630000.0,640341547.143,257780000.0,896055717.175,3.793,2.046
Bribery incidence (% of firms experiencing at least one bribe payment request),699,94.459,0.0,float64,41,40,1,0.4,69.4,25.493,26.1,16.875,0.335,0.627
"Community health workers (per 1,000 people)",699,94.459,0.135,float64,41,39,2,0.0,1.693,0.441,0.347,0.378,2.135,1.335
Firms expected to give gifts in meetings with tax officials (% of firms),699,94.459,0.541,float64,41,38,1,0.0,60.3,18.563,17.1,16.042,0.928,1.03
Firms with female participation in ownership (% of firms),699,94.459,0.0,float64,41,40,1,13.1,86.8,46.639,43.7,16.338,-0.045,0.24
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",699,94.459,0.811,float64,41,36,1,0.0,2.362,0.563,0.157,0.753,-0.103,1.199
"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",699,94.459,3.243,float64,41,18,1,0.0,427119613200.0,103861482041.136,0.0,164876275455.166,-0.867,1.027
Time required to obtain an operating license (days),699,94.459,0.0,float64,41,40,1,2.5,52.0,19.317,16.6,12.682,-0.072,0.772
Firms visited or required meetings with tax officials (% of firms),700,94.595,0.0,float64,40,40,0,0.5,92.9,49.72,55.3,26.372,-0.9,-0.326
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",700,94.595,2.027,float64,40,26,1,0.0,22.115,8.946,13.131,8.806,-1.892,0.047
"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",700,94.595,2.162,float64,40,25,1,0.0,2.55,0.598,0.175,0.958,-0.106,1.351
"Gross PSD, Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",700,94.595,1.081,float64,40,33,1,0.0,4.653,1.749,1.401,1.506,-0.632,0.758
Adequacy of social insurance programs (% of total welfare of beneficiary households),701,94.73,0.0,float64,39,39,0,1.427,90.857,34.575,29.191,22.893,0.461,1.066
Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),701,94.73,0.0,float64,39,39,0,0.1,12.743,4.649,2.806,4.326,-1.144,0.693
Firms competing against unregistered firms (% of firms),701,94.73,0.0,float64,39,37,2,12.8,86.8,45.377,41.1,18.603,-0.573,0.234
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,9.413,51.005,29.573,29.854,12.592,-0.897,-0.17
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,12.506,62.05,36.2,33.89,15.207,-1.127,0.037
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,3.786,18.842,10.804,13.214,5.429,-1.773,-0.069
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,0.401,13.405,4.177,1.317,4.894,-1.19,0.875
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,22.602,64.091,40.377,36.156,12.178,-0.995,0.433
"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,15.399,63.769,36.427,33.577,14.201,-0.986,0.473
"Gross PSD, Budgetary Central Gov., All maturities, Loans, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,0.209,7.203,3.339,3.791,2.112,-1.125,-0.072
"Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,22.289,62.702,38.404,35.757,12.207,-1.039,0.537
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,20.61,62.702,35.442,33.363,11.697,-0.614,0.688
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,14.339,62.381,32.991,30.898,13.028,-0.645,0.597
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,0.034,6.575,2.131,0.65,2.125,-0.923,0.832
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",701,94.73,0.135,float64,39,39,0,0.0,6.191,2.706,2.739,1.506,-0.041,0.545
"Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP",701,94.73,0.0,float64,39,39,0,0.116,5.572,1.973,1.095,1.814,-1.197,0.621
"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",701,94.73,0.27,float64,39,38,1,0.0,3.613,0.731,0.348,0.975,2.995,1.924
Number of visits or required meetings with tax officials (average for affected firms),701,94.73,0.0,float64,39,22,10,1.0,5.8,2.238,2.0,1.155,3.107,1.863
Average time to clear exports through customs (days),702,94.865,0.0,float64,38,31,5,1.3,27.6,7.716,6.3,6.089,3.39,1.79
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",702,94.865,0.0,float64,38,38,0,1.321,6.191,3.231,2.942,1.302,-0.256,0.589
"Bird species, threatened",703,95.0,0.0,float64,37,26,9,1.0,160.0,32.432,24.0,32.926,5.267,1.999
"Fish species, threatened",703,95.0,0.0,float64,37,29,6,2.0,166.0,42.081,24.0,40.291,1.769,1.555
"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",703,95.0,0.0,float64,37,37,0,0.401,46.858,8.788,10.177,8.337,11.424,2.506
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",703,95.0,0.0,float64,37,37,0,0.118,30.532,1.184,0.366,4.962,36.907,6.072
Land area where elevation is below 5 meters (% of total land area),703,95.0,0.27,float64,37,36,1,0.0,81.703,14.014,5.502,19.959,4.862,2.337
"Mammal species, threatened",703,95.0,0.27,float64,37,27,7,0.0,191.0,24.919,9.0,36.049,11.894,2.974
"Plant species (higher), threatened",703,95.0,0.811,float64,37,27,4,0.0,727.0,100.378,21.0,172.23,5.53,2.391
Population living in areas where elevation is below 5 meters (% of total population),703,95.0,0.27,float64,37,36,1,0.0,67.973,12.901,10.112,13.163,7.799,2.394
Rural land area (sq. km),703,95.0,0.0,float64,37,37,0,7.574,8723723.06,636912.931,18753.567,1876619.632,14.47,3.867
Rural land area where elevation is below 5 meters (% of total land area),703,95.0,0.27,float64,37,36,1,0.0,79.369,12.289,5.343,19.025,6.57,2.674
Rural land area where elevation is below 5 meters (sq. km),703,95.0,0.27,float64,37,36,1,0.0,140582.42,11095.097,613.182,25814.251,17.95,3.909
Rural population living in areas where elevation is below 5 meters (% of total population),703,95.0,0.27,float64,37,36,1,0.0,39.268,6.798,3.461,8.839,5.282,2.225
Urban land area (sq. km),703,95.0,0.135,float64,37,37,0,0.0,522345.185,20408.322,199.172,86072.739,34.694,5.82
Urban land area where elevation is below 5 meters (% of total land area),703,95.0,0.405,float64,37,35,1,0.0,32.784,1.726,0.321,5.472,30.822,5.385
Urban land area where elevation is below 5 meters (sq. km),703,95.0,0.405,float64,37,35,1,0.0,32989.8,1784.233,12.141,5788.042,24.812,4.765
Urban population living in areas where elevation is below 5 meters (% of total population),703,95.0,0.405,float64,37,35,1,0.0,36.262,6.102,3.386,7.371,7.133,2.395
"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, % of GDP",704,95.135,2.297,float64,36,20,1,0.0,4.398,1.103,0.022,1.606,-0.801,0.983
"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",704,95.135,0.135,float64,36,36,0,0.0,40.266,22.279,23.941,11.632,-1.238,-0.107
"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",704,95.135,0.0,float64,36,36,0,0.315,8.652,2.235,0.912,2.487,1.446,1.64
"Gross PSD, Financial Public Corp., All maturities, Special Drawing Rights, Nominal Value, % of GDP",704,95.135,1.622,float64,36,25,1,0.0,0.985,0.293,0.312,0.263,0.23,0.674
"Gross PSD, Financial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",704,95.135,0.0,float64,36,36,0,0.002,24.362,8.841,5.908,9.262,-1.372,0.595
"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",704,95.135,0.135,float64,36,36,0,0.0,54.836,26.101,27.45,14.848,-0.887,0.149
"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",704,95.135,0.0,float64,36,36,0,4709909384.785,273902007470.974,97431309075.388,51417406318.14,80682107483.746,-0.316,1.086
"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",704,95.135,0.0,float64,36,36,0,1349335925.62,15422649715.238,6793227853.576,6205330100.487,4640897121.456,-1.297,0.24
"Gross PSD, General Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",705,95.27,2.703,float64,35,16,1,0.0,0.232,0.081,0.0,0.101,-1.594,0.583
"Gross PSD, General Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",705,95.27,2.432,float64,35,18,1,0.0,30.699,8.513,0.0,12.125,-1.324,0.793
"Gross PSD, General Gov., All maturities, Other accounts payable, Nominal Value, % of GDP",705,95.27,0.0,float64,35,35,0,2.885,10.127,5.091,4.148,2.0,-0.414,0.877
"Gross PSD, General Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",705,95.27,1.486,float64,35,25,1,0.0,1.365,0.331,0.32,0.338,3.106,1.577
"Gross PSD, Nonfinancial Public Corp., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",705,95.27,4.73,float64,35,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",705,95.27,0.0,float64,35,35,0,0.06,3.537,1.453,1.028,1.318,-1.37,0.582
Completeness of death registration with cause-of-death information (%),706,95.405,0.0,float64,34,20,3,4.0,100.0,86.271,93.8,20.767,6.488,-2.298
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",706,95.405,4.595,float64,34,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",706,95.405,4.595,float64,34,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",706,95.405,2.297,float64,34,18,1,0.0,7015642289.06,1057716877.582,38329.959,2061155684.208,3.071,2.043
Firms with female top manager (% of firms),707,95.541,0.0,float64,33,32,1,8.7,64.8,32.342,31.8,12.003,0.72,0.57
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",707,95.541,4.459,float64,33,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",707,95.541,0.405,float64,33,31,1,0.0,3.401,0.925,0.001,1.341,-1.315,0.811
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",707,95.541,4.459,float64,33,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",707,95.541,4.459,float64,33,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",707,95.541,0.27,float64,33,32,1,0.0,92665504059.607,25851681119.052,3891556.633,37345034648.523,-1.419,0.781
Time to obtain an electrical connection (days),707,95.541,0.0,float64,33,32,1,1.8,105.6,22.855,15.5,22.05,6.044,2.349
"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",708,95.676,1.081,float64,32,25,1,0.0,2.55,0.747,0.214,1.02,-0.979,1.012
"Gross PSD, Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",708,95.676,0.946,float64,32,26,1,0.0,24.296,11.867,15.552,9.039,-1.586,-0.447
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",708,95.676,0.27,float64,32,31,1,0.0,3.59,0.922,0.173,1.246,0.019,1.183
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",708,95.676,0.0,float64,32,32,0,0.004,1.421,0.459,0.066,0.546,-1.455,0.68
"Gross PSD, Nonfinancial Public Corp., Short-term, Currency and deposits, Nominal Value, % of GDP",708,95.676,4.324,float64,32,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Power outages in firms in a typical month (number),708,95.676,0.135,float64,32,21,5,0.0,41.9,3.625,1.15,7.719,20.498,4.255
Women who were first married by age 15 (% of women ages 20-24),708,95.676,0.405,float64,32,22,7,0.0,8.0,2.353,2.0,2.052,1.157,1.226
Women who were first married by age 18 (% of women ages 20-24),708,95.676,0.0,float64,32,29,3,0.1,32.7,15.394,16.4,8.094,-0.192,-0.207
Firms experiencing electrical outages (% of firms),709,95.811,0.0,float64,31,31,0,1.1,97.7,55.523,51.9,29.743,-1.328,-0.072
"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",709,95.811,0.0,float64,31,31,0,0.204,47.172,19.011,22.036,13.71,-0.553,0.105
"Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",709,95.811,0.0,float64,31,31,0,0.0,5.95,2.213,1.488,1.937,-1.098,0.551
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",709,95.811,0.405,float64,31,29,1,0.0,0.329,0.111,0.059,0.104,-0.799,0.724
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",709,95.811,4.189,float64,31,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, % of GDP",709,95.811,4.189,float64,31,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",709,95.811,4.189,float64,31,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, General Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",709,95.811,4.189,float64,31,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),709,95.811,0.0,float64,31,31,0,2.747,97.717,21.587,5.565,30.263,1.666,1.738
Primary school age children out-of-school (%),709,95.811,0.27,float64,31,16,7,0.0,9.31,2.699,2.452,2.331,1.833,1.235
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,709,95.811,0.0,float64,31,31,0,0.302,97.504,19.823,3.345,30.799,1.672,1.733
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",710,95.946,0.0,float64,30,30,0,0.021,0.877,0.333,0.36,0.257,-1.313,0.124
"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",710,95.946,4.054,float64,30,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Losses due to theft and vandalism (% of annual sales of affected firms),710,95.946,0.0,float64,30,27,3,0.5,15.2,4.36,3.3,3.905,1.399,1.378
Value lost due to electrical outages (% of sales for affected firms),710,95.946,0.0,float64,30,23,5,0.2,9.4,3.127,2.5,2.334,1.192,1.257
Firms experiencing losses due to theft and vandalism (% of firms),711,96.081,0.0,float64,29,28,1,1.8,61.5,21.428,17.0,16.951,0.537,1.089
"Completeness of birth registration, female (%)",712,96.216,0.0,float64,28,25,1,13.6,100.0,78.764,84.285,21.157,1.799,-1.242
"Completeness of birth registration, male (%)",712,96.216,0.0,float64,28,25,1,13.3,100.0,78.772,85.26,21.196,1.817,-1.253
Ease of doing business rank (1=most business-friendly regulations),712,96.216,0.0,float64,28,28,0,1.0,181.0,86.964,96.5,59.892,-1.406,-0.11
Firms that spend on R&D (% of firms),712,96.216,0.135,float64,28,26,2,0.0,75.1,17.782,15.25,15.655,5.63,1.928
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, % of GDP",712,96.216,3.784,float64,28,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",712,96.216,1.081,float64,28,21,1,0.0,1.645,0.642,0.322,0.625,-1.768,0.375
"Gross PSD, Central Gov., Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",712,96.216,2.568,float64,28,10,1,0.0,2.804,0.782,0.0,1.167,-1.262,0.867
"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",712,96.216,3.784,float64,28,1,1,0.0,0.0,0.0,0.0,0.0,0,0
"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",712,96.216,3.108,float64,28,6,1,0.0,122851.96,7552.649,0.0,25056.609,17.96,4.127
"Net official flows from UN agencies, UNWOMEN (current US$)",712,96.216,0.0,float64,28,28,0,94.0,2090190.649,628952.699,495997.012,643178.683,-0.69,0.617
"Number of surgical procedures (per 100,000 population)",713,96.351,0.0,float64,27,27,0,433.0,28907.0,4284.822,2732.0,5529.481,15.816,3.657
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",714,96.486,0.135,float64,26,26,0,0.0,7.951,1.581,0.446,2.186,2.27,1.65
"Gross PSD, Budgetary Central Gov., Short-term, Loans, Nominal Value, % of GDP",714,96.486,1.081,float64,26,19,1,0.0,4.333,1.428,0.146,1.707,-1.577,0.548
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",714,96.486,0.0,float64,26,26,0,9.8,281.2,131.512,132.1,89.542,-1.4,0.024
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",714,96.486,0.0,float64,26,26,0,7.9,238.6,108.55,111.55,75.708,-1.474,0.013
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",714,96.486,0.0,float64,26,26,0,11.9,324.7,159.442,154.35,107.207,-1.393,0.028
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",714,96.486,0.0,float64,26,26,0,1.7,37.4,12.85,11.3,9.566,0.53,0.959
"Net bilateral aid flows from DAC donors, Slovenia (current US$)",714,96.486,0.405,float64,26,9,5,0.0,469999.999,56923.076,20000.0,119357.253,9.32,3.184
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",714,96.486,0.0,float64,26,25,1,2.58,32.0,9.078,5.015,9.104,2.066,1.831
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",714,96.486,0.0,float64,26,26,0,5.41,65.29,19.397,11.085,18.903,1.508,1.69
Female primary school age children out-of-school (%),715,96.622,0.135,float64,25,14,5,0.0,9.366,2.679,2.148,2.638,1.885,1.474
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,715,96.622,0.0,float64,25,25,0,0.325,97.007,18.658,3.529,29.982,2.233,1.842
Learning poverty: Share of Female Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),715,96.622,0.0,float64,25,25,0,1.887,97.287,20.255,6.774,29.722,2.15,1.826
Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),715,96.622,0.0,float64,25,25,0,2.682,98.127,23.286,9.059,30.445,1.583,1.671
Male primary school age children out-of-school (%),715,96.622,0.135,float64,25,14,5,0.0,9.256,2.88,2.5,2.446,0.738,0.92
Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,715,96.622,0.0,float64,25,25,0,0.281,97.97,21.496,4.637,30.994,1.596,1.673
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",715,96.622,0.0,float64,25,24,1,10.417,20.833,15.131,15.139,2.995,-0.635,0.185
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",715,96.622,0.0,float64,25,24,1,1.25,11.711,5.343,3.75,3.188,-0.677,0.793
"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, % of GDP",716,96.757,0.0,float64,24,24,0,18.945,200.825,107.542,105.487,79.073,-2.121,0.015
"Gross PSD, Central Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, % of GDP",716,96.757,0.135,float64,24,24,0,0.0,42.032,19.489,15.617,12.283,-1.053,0.467
"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, % of GDP",716,96.757,0.0,float64,24,24,0,14.989,37.493,25.735,25.403,8.835,-1.965,0.037
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",716,96.757,0.0,float64,24,24,0,0.244,0.985,0.439,0.364,0.196,1.944,1.557
"Gross PSD, Financial Public Corp., Short-term, Other accounts payable, Nominal Value, % of GDP",716,96.757,0.0,float64,24,24,0,0.315,2.821,0.952,0.745,0.605,3.632,1.998
"Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP",716,96.757,0.0,float64,24,24,0,19.003,205.888,108.501,103.216,80.098,-2.095,0.033
"Gross PSD, General Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, % of GDP",716,96.757,0.135,float64,24,24,0,0.0,59.608,26.59,21.333,19.045,-1.302,0.414
"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",716,96.757,0.0,float64,24,24,0,0.068,2.316,1.16,1.368,0.996,-2.07,-0.047
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",716,96.757,2.568,float64,24,6,1,0.0,0.0,0.0,0.0,0.0,0,2.749
"Net official flows from UN agencies, CERF (current US$)",716,96.757,0.0,float64,24,24,0,500000.0,22003999.71,5815170.427,3861339.569,5078650.412,3.328,1.694
Coverage of unemployment benefits and ALMP (% of population),717,96.892,0.0,float64,23,23,0,1.438,18.419,6.768,6.088,3.945,2.444,1.314
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),717,96.892,0.0,float64,23,23,0,0.887,19.942,7.113,6.498,4.335,2.954,1.389
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),717,96.892,0.0,float64,23,23,0,1.359,16.183,6.423,6.029,3.648,0.875,0.834
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),717,96.892,0.0,float64,23,23,0,1.346,12.284,5.833,4.535,3.378,-0.787,0.702
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),717,96.892,0.0,float64,23,23,0,0.783,40.363,10.17,7.6,9.992,3.715,2.019
Coverage of unemployment benefits and ALMP in richest quintile (% of population),717,96.892,0.0,float64,23,23,0,0.379,10.161,4.302,3.265,2.981,-0.553,0.839
"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",717,96.892,0.0,float64,23,23,0,16.883,44.549,31.519,32.801,7.289,-0.224,-0.272
