Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Prevalence of current tobacco use (% of adults),708,84.286,0.0,float64,132,76,27,5.0,41.7,36.7,14.708,12.35,7.226,1.568,1.41
"Prevalence of current tobacco use, females (% of female adults)",708,84.286,0.0,float64,132,87,28,1.6,37.9,36.3,8.092,4.8,7.743,2.484,1.75
"Prevalence of current tobacco use, males (% of male adults)",708,84.286,0.0,float64,132,99,25,7.7,45.4,37.699999999999996,21.396,19.7,7.716,0.563,0.945
"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",710,84.524,0.0,float64,130,130,0,2.225,69.369,67.144,21.889,16.373,14.989,1.05,1.202
"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",710,84.524,0.0,float64,130,130,0,5.699,45.714,40.015,21.463,19.221,10.883,-1.263,0.253
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",710,84.524,0.357,float64,130,128,1,0.0,9.107,9.107,0.841,0.365,1.198,18.507,3.604
Pregnant women receiving prenatal care (%),710,84.524,0.0,float64,130,65,25,79.1,100.0,20.900000000000006,95.984,97.2,4.176,2.659,-1.543
"Net official flows from UN agencies, UNHCR (current US$)",711,84.643,0.0,float64,129,124,5,4.24,11327094.078,11327089.838,1967763.744,1271232.128,2295122.795,5.629,2.242
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,2.05,82.97,80.92,35.254,34.687,18.368,-0.619,-0.082
"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,0.168,61.24,61.072,26.079,26.454,14.338,-0.516,-0.052
"Gross PSD, Budgetary Central Gov., All maturities, Loans, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,0.357,27.834,27.477,8.699,6.615,6.882,-0.218,0.827
"Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,2.05,75.195,73.145,33.945,34.687,17.076,-0.578,-0.195
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,2.05,65.134,63.084,31.919,32.344,15.509,-0.615,-0.313
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,0.168,54.865,54.697,23.301,24.678,12.088,-0.114,-0.13
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",714,85.0,0.0,float64,126,126,0,0.316,25.105,24.789,8.196,6.395,6.486,-0.121,0.871
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",716,85.238,0.0,float64,124,124,0,2.05,44.928,42.878,17.207,15.397,10.641,-0.573,0.399
"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",717,85.357,3.69,float64,123,93,1,0.0,9.0,9.0,1.886,0.684,2.476,1.259,1.485
International migrant stock (% of population),718,85.476,0.0,float64,122,122,0,0.117,79.094,78.97699999999999,11.686,4.142,17.011,3.314,1.977
"International migrant stock, total",718,85.476,0.0,float64,122,122,0,4395.0,2086302.0,2081907.0,195568.115,41734.5,375927.101,10.099,3.108
"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, % of GDP",719,85.595,0.833,float64,121,115,1,0.0,9.0,9.0,2.413,1.863,2.584,0.06,1.064
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",721,85.833,0.357,float64,119,117,1,0.0,30.709,30.709,4.132,1.7,6.465,4.993,2.426
Investment in transport with private participation (current US$),721,85.833,0.0,float64,119,116,3,3400000.0,33749230000.0,33745830000.0,1826104285.714,600000000.0,4148497763.397,34.097,5.281
"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",722,85.952,0.119,float64,118,118,0,0.0,31.266,31.266,4.785,2.764,6.399,4.983,2.416
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",726,86.429,0.0,float64,114,114,0,1.611,49.586,47.975,20.342,18.283,11.044,-0.683,0.353
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",727,86.548,0.238,float64,113,112,1,0.0,9.113,9.113,0.652,0.37,0.997,47.185,6.006
Public private partnerships investment in transport (current US$),729,86.786,0.0,float64,111,107,4,3400000.0,33685430000.0,33682030000.0,1913010900.901,600000000.0,4262955795.037,32.045,5.119
Taxes on exports (% of tax revenue),729,86.786,0.0,float64,111,111,0,0.0,22.987,22.987,2.865,0.112,5.818,2.776,2.041
Taxes on exports (current LCU),729,86.786,0.0,float64,111,111,0,100.0,1508558193967.69,1508558193867.69,35677417165.889,82507716.76,172337201863.356,54.548,7.085
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",730,86.905,0.0,float64,110,110,0,2.05,52.439,50.389,16.923,15.18,11.752,0.622,0.912
"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",730,86.905,0.0,float64,110,110,0,2.279,72.159,69.88000000000001,20.365,15.443,15.581,2.414,1.675
"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",730,86.905,0.0,float64,110,110,0,5.699,47.752,42.053000000000004,21.619,18.491,10.857,-1.181,0.313
Agricultural irrigated land (% of total agricultural land),733,87.262,0.0,float64,107,104,2,0.789,75.862,75.073,14.106,5.809,22.646,3.091,2.167
"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, % of GDP",733,87.262,0.119,float64,107,107,0,0.0,9.0,9.0,2.233,1.38,2.49,0.887,1.357
"Prevalence of stunting, height for age (% of children under 5)",733,87.262,0.0,float64,107,90,17,1.8,51.5,49.7,14.515,12.8,9.032,3.725,1.505
"Prevalence of underweight, weight for age (% of children under 5)",733,87.262,0.0,float64,107,59,24,0.4,18.9,18.5,4.485,3.9,3.072,5.426,1.98
"Prevalence of wasting, weight for height (% of children under 5)",733,87.262,0.0,float64,107,43,29,0.3,10.2,9.899999999999999,2.314,1.7,1.93,2.284,1.461
"Prevalence of overweight, weight for height (% of children under 5)",734,87.381,0.0,float64,106,62,26,3.4,18.2,14.799999999999999,7.797,7.7,2.507,1.727,0.808
"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",735,87.5,2.857,float64,105,82,1,0.0,9.0,9.0,1.963,0.801,2.593,0.987,1.456
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",737,87.738,0.357,float64,103,101,1,0.0,9.997,9.997,1.883,1.071,2.022,2.023,1.474
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",738,87.857,0.119,float64,102,102,0,0.0,10.2,10.2,2.502,1.922,2.107,2.123,1.377
"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, % of GDP",738,87.857,5.833,float64,102,54,1,0.0,3.785,3.785,0.33,0.0,0.876,5.18,2.559
Coverage of unemployment benefits and ALMP (% of population),741,88.214,0.0,float64,99,99,0,0.109,26.086,25.976999999999997,6.342,1.946,8.408,0.107,1.357
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),741,88.214,0.0,float64,99,99,0,0.125,27.02,26.895,6.042,1.894,7.625,0.675,1.46
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),741,88.214,0.0,float64,99,99,0,0.098,30.326,30.228,6.803,2.242,8.864,0.435,1.419
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),741,88.214,0.0,float64,99,99,0,0.083,30.848,30.765,7.353,1.849,10.392,0.103,1.371
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),741,88.214,0.0,float64,99,99,0,0.11,22.986,22.876,4.847,1.665,6.24,1.481,1.654
Coverage of unemployment benefits and ALMP in richest quintile (% of population),741,88.214,0.0,float64,99,99,0,0.027,40.211,40.184,6.666,1.164,10.547,2.023,1.79
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",741,88.214,0.476,float64,99,96,1,0.0,9.198,9.198,3.01,2.049,2.758,-1.341,0.445
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",741,88.214,0.476,float64,99,96,1,0.0,8.203,8.203,1.961,1.365,2.126,0.406,1.1
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",742,88.333,0.0,float64,98,98,0,0.322,45.714,45.391999999999996,19.433,16.376,12.096,-1.211,0.02
"Lead time to export, median case (days)",742,88.333,0.0,float64,98,29,12,1.0,15.0,14.0,3.822,3.0,3.062,4.703,2.173
"Prevalence of stunting, height for age, female (% of children under 5)",742,88.333,0.0,float64,98,86,9,1.0,51.6,50.6,13.796,11.9,9.009,4.403,1.67
"Prevalence of stunting, height for age, male (% of children under 5)",742,88.333,0.0,float64,98,86,12,1.8,51.5,49.7,15.838,13.75,9.44,2.813,1.387
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",743,88.452,0.238,float64,97,96,1,0.0,9.107,9.107,0.631,0.349,1.036,47.517,6.115
"Prevalence of overweight, weight for height, female (% of children under 5)",743,88.452,0.0,float64,97,60,24,2.8,21.2,18.4,7.419,7.2,2.762,5.318,1.386
"Prevalence of overweight, weight for height, male (% of children under 5)",743,88.452,0.0,float64,97,62,23,3.3,15.7,12.399999999999999,8.181,8.2,2.526,-0.104,0.289
"Lead time to import, median case (days)",744,88.571,0.0,float64,96,31,12,1.0,28.28,27.28,4.558,3.625,3.743,16.612,3.325
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",745,88.69,0.0,float64,95,95,0,0.0,11.287,11.287,4.558,3.121,3.879,-1.518,0.265
"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",745,88.69,0.0,float64,95,95,0,0.0,8.626,8.626,2.268,1.656,2.131,0.53,1.092
"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",745,88.69,0.0,float64,95,95,0,0.0,11.287,11.287,4.447,3.102,3.909,-1.52,0.26
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",745,88.69,0.0,float64,95,95,0,0.0,11.181,11.181,4.227,2.844,3.758,-1.465,0.291
"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,4023684533.855,225858854995.158,221835170461.30298,41948414432.607,11865606460.336,60397561959.258,2.824,1.998
"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,6680670632.098,891370336296.505,884689665664.407,117537019680.583,25871508655.347,197849994813.578,3.853,2.182
"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,1828450346.912,772860722697.705,771032272350.793,92286976014.864,20100478299.941,164486760064.188,4.651,2.313
"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,3262966106.152,118509613598.8,115246647492.64801,23093507886.37,6759104739.109,34166496756.716,1.972,1.872
"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,4772483944.193,848893965767.872,844121481823.679,111354516992.907,25460691847.281,186607881001.717,3.966,2.19
"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,4685383944.193,747542034509.1,742856650564.907,102525828576.787,24172262938.545,168688076891.125,3.585,2.125
"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,1276927230.753,649195932297.917,647919005067.164,80189811528.809,19399869084.876,139105656612.456,4.472,2.266
"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",746,88.81,0.0,float64,94,94,0,3262966106.152,100225768865.703,96962802759.55101,21079775111.167,6319838022.808,30680662384.98,1.748,1.815
"Prevalence of severe wasting, weight for height (% of children under 5)",746,88.81,0.238,float64,94,22,13,0.0,3.3,3.3,0.602,0.4,0.578,5.739,2.112
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",747,88.929,0.0,float64,93,93,0,6.921,28.546,21.625,13.63,13.367,4.955,0.695,0.895
"Cause of death, by injury (% of total)",747,88.929,0.0,float64,93,93,0,4.309,73.429,69.12,12.219,11.108,7.754,42.209,5.484
"Cause of death, by non-communicable diseases (% of total)",747,88.929,0.0,float64,93,93,0,16.321,85.51,69.18900000000001,74.152,75.434,9.549,13.32,-2.549
Technicians in R&D (per million people),747,88.929,0.0,float64,93,93,0,9.986,969.902,959.916,211.448,179.695,215.111,2.993,1.709
Completeness of birth registration (%),748,89.048,0.0,float64,92,66,18,69.1,100.0,30.900000000000006,92.563,95.1,7.284,0.914,-1.244
Completeness of death registration with cause-of-death information (%),748,89.048,0.0,float64,92,48,14,14.0,100.0,86.0,87.161,90.35,15.844,7.651,-2.324
"Prevalence of underweight, weight for age, female (% of children under 5)",749,89.167,0.0,float64,91,56,24,0.4,17.5,17.1,4.405,3.7,3.0,4.25,1.743
"Prevalence of underweight, weight for age, male (% of children under 5)",749,89.167,0.0,float64,91,56,21,0.1,20.3,20.2,5.182,4.2,3.454,4.552,1.88
"Prevalence of wasting, weight for height, female (% of children under 5)",749,89.167,0.119,float64,91,39,21,0.0,10.3,10.3,2.047,1.5,1.899,4.915,1.955
"Prevalence of wasting, weight for height, male (% of children under 5)",749,89.167,0.0,float64,91,46,25,0.3,10.2,9.899999999999999,2.585,2.0,2.055,1.978,1.466
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",750,89.286,1.071,float64,90,82,1,0.0,4.483,4.483,1.501,1.211,1.399,-1.067,0.545
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",750,89.286,2.024,float64,90,74,1,0.0,0.61,0.61,0.125,0.057,0.153,1.567,1.464
"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",750,89.286,0.238,float64,90,89,1,0.0,673170970706.706,673170970706.706,78954002126.377,15361316069.205,140898894401.303,4.488,2.257
"Prevalence of severe wasting, weight for height, female (% of children under 5)",752,89.524,0.833,float64,88,19,12,0.0,3.5,3.5,0.526,0.4,0.602,8.079,2.536
"Prevalence of severe wasting, weight for height, male (% of children under 5)",752,89.524,0.0,float64,88,21,14,0.1,3.0,2.9,0.717,0.6,0.611,1.918,1.4
"Gross PSD, Central Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",753,89.643,7.262,float64,87,27,1,0.0,3.167,3.167,0.283,0.0,0.625,8.557,2.883
"Contraceptive prevalence, any method (% of married women ages 15-49)",754,89.762,0.0,float64,86,72,12,29.9,82.1,52.199999999999996,65.703,72.35,14.359,0.269,-1.211
"Gross PSD, General Gov., Short-term, Loans, Nominal Value, % of GDP",754,89.762,3.81,float64,86,55,1,0.0,1.669,1.669,0.066,0.004,0.223,33.474,5.374
"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",754,89.762,0.714,float64,86,81,1,0.0,90686624873.762,90686624873.762,8442268862.36,690245547.119,17834395648.198,7.791,2.781
Wholesale price index (2010 = 100),754,89.762,0.0,float64,86,81,1,30.835,4005.102,3974.267,161.874,107.127,426.958,79.825,8.813
"Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",755,89.881,0.595,float64,85,81,1,0.0,15.638,15.638,2.205,0.768,3.608,4.855,2.35
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",755,89.881,0.595,float64,85,81,1,0.0,11.654,11.654,1.004,0.374,2.107,15.164,3.854
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",755,89.881,2.381,float64,85,66,1,0.0,8.514,8.514,2.254,1.288,2.369,0.01,1.027
Human capital index (HCI) (scale 0-1),755,89.881,0.0,float64,85,85,0,0.442,0.674,0.23200000000000004,0.555,0.551,0.054,-0.636,-0.249
"Human capital index (HCI), lower bound (scale 0-1)",755,89.881,0.0,float64,85,84,1,0.424,0.659,0.23500000000000004,0.543,0.54,0.056,-0.67,-0.255
"Human capital index (HCI), upper bound (scale 0-1)",755,89.881,0.0,float64,85,83,2,0.449,0.688,0.23899999999999993,0.566,0.561,0.054,-0.612,-0.225
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",756,90.0,0.0,float64,84,75,8,24.8,77.7,52.900000000000006,57.414,59.75,14.018,-0.801,-0.508
"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",757,90.119,0.0,float64,83,83,0,2424.639,42502793909.0,42502791484.361,7002479733.624,1347658125.977,12219283425.312,2.179,1.935
"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",758,90.238,0.119,float64,82,82,0,0.0,101351931258.772,101351931258.772,10120691598.967,1593619725.536,19614141726.035,7.611,2.722
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),759,90.357,0.0,float64,81,81,0,13.76,87.06,73.3,47.866,45.76,18.741,-0.848,0.195
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",759,90.357,0.0,float64,81,81,0,10.13,86.62,76.49000000000001,44.351,42.09,19.059,-0.867,0.226
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",759,90.357,0.0,float64,81,81,0,15.7,89.06,73.36,51.653,50.24,18.801,-0.804,0.145
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",759,90.357,0.0,float64,81,81,0,15.22,91.49,76.27,50.973,49.63,18.817,-0.877,0.098
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",759,90.357,0.0,float64,81,80,1,6.08,83.0,76.92,36.076,32.78,19.347,-0.524,0.41
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",759,90.357,0.0,float64,81,81,0,19.12,93.03,73.91,55.207,52.28,18.207,-0.925,0.05
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",759,90.357,0.0,float64,81,81,0,6.24,90.0,83.76,38.869,34.67,19.698,-0.264,0.637
Exclusive breastfeeding (% of children under 6 months),759,90.357,0.0,float64,81,80,1,1.726,84.5,82.774,38.15,36.1,21.268,-1.069,0.106
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",759,90.357,3.929,float64,81,49,1,0.0,0.865,0.865,0.123,0.042,0.169,3.876,1.777
"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",759,90.357,0.595,float64,81,77,1,0.0,10665306385.01,10665306385.01,1256467166.364,620320000.0,1671314249.179,12.244,2.985
"Internally displaced persons, total displaced by conflict and violence (number of people)",759,90.357,0.0,float64,81,57,9,31.0,7246000.0,7245969.0,1168632.198,242000.0,2145996.82,1.136,1.716
"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",760,90.476,0.0,float64,80,80,0,0.001,26.255,26.253999999999998,9.269,7.778,8.233,-1.27,0.367
"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, % of GDP",760,90.476,0.0,float64,80,80,0,0.001,11.678,11.677000000000001,1.241,0.472,2.186,12.271,3.411
"Gross PSD, Financial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",760,90.476,0.0,float64,80,80,0,0.001,23.861,23.86,6.809,3.312,7.292,-0.69,0.818
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",760,90.476,0.0,float64,80,80,0,0.001,23.414,23.413,6.505,2.581,7.166,-0.726,0.833
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",761,90.595,0.0,float64,79,78,1,5.11,86.43,81.32000000000001,36.559,33.1,20.021,-0.465,0.476
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",761,90.595,0.0,float64,79,79,0,19.53,88.52,68.99,55.33,53.82,17.821,-0.842,-0.007
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",761,90.595,7.262,float64,79,19,1,0.0,0.217,0.217,0.021,0.0,0.052,5.92,2.644
"Children in employment, work only (% of children in employment, ages 7-14)",762,90.714,0.119,float64,78,72,5,0.0,55.5,55.5,18.078,16.85,12.749,0.543,0.916
"Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP",762,90.714,2.143,float64,78,61,1,0.0,9.0,9.0,2.115,0.67,2.85,0.307,1.31
"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",762,90.714,1.071,float64,78,70,1,0.0,37801261293.25,37801261293.25,5270491532.387,1028363895.768,10210368459.375,2.582,2.053
"Children in employment, female (% of female children ages 7-14)",763,90.833,0.0,float64,77,67,8,0.63,39.4,38.769999999999996,8.273,4.455,8.884,3.894,2.108
"Children in employment, male (% of male children ages 7-14)",763,90.833,0.0,float64,77,71,6,1.94,56.221,54.281,13.757,10.352,10.441,3.942,1.881
"Children in employment, study and work (% of children in employment, ages 7-14)",763,90.833,0.0,float64,77,72,4,44.5,100.0,55.5,81.96,83.5,12.828,0.514,-0.92
"Children in employment, total (% of children ages 7-14)",763,90.833,0.0,float64,77,72,5,1.31,47.75,46.44,11.072,7.3,9.504,3.945,1.996
Diabetes prevalence (% of population ages 20 to 79),763,90.833,0.0,float64,77,54,13,4.3,17.0,12.7,10.005,9.4,3.103,-0.387,0.289
"Gross PSD, General Gov., Short-term, Other accounts payable, Nominal Value, % of GDP",763,90.833,6.071,float64,77,27,1,0.0,3.167,3.167,0.32,0.0,0.656,7.204,2.669
"Human capital index (HCI), female (scale 0-1)",763,90.833,0.0,float64,77,77,0,0.449,0.682,0.23300000000000004,0.57,0.578,0.056,-0.685,-0.339
"Human capital index (HCI), female, lower bound (scale 0-1)",763,90.833,0.0,float64,77,76,1,0.439,0.666,0.22700000000000004,0.556,0.565,0.058,-0.802,-0.337
"Human capital index (HCI), female, upper bound (scale 0-1)",763,90.833,0.0,float64,77,76,1,0.455,0.689,0.23399999999999993,0.582,0.595,0.055,-0.641,-0.382
"Human capital index (HCI), male (scale 0-1)",763,90.833,0.0,float64,77,77,0,0.432,0.667,0.23500000000000004,0.536,0.528,0.056,-0.774,0.016
"Human capital index (HCI), male, lower bound (scale 0-1)",763,90.833,0.0,float64,77,76,1,0.408,0.639,0.23100000000000004,0.521,0.51,0.057,-0.959,-0.03
"Human capital index (HCI), male, upper bound (scale 0-1)",763,90.833,0.0,float64,77,77,0,0.444,0.669,0.22500000000000003,0.55,0.543,0.055,-0.772,-0.008
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, % of GDP",765,91.071,8.333,float64,75,6,1,0.0,0.02,0.02,0.001,0.0,0.003,30.65,5.538
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",765,91.071,1.429,float64,75,64,1,0.0,1.057,1.057,0.131,0.01,0.252,4.701,2.3
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",765,91.071,0.476,float64,75,72,1,0.0,9.033,9.033,1.598,0.61,2.327,2.364,1.824
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",765,91.071,0.119,float64,75,75,0,0.0,1.475,1.475,0.282,0.231,0.271,4.052,1.617
Unmet need for contraception (% of married women ages 15-49),765,91.071,0.0,float64,75,68,6,4.7,38.0,33.3,14.321,11.4,8.451,0.987,1.3
"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",767,91.31,0.714,float64,73,68,1,0.0,22.279,22.279,7.752,5.784,7.475,-1.387,0.382
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",767,91.31,1.071,float64,73,65,1,0.0,15.693,15.693,3.188,0.744,4.932,0.864,1.561
"Gross PSD, Nonfinancial Public Corp., Short-term, All instruments, Nominal Value, % of GDP",767,91.31,2.262,float64,73,55,1,0.0,0.837,0.837,0.147,0.046,0.203,1.952,1.605
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),768,91.429,0.0,float64,72,71,1,1.14,24.73,23.59,8.224,8.18,4.906,0.832,0.901
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),768,91.429,0.0,float64,72,69,3,0.1,9.1,9.0,1.648,1.3,1.377,11.467,2.732
"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",769,91.548,0.0,float64,71,71,0,0.045,15.693,15.648,4.328,1.525,4.862,-0.157,1.034
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",770,91.667,6.19,float64,70,19,1,0.0,0.264,0.264,0.037,0.0,0.074,1.667,1.79
"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",770,91.667,0.0,float64,70,70,0,1812624890.91,578401461707.183,576588836816.273,60351028763.54,8873250329.137,120768786073.484,5.562,2.418
"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",770,91.667,0.0,float64,70,70,0,3594108236.238,314810464269.378,311216356033.14,59067756191.941,9160374999.999,107508080860.205,1.335,1.796
"Net bilateral aid flows from DAC donors, Lithuania (current US$)",770,91.667,3.929,float64,70,6,4,0.0,109999.999,109999.999,9428.571,10000.0,16757.928,20.102,4.011
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",771,91.786,0.595,float64,69,65,1,0.0,2.297,2.297,0.368,0.054,0.564,1.989,1.681
"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",772,91.905,2.5,float64,68,48,1,0.0,9.0,9.0,2.294,0.395,3.008,-0.238,1.112
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",772,91.905,1.071,float64,68,60,1,0.0,9.52,9.52,1.582,0.573,2.383,3.599,2.117
Firms expected to give gifts in meetings with tax officials (% of firms),773,92.024,0.476,float64,67,51,13,0.0,24.5,24.5,6.025,5.5,5.06,1.918,1.226
Firms offering formal training (% of firms),773,92.024,0.0,float64,67,63,4,2.0,73.7,71.7,44.013,46.9,15.747,-0.116,-0.626
Firms using banks to finance investment (% of firms),773,92.024,0.0,float64,67,61,6,1.2,57.1,55.9,31.539,34.0,13.873,-0.605,-0.296
Firms using banks to finance working capital (% of firms),773,92.024,0.0,float64,67,61,6,5.9,72.4,66.5,40.167,39.8,13.933,-0.224,-0.086
Time spent dealing with the requirements of government regulations (% of senior management time),773,92.024,0.0,float64,67,59,7,1.7,33.6,31.900000000000002,12.788,11.5,7.195,0.77,0.927
Bribery incidence (% of firms experiencing at least one bribe payment request),774,92.143,0.119,float64,66,56,8,0.0,31.5,31.5,9.461,7.85,6.467,1.138,1.029
Firms formally registered when operations started (% of firms),774,92.143,0.0,float64,66,59,7,71.1,99.7,28.60000000000001,87.92,88.9,7.69,-0.876,-0.319
