Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",941,92.255,0.784,float64,79,72,1,0.0,24.843,24.843,4.427,2.339,5.432,2.8,1.692
"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",943,92.451,0.294,float64,77,75,1,0.0,126183351046.799,126183351046.799,23517931211.718,9041800185.059,31206845870.151,2.807,1.809
"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",944,92.549,0.98,float64,76,67,1,0.0,125318206204.067,125318206204.067,23908633507.381,8373198792.774,31582541272.794,2.416,1.731
Arms exports (SIPRI trend indicator values),945,92.647,0.0,float64,75,46,15,1000000.0,209000000.0,208000000.0,37386666.667,20000000.0,47760351.456,5.266,2.276
"Children in employment, female (% of female children ages 7-14)",945,92.647,0.0,float64,75,70,5,0.4,76.1,75.69999999999999,21.161,18.4,16.576,0.229,0.777
"Children in employment, male (% of male children ages 7-14)",945,92.647,0.0,float64,75,69,6,1.6,72.8,71.2,24.703,22.2,16.219,-0.193,0.585
"Children in employment, study and work (% of children in employment, ages 7-14)",945,92.647,0.0,float64,75,74,1,10.654,99.708,89.054,69.53,76.552,23.721,0.248,-0.957
"Children in employment, total (% of children ages 7-14)",945,92.647,0.0,float64,75,70,5,1.0,74.4,73.4,22.956,20.2,16.17,0.038,0.69
"Children in employment, work only (% of children in employment, ages 7-14)",945,92.647,0.0,float64,75,74,1,0.292,89.346,89.054,30.472,23.448,23.725,0.249,0.958
"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",947,92.843,0.98,float64,73,64,1,0.0,3596878749.878,3596878749.878,748506116.9,476437539.931,745598289.935,1.529,1.164
"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",947,92.843,1.078,float64,73,63,1,0.0,17164625500.341,17164625500.341,2447466279.782,640665293.432,4169439879.002,3.58,2.101
"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",948,92.941,0.882,float64,72,64,1,0.0,12132256087.5,12132256087.5,1485837212.462,1142471132.21,1773361932.958,17.797,3.462
"Net official flows from UN agencies, SDGFUND (current US$)",950,93.137,0.0,float64,70,56,3,-149399.996,1585090.041,1734490.037,589496.039,512080.014,432620.003,-0.196,0.71
"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",951,93.235,0.392,float64,69,66,1,0.0,12132256087.5,12132256087.5,2540306694.512,2385709424.287,2050983556.969,6.18,1.826
"Net financial flows, IMF concessional (NFL, current US$)",951,93.235,1.373,float64,69,56,1,-35663341.5,222345957.8,258009299.3,16746623.19,0.0,51964406.005,6.464,2.486
"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",952,93.333,1.863,float64,68,50,1,0.0,900246046.986,900246046.986,125600574.394,12675366.369,203845693.414,2.96,1.869
"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",954,93.529,2.157,float64,66,45,1,0.0,16136622899.729,16136622899.729,1117328407.746,3871649.602,2865131483.307,12.65,3.336
"Net official flows from UN agencies, UNWOMEN (current US$)",955,93.627,0.0,float64,65,65,0,877.0,1448950.052,1448073.052,720963.362,832934.737,472949.272,-1.345,-0.227
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",957,93.824,0.0,float64,63,58,4,0.7,8.59,7.89,3.259,2.79,1.922,0.587,1.148
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",957,93.824,0.0,float64,63,62,1,2.53,19.55,17.02,7.342,5.77,4.137,0.964,1.298
"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",958,93.922,1.961,float64,62,43,1,0.0,3727456245.052,3727456245.052,605019330.722,321921305.639,823392413.301,5.398,2.157
"Specialist surgical workforce (per 100,000 population)",958,93.922,0.0,float64,62,62,0,0.17,87.4,87.23,11.047,3.115,17.772,5.86,2.422
Average transaction cost of sending remittances from a specific country (%),959,94.02,0.0,float64,61,61,0,0.41,17.831,17.421,6.474,5.625,4.385,0.171,0.93
"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",960,94.118,0.0,float64,60,59,1,4.9,82.3,77.39999999999999,47.418,49.25,19.634,-0.524,-0.309
"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",961,94.216,1.765,float64,59,42,1,0.0,39476246953.165,39476246953.165,6007155978.236,9064164.727,11570370736.637,2.137,1.878
"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",963,94.412,0.0,float64,57,55,2,40.2,98.02,57.81999999999999,79.687,82.05,13.325,2.181,-1.444
"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",963,94.412,0.0,float64,57,55,2,27.91,98.09,70.18,81.877,85.38,13.386,5.091,-1.93
"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",963,94.412,0.0,float64,57,56,1,34.86,97.95,63.09,78.225,80.4,14.003,1.798,-1.345
"Children in employment, wage workers (% of children in employment, ages 7-14)",963,94.412,0.0,float64,57,55,2,0.21,59.0,58.79,11.287,6.74,12.373,4.639,2.065
"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",963,94.412,0.0,float64,57,56,1,0.11,72.09,71.98,9.799,5.06,12.253,11.776,2.959
"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",963,94.412,0.0,float64,57,55,2,0.31,56.57,56.26,12.099,7.8,12.975,3.734,1.936
"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",963,94.412,0.294,float64,57,55,1,0.0,56.82,56.82,24.069,26.12,16.557,-1.032,0.205
"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",963,94.412,0.294,float64,57,55,1,0.0,57.182,57.182,24.822,26.12,17.719,-1.162,0.242
"Net official flows from UN agencies, UNRWA (current US$)",963,94.412,0.0,float64,57,57,0,51360000.61,521732299.805,470372299.195,193651722.289,154360992.432,132871045.193,-0.163,1.034
"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",965,94.608,3.529,float64,55,20,1,0.0,1318650222.686,1318650222.686,159301724.071,0.0,334145475.652,5.332,2.464
"Community health workers (per 1,000 people)",966,94.706,0.098,float64,54,49,4,0.0,3.654,3.654,0.411,0.195,0.53,26.592,4.495
"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,0.251,31.925,31.674,9.698,8.947,8.351,0.654,1.093
"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,9.561,64.255,54.693999999999996,35.899,40.153,19.791,-1.646,-0.176
"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,3.298,31.726,28.427999999999997,12.558,10.009,7.561,0.097,0.956
"Gross PSD, General Gov., All maturities, Loans, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,1.346,56.82,55.474000000000004,23.306,23.108,17.039,-1.137,0.323
"Gross PSD, General Gov., Long-term, All instruments, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,6.991,60.063,53.072,34.289,38.602,19.508,-1.657,-0.177
"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,6.173,60.063,53.89,33.124,36.467,19.258,-1.618,-0.123
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,2.381,23.318,20.937,10.409,8.491,5.755,-0.816,0.58
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",966,94.706,0.0,float64,54,54,0,1.339,56.82,55.481,22.681,21.938,17.008,-1.051,0.408
"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",966,94.706,3.137,float64,54,23,1,0.0,969906734.871,969906734.871,153708340.095,0.0,286762423.841,0.743,1.533
"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",967,94.804,3.137,float64,53,22,1,0.0,595795748.761,595795748.761,100464692.34,0.0,180224222.939,0.933,1.565
"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",968,94.902,3.235,float64,52,20,1,0.0,1405328785.899,1405328785.899,210231991.833,0.0,401286573.975,1.631,1.697
"Bird species, threatened",969,95.0,0.0,float64,51,30,13,6.0,93.0,87.0,24.294,19.0,19.084,5.074,2.103
Ease of doing business rank (1=most business-friendly regulations),969,95.0,0.0,float64,51,51,0,53.0,181.0,128.0,124.667,123.0,35.504,-0.883,-0.261
"Fish species, threatened",969,95.0,0.0,float64,51,38,11,1.0,227.0,226.0,43.667,39.0,42.394,7.582,2.349
"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",969,95.0,2.941,float64,51,22,1,0.0,24200850649.216,24200850649.216,4000671145.49,0.0,7622593438.146,1.015,1.594
Investment in ICT with private participation (current US$),969,95.0,0.0,float64,51,43,4,4920000.0,3695290000.0,3690370000.0,417720392.157,207000000.0,635316275.916,14.723,3.446
Land area where elevation is below 5 meters (% of total land area),969,95.0,1.078,float64,51,41,1,0.0,67.586,67.586,3.893,1.25,10.017,33.935,5.487
"Mammal species, threatened",969,95.0,0.0,float64,51,27,14,2.0,93.0,91.0,20.784,18.0,17.578,4.34,1.685
"Net official flows from UN agencies, WTO-ITC (current US$)",969,95.0,0.0,float64,51,42,7,3736.0,866086.006,862350.006,87610.294,44064.0,138967.782,19.815,3.951
"Plant species (higher), threatened",969,95.0,0.196,float64,51,42,9,0.0,644.0,644.0,87.157,34.0,136.574,7.057,2.579
Population living in areas where elevation is below 5 meters (% of total population),969,95.0,1.078,float64,51,41,1,0.0,33.528,33.528,5.493,2.291,7.7,4.327,2.098
Rural land area (sq. km),969,95.0,0.0,float64,51,51,0,757.746,2956471.266,2955713.52,346820.967,176180.679,501413.056,14.0,3.177
Rural land area where elevation is below 5 meters (% of total land area),969,95.0,1.078,float64,51,41,1,0.0,67.18,67.18,3.615,1.026,9.791,37.085,5.793
Rural land area where elevation is below 5 meters (sq. km),969,95.0,1.078,float64,51,41,1,0.0,39976.245,39976.245,4801.81,791.09,8820.745,6.356,2.518
Rural population living in areas where elevation is below 5 meters (% of total population),969,95.0,1.078,float64,51,41,1,0.0,20.204,20.204,2.422,0.808,4.585,8.576,2.945
Urban land area (sq. km),969,95.0,0.0,float64,51,51,0,5.188,171839.183,171833.995,8657.421,1871.968,25657.193,34.058,5.526
Urban land area where elevation is below 5 meters (% of total land area),969,95.0,1.078,float64,51,41,1,0.0,5.154,5.154,0.277,0.036,0.873,24.076,4.86
Urban land area where elevation is below 5 meters (sq. km),969,95.0,1.078,float64,51,41,1,0.0,12038.388,12038.388,708.262,28.83,2213.081,15.559,3.867
Urban population living in areas where elevation is below 5 meters (% of total population),969,95.0,1.078,float64,51,41,1,0.0,22.505,22.505,3.07,1.416,4.811,7.062,2.602
"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",970,95.098,0.588,float64,50,45,1,0.0,17753241254.929,17753241254.929,1800007343.611,29346205.684,3749762971.083,6.775,2.522
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",970,95.098,0.0,float64,50,48,2,38.7,288.3,249.60000000000002,161.214,167.8,59.024,-0.362,-0.014
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",970,95.098,0.0,float64,50,49,1,34.7,242.2,207.5,140.246,144.85,51.913,-0.514,-0.139
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",970,95.098,0.0,float64,50,49,1,42.5,351.9,309.4,186.416,188.75,70.343,-0.211,0.168
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",970,95.098,0.0,float64,50,49,1,1.9,108.1,106.19999999999999,26.008,22.7,20.843,3.679,1.488
"Condom use, population ages 15-24, female (% of females ages 15-24)",971,95.196,0.098,float64,49,48,1,0.0,43.5,43.5,16.273,13.6,11.018,0.123,0.788
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",972,95.294,0.098,float64,48,48,0,0.0,9.227,9.227,1.732,0.837,2.259,1.913,1.601
"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, % of GDP",972,95.294,2.941,float64,48,19,1,0.0,2.034,2.034,0.204,0.0,0.44,7.66,2.703
"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",972,95.294,0.882,float64,48,40,1,0.0,13.277,13.277,2.02,0.788,3.507,5.088,2.444
"Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",972,95.294,0.882,float64,48,40,1,0.0,13.277,13.277,2.818,1.299,3.668,2.077,1.626
"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",972,95.294,0.588,float64,48,43,1,0.0,64647004337.251,64647004337.251,11812657200.39,372121396.256,20478103484.449,0.831,1.531
"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",972,95.294,0.588,float64,48,43,1,0.0,3727456245.052,3727456245.052,781483302.182,575334473.504,859701877.827,4.309,1.94
"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",972,95.294,4.706,float64,48,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
"Present value of external debt (% of exports of goods, services and income)",972,95.294,0.0,float64,48,48,0,9.782,343.374,333.59200000000004,117.386,93.499,80.361,0.967,1.194
Present value of external debt (current US$),972,95.294,0.0,float64,48,48,0,201528965.3,220308589332.5,220107060367.2,24395712201.923,9068941617.15,38548063644.254,14.283,3.377
"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.001,26.255,26.253999999999998,6.682,2.06,8.059,-0.133,1.138
"Gross PSD, Financial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.001,13.202,13.201,2.586,1.471,3.371,4.59,2.279
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.001,13.202,13.201,2.499,1.362,3.386,4.71,2.322
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.136,2.022,1.8859999999999997,0.797,0.761,0.449,-0.109,0.607
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.136,6.45,6.314,1.554,0.801,1.72,2.543,1.929
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.181,10.406,10.225000000000001,2.304,0.908,2.97,1.659,1.73
"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.17,8.626,8.456,1.759,0.664,2.385,2.536,1.941
"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.181,10.406,10.225000000000001,2.303,0.908,2.966,1.659,1.728
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.181,9.981,9.8,2.188,0.878,2.819,1.632,1.718
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",973,95.392,0.0,float64,47,47,0,0.126,8.203,8.077,1.695,0.641,2.309,2.395,1.913
"Net official flows from UN agencies, UNIDO (current US$)",973,95.392,0.0,float64,47,47,0,-411.27,76430.216,76841.486,16026.737,7381.54,18135.068,1.637,1.394
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",974,95.49,0.0,float64,46,46,0,4.836,99.662,94.82600000000001,73.082,80.9,24.059,1.17,-1.24
"Children in employment, study and work, male (% of male children in employment, ages 7-14)",974,95.49,0.0,float64,46,46,0,12.065,100.0,87.935,71.783,77.458,22.912,0.271,-0.929
"Children in employment, work only, female (% of female children in employment, ages 7-14)",974,95.49,0.0,float64,46,46,0,0.338,95.164,94.82600000000001,26.918,19.1,24.059,1.17,1.24
"Children in employment, work only, male (% of male children in employment, ages 7-14)",974,95.49,0.098,float64,46,46,0,0.0,87.935,87.935,28.217,22.542,22.912,0.271,0.929
"Condom use, population ages 15-24, male (% of males ages 15-24)",974,95.49,0.0,float64,46,46,0,8.3,71.5,63.2,44.22,43.2,13.658,0.339,-0.397
"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",974,95.49,3.333,float64,46,13,1,0.0,8028632.804,8028632.804,762109.374,0.0,1818428.394,8.931,3.006
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",976,95.686,0.882,float64,44,36,1,0.0,11.654,11.654,1.289,0.359,2.837,7.069,2.846
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",976,95.686,1.471,float64,44,30,1,0.0,6.282,6.282,1.097,0.455,1.53,3.766,1.974
"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",976,95.686,0.49,float64,44,40,1,0.0,4.481,4.481,1.431,0.782,1.289,-0.572,0.835
"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",976,95.686,0.0,float64,44,44,0,9.561,64.255,54.693999999999996,31.457,35.615,19.244,-1.565,0.213
Multidimensional poverty headcount ratio (UNDP) (% of population),976,95.686,0.0,float64,44,41,3,0.4,66.8,66.39999999999999,25.891,21.45,20.139,-1.006,0.442
"Average working hours of children, study and work, ages 7-14 (hours per week)",977,95.784,0.0,float64,43,41,2,3.5,40.3,36.8,15.779,14.174,8.69,0.657,0.93
"Average working hours of children, study and work, female, ages 7-14 (hours per week)",977,95.784,0.0,float64,43,42,1,3.8,36.8,33.0,14.941,13.179,8.252,0.745,1.032
"Average working hours of children, study and work, male, ages 7-14 (hours per week)",977,95.784,0.0,float64,43,41,2,2.7,42.0,39.3,16.225,14.599,8.972,0.619,0.894
Child employment in agriculture (% of economically active children ages 7-14),977,95.784,0.0,float64,43,43,0,39.34,98.94,59.599999999999994,73.113,74.5,16.066,-0.606,-0.259
"Child employment in agriculture, female (% of female economically active children ages 7-14)",977,95.784,0.0,float64,43,43,0,14.84,98.34,83.5,66.651,73.08,24.235,-0.335,-0.83
"Child employment in agriculture, male (% of male economically active children ages 7-14)",977,95.784,0.0,float64,43,41,2,29.9,99.412,69.512,75.779,77.48,17.212,0.508,-0.889
Child employment in services (% of economically active children ages 7-14),977,95.784,0.0,float64,43,43,0,0.779,48.47,47.690999999999995,17.724,16.18,11.861,0.078,0.684
"Child employment in services, female (% of female economically active children ages 7-14)",977,95.784,0.0,float64,43,43,0,0.66,65.82,65.16,23.74,18.39,19.62,-0.588,0.822
"Child employment in services, male (% of male economically active children ages 7-14)",977,95.784,0.0,float64,43,43,0,0.348,55.96,55.612,15.205,14.49,11.59,2.819,1.415
"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, % of GDP",977,95.784,0.0,float64,43,43,0,0.006,8.497,8.491,2.04,0.917,2.583,0.612,1.36
"Average working hours of children, working only, ages 7-14 (hours per week)",978,95.882,0.0,float64,42,41,1,4.8,52.7,47.900000000000006,28.041,26.217,12.244,-0.696,0.145
"Average working hours of children, working only, female, ages 7-14 (hours per week)",978,95.882,0.0,float64,42,40,2,4.6,47.7,43.1,25.222,22.25,11.826,-1.061,0.234
"Average working hours of children, working only, male, ages 7-14 (hours per week)",978,95.882,0.0,float64,42,42,0,5.0,53.2,48.2,28.947,29.246,12.412,-0.647,0.018
Child employment in manufacturing (% of economically active children ages 7-14),978,95.882,0.0,float64,42,42,0,0.11,27.57,27.46,7.492,6.325,6.478,2.597,1.48
"Child employment in manufacturing, female (% of female economically active children ages 7-14)",978,95.882,0.196,float64,42,41,1,0.0,27.66,27.66,8.554,6.07,8.173,-0.278,0.917
"Child employment in manufacturing, male (% of male economically active children ages 7-14)",978,95.882,0.0,float64,42,42,0,0.12,29.25,29.13,7.019,5.49,6.985,3.065,1.739
"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",978,95.882,0.0,float64,42,42,0,3.298,31.926,28.628,13.491,10.515,7.343,0.422,1.067
"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",979,95.98,1.373,float64,41,28,1,0.0,20.221,20.221,3.903,0.001,6.787,-0.048,1.307
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",979,95.98,1.667,float64,41,25,1,0.0,0.986,0.986,0.147,0.011,0.26,4.28,2.228
Investment in water and sanitation with private participation (current US$),979,95.98,0.098,float64,41,41,0,0.0,951000000.0,951000000.0,162617317.073,110750000.0,194098654.233,6.163,2.269
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),979,95.98,0.0,float64,41,41,0,14.806,98.504,83.69800000000001,71.718,74.649,18.589,2.516,-1.348
Primary school age children out-of-school (%),979,95.98,0.098,float64,41,28,10,0.0,31.811,31.811,8.897,5.12,8.679,-0.179,0.985
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,979,95.98,0.0,float64,41,41,0,14.0,98.242,84.242,69.446,70.0,18.653,2.017,-1.126
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",980,96.078,0.196,float64,40,39,1,0.0,3.349,3.349,0.743,0.471,0.727,2.873,1.477
Coverage of unemployment benefits and ALMP (% of population),981,96.176,0.0,float64,39,38,1,0.154,25.794,25.64,7.189,4.32,7.433,0.27,1.221
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),981,96.176,0.0,float64,39,38,1,0.191,25.752,25.561,6.937,4.249,7.299,0.901,1.369
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),981,96.176,0.0,float64,39,38,1,0.107,30.401,30.294,7.598,4.393,8.525,1.153,1.5
Coverage of unemployment benefits and ALMP in richest quintile (% of population),981,96.176,0.0,float64,39,38,1,0.083,40.211,40.128,7.961,3.761,10.463,3.481,2.008
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",981,96.176,0.196,float64,39,38,1,0.0,27.51,27.51,13.404,13.138,7.868,-1.067,0.062
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",981,96.176,0.196,float64,39,38,1,0.0,56.82,56.82,31.899,30.82,14.548,-0.621,-0.123
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",981,96.176,0.196,float64,39,38,1,0.0,2.611,2.611,0.852,0.688,0.691,0.215,0.887
"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",981,96.176,0.588,float64,39,34,1,0.0,8.497,8.497,2.123,0.753,2.7,0.178,1.228
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",981,96.176,0.588,float64,39,34,1,0.0,0.423,0.423,0.075,0.043,0.099,5.142,2.28
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),982,96.275,0.0,float64,38,37,1,0.207,28.781,28.573999999999998,6.504,3.848,7.415,2.026,1.626
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),982,96.275,0.098,float64,38,37,1,0.0,40.363,40.363,7.295,3.086,10.185,2.739,1.858
"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",982,96.275,0.784,float64,38,31,1,0.0,7.621,7.621,2.046,0.468,2.696,-0.264,1.138
"Gross PSD, Financial Public Corp., Short-term, Loans, Nominal Value, % of GDP",982,96.275,2.157,float64,38,17,1,0.0,0.243,0.243,0.052,0.0,0.08,0.102,1.265
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",982,96.275,1.471,float64,38,24,1,0.0,2.507,2.507,0.608,0.321,0.722,0.167,1.075
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",982,96.275,1.863,float64,38,20,1,0.0,0.551,0.551,0.07,0.001,0.136,5.357,2.421
"Net official flows from UN agencies, UNCOVID (current US$)",982,96.275,0.0,float64,38,36,1,-89649.998,1700000.048,1789650.0459999999,187225.233,-6160.78,420884.704,3.416,1.979
Female genital mutilation prevalence (%),983,96.373,0.0,float64,37,36,1,1.4,96.9,95.5,37.27,24.7,32.039,-0.477,1.05
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",983,96.373,0.196,float64,37,36,1,0.0,31.545,31.545,15.316,15.77,8.309,-0.799,-0.067
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",983,96.373,0.196,float64,37,36,1,0.0,31.544,31.544,14.73,14.093,8.169,-0.762,0.018
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",983,96.373,0.196,float64,37,36,1,0.0,56.82,56.82,33.587,32.329,13.529,0.404,-0.435
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",983,96.373,0.196,float64,37,36,1,0.0,57.182,57.182,34.174,33.061,13.476,0.606,-0.529
"Gross PSD, Budgetary Central Gov., All maturities, All instruments, Nominal Value, % of GDP",983,96.373,0.0,float64,37,37,0,33.057,63.874,30.817,51.876,54.135,7.387,-0.126,-0.58
"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",983,96.373,0.0,float64,37,37,0,3.298,31.345,28.046999999999997,17.459,19.368,8.556,-1.254,-0.062
"Gross PSD, Budgetary Central Gov., All maturities, Loans, Nominal Value, % of GDP",983,96.373,0.0,float64,37,37,0,16.647,56.82,40.173,34.396,33.206,12.323,-1.372,0.231
"Gross PSD, Budgetary Central Gov., Long-term, All instruments, Nominal Value, % of GDP",983,96.373,0.0,float64,37,37,0,30.208,60.618,30.410000000000004,49.766,51.998,7.876,0.006,-0.799
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",983,96.373,0.0,float64,37,37,0,27.838,60.618,32.78,47.772,49.375,8.312,-0.303,-0.533
"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",983,96.373,1.471,float64,37,23,1,0.0,0.191,0.191,0.038,0.02,0.046,1.93,1.359
Public private partnerships investment in water and sanitation (current US$),983,96.373,0.0,float64,37,37,0,1000000.0,951000000.0,950000000.0,174073783.784,114000000.0,198700370.007,5.765,2.226
"Gross PSD, Budgetary Central Gov., Short-term, All instruments, Nominal Value, % of GDP",984,96.471,0.49,float64,36,32,1,0.0,7.621,7.621,2.208,0.771,2.701,-0.445,1.049
"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, % of GDP",985,96.569,0.0,float64,35,35,0,0.001,11.678,11.677000000000001,1.717,0.578,3.082,4.828,2.445
