Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Trained teachers in upper secondary education, female (% of female teachers)",433,83.269,0.0,float64,87,83,1,13.291,100.0,86.709,64.627,68.406,24.193,-0.466,-0.564
"Trained teachers in upper secondary education, male (% of male teachers)",433,83.269,0.0,float64,87,83,1,12.038,100.0,87.962,63.892,66.393,24.525,-0.454,-0.565
ARI treatment (% of children under 5 taken to a health provider),435,83.654,0.0,float64,85,74,11,12.0,93.0,81.0,49.521,48.3,18.485,-0.738,0.108
"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",435,83.654,0.0,float64,85,85,0,23.84,539.181,515.341,204.753,196.048,132.034,-0.85,0.493
GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),435,83.654,0.0,float64,85,85,0,1.855,41.947,40.092000000000006,8.996,5.101,9.168,4.836,2.296
Trained teachers in lower secondary education (% of total teachers),436,83.846,0.0,float64,84,82,1,13.686,100.0,86.314,61.052,62.22,22.56,-0.62,-0.366
"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",437,84.038,1.538,float64,83,74,3,0.0,4.635,4.635,1.31,0.634,1.509,0.042,1.236
Labor force with advanced education (% of total working-age population with advanced education),437,84.038,0.0,float64,83,83,0,36.338,94.234,57.895999999999994,76.86,76.309,11.358,0.519,-0.46
"Labor force with advanced education, male (% of male working-age population with advanced education)",437,84.038,0.0,float64,83,83,0,51.714,97.61,45.896,80.951,80.525,10.202,-0.346,-0.311
Labor force with basic education (% of total working-age population with basic education),437,84.038,0.0,float64,83,83,0,29.29,95.195,65.905,62.528,63.563,14.954,-0.664,-0.158
"Labor force with basic education, female (% of female working-age population with basic education)",437,84.038,0.0,float64,83,83,0,3.496,94.308,90.81200000000001,53.226,56.77,20.456,-0.41,-0.433
"Labor force with basic education, male (% of male working-age population with basic education)",437,84.038,0.0,float64,83,83,0,37.14,96.074,58.934,69.586,69.527,13.085,-0.119,-0.417
Labor force with intermediate education (% of total working-age population with intermediate education),437,84.038,0.0,float64,83,83,0,38.342,87.659,49.31700000000001,62.948,62.537,12.035,-0.943,-0.008
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",437,84.038,0.0,float64,83,82,1,13.823,80.137,66.314,51.82,51.799,16.101,-0.327,-0.381
"Labor force with intermediate education, male (% of male working-age population with intermediate education)",437,84.038,0.0,float64,83,83,0,40.424,92.622,52.198,69.59,71.708,11.797,-0.592,-0.275
"Trained teachers in lower secondary education, female (% of female teachers)",437,84.038,0.0,float64,83,81,1,14.805,100.0,85.195,64.669,67.382,22.576,-0.553,-0.551
"Trained teachers in lower secondary education, male (% of male teachers)",437,84.038,0.0,float64,83,81,1,13.414,100.0,86.586,60.835,62.539,22.911,-0.575,-0.398
"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",438,84.231,1.538,float64,82,73,3,0.0,6.714,6.714,1.877,1.008,1.996,-0.531,1.009
"Labor force with advanced education, female (% of female working-age population with advanced education)",438,84.231,0.0,float64,82,82,0,24.827,93.959,69.132,67.804,67.71,15.05,-0.048,-0.303
"Share of youth not in education, employment or training, female (% of female youth population)",438,84.231,0.0,float64,82,82,0,4.266,77.205,72.939,30.214,29.502,16.147,0.757,0.902
"Share of youth not in education, employment or training, male (% of male youth population)",438,84.231,0.0,float64,82,81,1,3.31,56.939,53.629,16.931,14.78,9.87,2.379,1.253
"Share of youth not in education, employment or training, total (% of youth population)",438,84.231,0.0,float64,82,82,0,3.791,68.658,64.867,23.846,22.515,12.252,1.129,0.825
Unemployment with basic education (% of total labor force with basic education),438,84.231,0.0,float64,82,82,0,0.425,20.66,20.235,5.76,4.034,4.841,0.723,1.117
Unemployment with intermediate education (% of total labor force with intermediate education),438,84.231,0.0,float64,82,82,0,1.573,26.538,24.965,10.391,8.562,6.071,0.109,0.931
Textiles and clothing (% of value added in manufacturing),439,84.423,0.0,float64,81,81,0,0.166,78.539,78.373,9.947,8.98,10.206,25.238,4.124
"Unemployment with basic education, female (% of female labor force with basic education)",439,84.423,0.0,float64,81,81,0,0.502,65.58,65.078,8.318,4.998,10.082,13.507,3.121
Carbon dioxide (CO2) emissions from Waste (Mt CO2e),440,84.615,0.0,float64,80,45,16,0.0,0.011,0.011,0.005,0.003,0.004,-1.719,0.278
"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",440,84.615,3.846,float64,80,56,5,0.0,2.003,2.003,0.221,0.073,0.329,9.882,2.623
"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",440,84.615,2.115,float64,80,68,3,0.0,3.734,3.734,0.821,0.39,1.146,1.002,1.568
Unemployment with advanced education (% of total labor force with advanced education),440,84.615,0.0,float64,80,80,0,2.29,35.184,32.894,10.827,9.889,5.73,2.738,1.2
"Unemployment with basic education, male (% of male labor force with basic education)",440,84.615,0.0,float64,80,80,0,0.349,16.302,15.953,5.043,3.681,4.061,-0.096,0.9
Consumption of iodized salt (% of households),441,84.808,0.0,float64,79,73,6,3.8,97.1,93.3,65.837,74.4,23.808,0.197,-1.043
"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",441,84.808,3.846,float64,79,53,7,0.0,3.265,3.265,0.346,0.129,0.507,13.002,2.924
"Net bilateral aid flows from DAC donors, Lithuania (current US$)",441,84.808,3.654,float64,79,24,9,0.0,18479999.542,18479999.542,1241518.975,20000.0,3861713.757,10.41,3.338
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",442,85.0,0.0,float64,78,78,0,5.609,69.337,63.728,51.607,56.634,15.096,1.716,-1.459
"Cause of death, by injury (% of total)",442,85.0,0.0,float64,78,78,0,6.623,54.23,47.607,10.592,9.636,5.536,51.305,6.614
"Cause of death, by non-communicable diseases (% of total)",442,85.0,0.0,float64,78,78,0,23.273,82.162,58.88900000000001,37.801,33.833,13.307,3.453,1.826
"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",442,85.0,0.192,float64,78,78,0,0.0,47.51,47.51,12.594,6.291,14.886,0.63,1.513
"Industrial design applications, nonresident, by count",442,85.0,0.0,float64,78,47,12,1.0,344.0,343.0,34.821,14.5,51.295,17.135,3.471
"Unemployment with advanced education, male (% of male labor force with advanced education)",442,85.0,0.0,float64,78,78,0,1.777,26.158,24.381,8.873,7.545,4.595,1.168,0.911
Completeness of birth registration (%),443,85.192,0.0,float64,77,74,3,2.7,100.0,97.3,51.8,55.0,26.648,-1.084,-0.22
"Completeness of birth registration, rural (%)",443,85.192,0.0,float64,77,71,6,1.5,100.0,98.5,48.209,51.6,27.366,-1.183,-0.112
"Completeness of birth registration, urban (%)",443,85.192,0.0,float64,77,75,2,5.3,100.0,94.7,62.51,62.2,26.451,-0.833,-0.417
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",443,85.192,0.192,float64,77,77,0,0.0,42.289,42.289,9.858,3.48,13.239,0.769,1.553
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",443,85.192,0.192,float64,77,77,0,0.0,52.865,52.865,15.625,8.786,16.819,0.383,1.43
"International migrant stock, total",443,85.192,0.0,float64,77,77,0,14314.0,1661922.0,1647608.0,310399.442,217722.0,294768.633,4.822,1.763
"Unemployment with intermediate education, female (% of female labor force with intermediate education)",443,85.192,0.0,float64,77,77,0,1.424,54.085,52.661,15.851,12.797,10.919,1.991,1.291
"Unemployment with intermediate education, male (% of male labor force with intermediate education)",443,85.192,0.0,float64,77,77,0,1.591,26.421,24.83,8.846,7.329,5.188,1.089,1.102
Dimension 5.5: Finance,445,85.577,13.269,float64,75,2,2,0.0,1.0,1.0,0.08,0.0,0.273,8.203,3.16
Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,445,85.577,13.269,float64,75,2,2,0.0,1.0,1.0,0.08,0.0,0.273,8.203,3.16
International migrant stock (% of population),445,85.577,0.0,float64,75,75,0,0.132,12.628,12.496,2.344,1.596,2.416,6.134,2.262
Rail lines (total route-km),445,85.577,0.0,float64,75,19,12,518.0,4708.0,4190.0,2274.213,2139.0,1509.981,-1.664,0.056
"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",446,85.769,5.577,float64,74,40,3,0.0,0.848,0.848,0.113,0.016,0.181,3.487,1.93
"Unemployment with advanced education, female (% of female labor force with advanced education)",447,85.962,0.0,float64,73,73,0,3.004,48.91,45.906,17.423,14.633,9.328,0.668,0.951
Financial intermediary services indirectly Measured (FISIM) (current LCU),448,86.154,0.192,float64,72,72,0,0.0,1608386319600.0,1608386319600.0,276870832176.389,36815012500.0,402450626341.932,1.857,1.599
Gini index,448,86.154,0.0,float64,72,60,11,26.6,56.2,29.6,39.956,39.85,5.668,0.347,0.446
Income share held by fourth 20%,448,86.154,0.0,float64,72,39,18,17.4,23.1,5.700000000000003,20.896,21.15,1.23,0.915,-0.959
Income share held by highest 10%,448,86.154,0.0,float64,72,61,10,21.1,46.2,25.1,31.992,31.4,4.805,1.078,0.863
Income share held by highest 20%,448,86.154,0.0,float64,72,58,10,35.9,60.8,24.9,47.213,46.95,4.727,0.615,0.566
Income share held by lowest 10%,448,86.154,0.0,float64,72,24,17,1.2,4.1,2.8999999999999995,2.668,2.6,0.629,-0.224,0.016
Income share held by lowest 20%,448,86.154,0.0,float64,72,40,20,3.4,9.4,6.0,6.593,6.55,1.28,-0.223,-0.099
Income share held by second 20%,448,86.154,0.0,float64,72,36,19,7.0,14.0,7.0,10.611,10.75,1.33,0.078,-0.239
Income share held by third 20%,448,86.154,0.0,float64,72,39,19,11.1,17.9,6.799999999999999,14.688,14.8,1.312,0.526,-0.478
Poverty gap at $2.15 a day (2017 PPP) (%),448,86.154,0.192,float64,72,61,11,0.0,58.3,58.3,18.139,15.4,12.532,0.016,0.681
Poverty gap at $3.65 a day (2017 PPP) (%),448,86.154,0.0,float64,72,68,4,3.6,73.5,69.9,35.871,37.25,15.141,-0.669,0.035
Poverty gap at $6.85 a day (2017 PPP) (%),448,86.154,0.0,float64,72,69,3,17.1,85.4,68.30000000000001,58.408,61.1,13.348,0.876,-0.733
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),448,86.154,0.0,float64,72,69,3,1.2,91.5,90.3,46.662,50.15,21.963,-1.011,-0.097
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),448,86.154,0.0,float64,72,67,5,16.5,97.6,81.1,72.711,77.7,17.036,1.546,-1.141
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),448,86.154,0.0,float64,72,60,12,46.8,99.7,52.900000000000006,91.064,93.55,8.994,14.376,-3.348
Poverty headcount ratio at societal poverty line (% of population),448,86.154,0.0,float64,72,65,6,27.5,91.5,64.0,53.542,52.7,14.766,-0.657,0.412
Proportion of people living below 50 percent of median income (%),448,86.154,0.0,float64,72,60,10,2.9,23.6,20.700000000000003,12.401,12.4,4.024,0.343,0.272
Prosperity gap (average shortfall from a prosperity standard of $25/day),448,86.154,0.0,float64,72,62,10,4.2,41.2,37.0,14.532,13.1,6.42,2.837,1.239
Female headed households (% of households with a female head),449,86.346,0.0,float64,71,64,7,1.7,38.0,36.3,24.725,26.8,8.212,0.263,-0.905
Financial intermediary services indirectly Measured (FISIM) (constant LCU),449,86.346,0.0,float64,71,71,0,60657600.0,721586225800.0,721525568200.0,108458639877.465,24520854000.0,171453725908.658,3.07,1.931
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),449,86.346,0.0,float64,71,68,3,0.13,37.09,36.96,7.623,4.82,7.61,2.561,1.565
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),449,86.346,0.769,float64,71,64,4,0.0,11.9,11.9,1.488,0.63,2.083,9.163,2.675
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),450,86.538,0.0,float64,70,70,0,1.52,65.91,64.39,23.363,18.525,15.681,-0.446,0.702
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",450,86.538,0.0,float64,70,69,1,1.09,65.06,63.97,19.284,14.955,14.418,0.184,0.842
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",450,86.538,0.0,float64,70,70,0,1.59,66.88,65.28999999999999,27.589,22.58,17.357,-0.744,0.596
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",450,86.538,0.0,float64,70,70,0,2.02,68.13,66.11,25.395,21.14,16.047,-0.517,0.624
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",450,86.538,0.0,float64,70,70,0,0.78,54.26,53.48,18.232,13.18,14.007,-0.621,0.719
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",450,86.538,0.0,float64,70,68,2,5.96,84.31,78.35000000000001,40.043,36.535,19.725,-0.751,0.473
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",450,86.538,0.0,float64,70,69,1,0.66,62.65,61.99,19.689,13.68,15.74,-0.173,0.899
Research and development expenditure (% of GDP),450,86.538,0.0,float64,70,69,1,0.011,0.759,0.748,0.215,0.176,0.155,2.557,1.477
Human capital index (HCI) (scale 0-1),451,86.731,0.0,float64,69,66,2,0.286,0.432,0.14600000000000002,0.362,0.373,0.036,-0.699,-0.466
"Human capital index (HCI), lower bound (scale 0-1)",451,86.731,0.0,float64,69,68,1,0.256,0.41,0.15399999999999997,0.344,0.354,0.038,-0.449,-0.688
"Human capital index (HCI), upper bound (scale 0-1)",451,86.731,0.0,float64,69,68,1,0.299,0.452,0.15300000000000002,0.378,0.386,0.036,-0.665,-0.322
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),451,86.731,0.0,float64,69,63,6,4.1,46.4,42.3,25.787,27.9,11.397,-0.965,-0.395
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",453,87.115,0.0,float64,67,66,1,0.09,51.39,51.3,16.554,12.92,12.997,-0.362,0.745
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",453,87.115,0.0,float64,67,67,0,2.48,75.56,73.08,28.387,23.68,18.351,-0.665,0.619
Investment in energy with private participation (current US$),454,87.308,0.0,float64,66,60,4,1000000.0,871800000.0,870800000.0,124582121.212,62070000.0,169553397.448,7.09,2.556
Researchers in R&D (per million people),454,87.308,0.0,float64,66,66,0,7.423,142.013,134.59,39.112,36.038,22.589,6.297,1.936
Agricultural irrigated land (% of total agricultural land),455,87.5,0.0,float64,65,62,2,0.073,10.349,10.276,4.064,4.842,3.521,-1.266,0.38
Chemicals (% of value added in manufacturing),458,88.077,0.0,float64,62,62,0,-21.081,11.039,32.12,2.892,3.482,6.533,4.763,-2.032
Poverty headcount ratio at national poverty lines (% of population),459,88.269,0.0,float64,61,57,4,19.7,82.3,62.599999999999994,47.274,46.8,13.238,0.375,0.22
"Part time employment, female (% of total female employment)",460,88.462,0.0,float64,60,60,0,2.14,97.06,94.92,48.823,48.32,22.372,-0.686,0.07
"Part time employment, male (% of total male employment)",460,88.462,0.0,float64,60,59,1,1.05,95.84,94.79,36.994,37.435,20.481,-0.182,0.298
"Part time employment, total (% of total employment)",460,88.462,0.0,float64,60,60,0,1.13,96.31,95.18,41.796,44.885,20.955,-0.443,0.27
Women who were first married by age 15 (% of women ages 20-24),460,88.462,0.192,float64,60,54,5,0.0,36.1,36.1,12.042,9.75,8.206,0.982,1.06
Women who were first married by age 18 (% of women ages 20-24),460,88.462,0.0,float64,60,56,4,0.1,76.3,76.2,39.63,39.0,17.156,-0.063,-0.076
Machinery and transport equipment (% of value added in manufacturing),461,88.654,0.0,float64,59,59,0,0.106,10.542,10.436,2.35,1.319,2.802,2.087,1.717
Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),462,88.846,0.0,float64,58,55,3,0.07,9.37,9.299999999999999,2.042,1.77,1.819,3.9,1.683
Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),462,88.846,0.0,float64,58,55,3,0.04,6.58,6.54,1.6,1.005,1.62,1.572,1.447
Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),462,88.846,0.0,float64,58,58,0,0.37,71.01,70.64,30.916,30.31,15.743,-0.406,0.172
Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),462,88.846,0.0,float64,58,58,0,6.42,89.48,83.06,50.184,49.49,16.652,0.258,-0.201
Public private partnerships investment in energy (current US$),462,88.846,0.0,float64,58,55,3,1180000.0,871800000.0,870620000.0,135812758.621,73675000.0,176422668.331,6.211,2.428
Technicians in R&D (per million people),462,88.846,0.0,float64,58,58,0,0.126,398.778,398.65200000000004,28.805,14.566,55.267,36.273,5.598
"Children in employment, female (% of female children ages 7-14)",464,89.231,0.0,float64,56,53,3,4.3,62.459,58.159000000000006,33.668,36.399,15.925,-0.84,-0.224
"Children in employment, male (% of male children ages 7-14)",464,89.231,0.0,float64,56,53,3,4.992,65.35,60.358,37.009,37.35,16.812,-0.892,-0.114
"Children in employment, study and work (% of children in employment, ages 7-14)",464,89.231,0.0,float64,56,56,0,23.952,95.185,71.233,64.812,68.5,20.018,-0.982,-0.349
"Children in employment, total (% of children ages 7-14)",464,89.231,0.0,float64,56,55,1,5.001,63.916,58.915,35.383,37.3,16.11,-0.892,-0.227
"Children in employment, work only (% of children in employment, ages 7-14)",464,89.231,0.0,float64,56,56,0,4.815,76.048,71.233,35.188,31.5,20.017,-0.981,0.349
"International tourism, number of departures",464,89.231,0.0,float64,56,55,1,5500.0,6259000.0,6253500.0,766080.357,155500.0,1580177.533,4.421,2.424
"Lead time to export, median case (days)",464,89.231,0.0,float64,56,25,9,1.0,88.0,87.0,9.927,4.39,16.984,11.74,3.393
"Maternal mortality ratio (national estimate, per 100,000 live births)",465,89.423,0.0,float64,55,51,2,2.0,2241.0,2239.0,672.073,621.0,447.496,2.05,0.926
Bribery incidence (% of firms experiencing at least one bribe payment request),466,89.615,0.192,float64,54,52,2,0.0,70.5,70.5,27.287,22.65,19.045,0.03,0.915
Fertilizer consumption (% of fertilizer production),466,89.615,0.0,float64,54,54,0,1.359,96273.846,96272.48700000001,5882.748,199.278,20511.968,11.662,3.562
Firms expected to give gifts in meetings with tax officials (% of firms),466,89.615,0.192,float64,54,52,2,0.0,66.7,66.7,21.263,16.9,17.763,0.7,1.225
Firms offering formal training (% of firms),466,89.615,0.0,float64,54,50,4,9.5,55.4,45.9,26.78,25.4,10.466,0.046,0.557
Firms using banks to finance investment (% of firms),466,89.615,0.192,float64,54,47,6,0.0,56.5,56.5,14.572,11.65,11.478,4.445,1.783
Firms using banks to finance working capital (% of firms),466,89.615,0.0,float64,54,49,5,1.1,57.9,56.8,19.831,16.25,13.848,-0.056,0.79
Firms with female participation in ownership (% of firms),466,89.615,0.0,float64,54,54,0,2.2,58.3,56.099999999999994,25.88,24.05,14.342,-0.417,0.463
"Human capital index (HCI), female (scale 0-1)",466,89.615,0.0,float64,54,53,1,0.278,0.436,0.15799999999999997,0.365,0.369,0.039,-0.503,-0.494
"Human capital index (HCI), female, lower bound (scale 0-1)",466,89.615,0.0,float64,54,53,1,0.266,0.407,0.14099999999999996,0.346,0.352,0.037,-0.66,-0.608
"Human capital index (HCI), female, upper bound (scale 0-1)",466,89.615,0.0,float64,54,52,1,0.291,0.458,0.16700000000000004,0.38,0.386,0.041,-0.589,-0.325
Informal payments to public officials (% of firms),466,89.615,0.192,float64,54,51,3,0.0,87.0,87.0,33.343,30.3,22.809,-0.425,0.562
Time spent dealing with the requirements of government regulations (% of senior management time),466,89.615,0.0,float64,54,47,7,0.5,29.4,28.9,8.391,6.1,6.88,1.499,1.431
"Human capital index (HCI), male (scale 0-1)",467,89.808,0.0,float64,53,52,1,0.294,0.434,0.14,0.36,0.367,0.034,-0.574,-0.16
"Human capital index (HCI), male, lower bound (scale 0-1)",467,89.808,0.0,float64,53,53,0,0.279,0.407,0.12799999999999995,0.34,0.347,0.034,-0.77,-0.209
"Human capital index (HCI), male, upper bound (scale 0-1)",467,89.808,0.0,float64,53,52,1,0.309,0.46,0.15100000000000002,0.377,0.385,0.036,-0.522,-0.042
"Lead time to import, median case (days)",467,89.808,0.0,float64,53,24,12,1.0,81.0,80.0,10.804,6.0,12.726,17.523,3.614
Firms competing against unregistered firms (% of firms),468,90.0,0.0,float64,52,48,4,23.1,95.2,72.1,64.898,69.0,17.63,-0.443,-0.505
Diabetes prevalence (% of population ages 20 to 79),469,90.192,0.0,float64,51,31,10,1.9,18.9,17.0,5.188,4.3,3.355,5.317,1.991
"Net official flows from UN agencies, SPRP (current US$)",469,90.192,0.0,float64,51,51,0,136.5,4003499.985,4003363.485,510550.215,331299.99,658317.61,15.578,3.427
Firms visited or required meetings with tax officials (% of firms),470,90.385,0.0,float64,50,47,3,10.4,96.2,85.8,74.06,77.6,16.674,3.18,-1.476
Number of visits or required meetings with tax officials (average for affected firms),470,90.385,0.0,float64,50,30,11,1.2,10.3,9.100000000000001,3.41,2.95,2.081,3.789,1.997
Power outages in firms in a typical month (number),471,90.577,0.0,float64,49,42,7,0.5,52.0,51.5,11.141,7.5,10.367,4.406,1.846
Time required to obtain an operating license (days),471,90.577,0.0,float64,49,45,4,2.1,169.2,167.1,23.161,14.5,26.112,20.524,4.003
"Completeness of birth registration, female (%)",472,90.769,0.0,float64,48,48,0,2.6,100.0,97.4,51.288,53.6,28.279,-1.116,-0.197
"Completeness of birth registration, male (%)",472,90.769,0.0,float64,48,47,1,2.7,100.0,97.3,51.921,54.55,28.493,-1.13,-0.223
Social contributions (current LCU),473,90.962,0.0,float64,47,47,0,2349984.79,357006967444.34,357004617459.55005,81038679957.417,4099957979.37,106446352785.077,0.26,1.135
Time to obtain an electrical connection (days),473,90.962,0.0,float64,47,44,3,5.8,194.3,188.5,42.028,30.1,36.066,6.13,2.189
Firms experiencing electrical outages (% of firms),474,91.154,0.0,float64,46,42,4,15.3,97.1,81.8,75.133,82.2,20.51,1.194,-1.319
Social contributions (% of revenue),474,91.154,0.0,float64,46,46,0,0.166,8.437,8.270999999999999,3.024,2.246,2.734,-0.888,0.661
Value lost due to electrical outages (% of sales for affected firms),474,91.154,0.0,float64,46,44,2,0.2,25.1,24.900000000000002,8.796,7.45,6.125,0.555,0.967
Firms experiencing losses due to theft and vandalism (% of firms),475,91.346,0.0,float64,45,45,0,0.7,50.1,49.4,23.589,21.9,11.04,-0.181,0.374
"Railways, goods transported (million ton-km)",475,91.346,0.0,float64,45,42,3,0.675,2551.0,2550.325,639.67,299.0,721.448,1.368,1.512
Coverage of social protection and labor programs (% of population),476,91.538,0.0,float64,44,44,0,0.514,60.714,60.199999999999996,19.51,14.994,16.454,-0.304,0.824
Firms formally registered when operations started (% of firms),476,91.538,0.0,float64,44,44,0,44.6,100.0,55.4,80.134,80.75,13.478,1.083,-1.045
Losses due to theft and vandalism (% of annual sales of affected firms),476,91.538,0.0,float64,44,39,5,2.9,24.2,21.3,7.536,6.65,4.233,4.603,1.803
Wanted fertility rate (births per woman),477,91.731,0.0,float64,43,26,10,3.1,7.4,4.300000000000001,4.558,4.5,0.994,0.537,0.793
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),478,91.923,0.0,float64,42,41,1,12.2,75.2,63.0,39.667,39.1,15.736,-0.18,0.453
Female share of employment in senior and middle management (%),478,91.923,0.0,float64,42,42,0,4.255,38.528,34.272999999999996,24.452,26.53,9.554,-0.161,-0.819
Firms with female top manager (% of firms),478,91.923,0.0,float64,42,40,2,0.1,37.3,37.199999999999996,13.438,12.05,7.949,1.139,0.876
Women who believe a husband is justified in beating his wife (any of five reasons) (%),478,91.923,0.0,float64,42,42,0,12.6,81.0,68.4,52.026,53.8,19.96,-0.826,-0.408
Women who believe a husband is justified in beating his wife when she argues with him (%),478,91.923,0.0,float64,42,41,1,3.3,68.5,65.2,32.029,30.9,18.106,-1.041,0.039
Women who believe a husband is justified in beating his wife when she burns the food (%),478,91.923,0.0,float64,42,40,2,2.4,61.0,58.6,18.698,13.8,13.401,1.711,1.414
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),478,91.923,0.0,float64,42,42,0,5.4,66.9,61.50000000000001,35.929,37.65,17.088,-0.948,-0.152
Women who believe a husband is justified in beating his wife when she neglects the children (%),478,91.923,0.0,float64,42,40,1,4.2,64.6,60.39999999999999,38.04,40.5,16.048,-0.503,-0.558
Women who believe a husband is justified in beating his wife when she refuses sex with him (%),478,91.923,0.0,float64,42,41,1,5.4,62.8,57.4,28.367,28.15,16.68,-0.97,0.29
"Railways, passengers carried (million passenger-km)",479,92.115,0.0,float64,41,41,0,5.359,1223.0,1217.641,208.864,44.0,330.974,3.701,2.131
Coverage of social safety net programs (% of population),480,92.308,0.0,float64,40,40,0,0.514,60.472,59.958,18.629,14.093,16.265,-0.038,0.917
Coverage of social safety net programs in 2nd quintile (% of population),480,92.308,0.0,float64,40,40,0,0.15,71.881,71.731,20.553,16.046,18.498,0.314,1.01
Coverage of social safety net programs in 3rd quintile (% of population),480,92.308,0.0,float64,40,40,0,0.509,63.429,62.92,19.952,13.853,17.647,-0.132,0.902
Coverage of social safety net programs in 4th quintile (% of population),480,92.308,0.0,float64,40,40,0,0.23,56.499,56.269000000000005,17.947,11.095,16.123,-0.181,0.925
Coverage of social safety net programs in poorest quintile (% of population),480,92.308,0.0,float64,40,40,0,0.087,75.687,75.6,20.979,17.716,18.717,0.618,1.007
Coverage of social safety net programs in richest quintile (% of population),480,92.308,0.0,float64,40,40,0,0.379,39.466,39.087,13.731,9.519,11.541,-0.815,0.676
Multidimensional poverty headcount ratio (World Bank) (% of population),480,92.308,0.0,float64,40,38,2,18.3,85.7,67.4,64.472,66.25,16.591,-0.167,-0.607
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",480,92.308,0.0,float64,40,39,1,8.6,74.9,66.30000000000001,41.358,43.15,21.113,-1.208,-0.06
Adequacy of social protection and labor programs (% of total welfare of beneficiary households),481,92.5,0.0,float64,39,39,0,1.051,43.098,42.047,14.523,11.637,11.372,0.116,0.951
Benefit incidence of social protection and labor programs to poorest quintile (% of total SPL benefits),481,92.5,0.385,float64,39,38,1,0.0,21.015,21.015,5.486,3.446,5.48,0.633,1.13
"Central government debt, total (% of GDP)",481,92.5,0.0,float64,39,39,0,10.733,101.391,90.658,44.299,37.886,23.593,-0.326,0.814
"Central government debt, total (current LCU)",481,92.5,0.0,float64,39,39,0,521100000.0,87706407271883.0,87705886171883.0,10250621774807.13,924011177000.0,21906582128464.535,5.544,2.54
Average time to clear exports through customs (days),482,92.692,0.0,float64,38,36,2,1.5,39.3,37.8,9.358,7.95,6.768,9.619,2.553
"Children in employment, wage workers (% of children in employment, ages 7-14)",483,92.885,0.0,float64,37,36,1,0.62,74.47,73.85,8.048,4.02,12.964,19.766,4.113
"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",483,92.885,0.0,float64,37,37,0,0.18,77.3,77.11999999999999,6.907,2.95,12.954,25.509,4.768
"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",483,92.885,0.0,float64,37,36,1,0.8,71.93,71.13000000000001,8.896,4.89,13.129,15.065,3.567
"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",484,93.077,0.0,float64,36,35,1,56.57,97.07,40.49999999999999,79.974,82.31,11.382,-0.891,-0.444
"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",484,93.077,0.0,float64,36,36,0,61.43,97.67,36.24,81.559,82.69,10.483,-0.968,-0.337
