Indicator,Source Table,Missing Count,Missing Percentage
Total greenhouse gas emissions excluding LULUCF (% change from 1990),WDIEnvironmentIndicator,90,11.320754716981133
Total greenhouse gas emissions excluding LULUCF (Mt CO2e),WDIEnvironmentIndicator,42,5.283018867924529
Total greenhouse gas emissions including LULUCF (Mt CO2e),WDIEnvironmentIndicator,792,99.62264150943396
Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),WDIEnvironmentIndicator,42,5.283018867924529
Total natural resources rents (% of GDP),WDIEnvironmentIndicator,550,69.18238993710692
Urban population,WDIEnvironmentIndicator,6,0.7547169811320755
Urban population (% of total population),WDIEnvironmentIndicator,6,0.7547169811320755
Urban population growth (annual %),WDIEnvironmentIndicator,7,0.8805031446540881
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",WDIEnvironmentIndicator,570,71.69811320754717
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",WDIFinancialSectorIndicator,635,79.87421383647799
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",WDIFinancialSectorIndicator,635,79.87421383647799
"Automated teller machines (ATMs) (per 100,000 adults)",WDIFinancialSectorIndicator,594,74.71698113207546
Average transaction cost of sending remittances from a specific country (%),WDIFinancialSectorIndicator,662,83.27044025157232
Average transaction cost of sending remittances to a specific country (%),WDIFinancialSectorIndicator,510,64.15094339622641
Bank capital to assets ratio (%),WDIFinancialSectorIndicator,534,67.16981132075472
Bank liquid reserves to bank assets ratio (%),WDIFinancialSectorIndicator,271,34.088050314465406
Bank nonperforming loans to total gross loans (%),WDIFinancialSectorIndicator,532,66.91823899371069
"Borrowers from commercial banks (per 1,000 adults)",WDIFinancialSectorIndicator,474,59.62264150943396
Broad money (% of GDP),WDIFinancialSectorIndicator,312,39.24528301886793
Broad money (current LCU),WDIFinancialSectorIndicator,406,51.069182389937104
Broad money growth (annual %),WDIFinancialSectorIndicator,406,51.069182389937104
Broad money to total reserves ratio,WDIFinancialSectorIndicator,450,56.60377358490566
Claims on central government (annual growth as % of broad money),WDIFinancialSectorIndicator,394,49.55974842767296
"Claims on central government, etc. (% GDP)",WDIFinancialSectorIndicator,204,25.660377358490567
Claims on other sectors of the domestic economy (% of GDP),WDIFinancialSectorIndicator,649,81.63522012578616
Claims on other sectors of the domestic economy (annual growth as % of broad money),WDIFinancialSectorIndicator,419,52.70440251572327
Claims on private sector (annual growth as % of broad money),WDIFinancialSectorIndicator,397,49.937106918238996
"Commercial bank branches (per 100,000 adults)",WDIFinancialSectorIndicator,212,26.666666666666668
Consumer price index (2010 = 100),WDIFinancialSectorIndicator,283,35.59748427672956
DEC alternative conversion factor (LCU per US$),WDIFinancialSectorIndicator,161,20.251572327044027
Deposit interest rate (%),WDIFinancialSectorIndicator,491,61.76100628930817
"Depositors with commercial banks (per 1,000 adults)",WDIFinancialSectorIndicator,492,61.886792452830186
Domestic credit provided by financial sector (% of GDP),WDIFinancialSectorIndicator,649,81.63522012578616
Domestic credit to private sector (% of GDP),WDIFinancialSectorIndicator,223,28.050314465408803
Domestic credit to private sector by banks (% of GDP),WDIFinancialSectorIndicator,192,24.150943396226417
GDP deflator (base year varies by country),WDIFinancialSectorIndicator,186,23.39622641509434
GDP deflator: linked series (base year varies by country),WDIFinancialSectorIndicator,187,23.52201257861635
"Inflation, GDP deflator (annual %)",WDIFinancialSectorIndicator,43,5.4088050314465415
"Inflation, GDP deflator: linked series (annual %)",WDIFinancialSectorIndicator,187,23.52201257861635
"Inflation, consumer prices (annual %)",WDIFinancialSectorIndicator,141,17.735849056603772
"Interest rate spread (lending rate minus deposit rate, %)",WDIFinancialSectorIndicator,454,57.10691823899371
Lending interest rate (%),WDIFinancialSectorIndicator,498,62.64150943396226
"Listed domestic companies, total",WDIFinancialSectorIndicator,595,74.84276729559748
Market capitalization of listed domestic companies (% of GDP),WDIFinancialSectorIndicator,589,74.0880503144654
Market capitalization of listed domestic companies (current US$),WDIFinancialSectorIndicator,589,74.0880503144654
Monetary Sector credit to private sector (% GDP),WDIFinancialSectorIndicator,212,26.666666666666668
Net domestic credit (current LCU),WDIFinancialSectorIndicator,333,41.88679245283019
Net foreign assets (current LCU),WDIFinancialSectorIndicator,320,40.25157232704403
"Official exchange rate (LCU per US$, period average)",WDIFinancialSectorIndicator,181,22.767295597484278
Real effective exchange rate index (2010 = 100),WDIFinancialSectorIndicator,517,65.0314465408805
Real interest rate (%),WDIFinancialSectorIndicator,499,62.76729559748427
"Risk premium on lending (lending rate minus treasury bill rate, %)",WDIFinancialSectorIndicator,656,82.51572327044026
S&P Global Equity Indices (annual % change),WDIFinancialSectorIndicator,635,79.87421383647799
"Stocks traded, total value (% of GDP)",WDIFinancialSectorIndicator,591,74.33962264150942
"Stocks traded, total value (current US$)",WDIFinancialSectorIndicator,591,74.33962264150942
"Stocks traded, turnover ratio of domestic shares (%)",WDIFinancialSectorIndicator,569,71.57232704402516
Wholesale price index (2010 = 100),WDIFinancialSectorIndicator,776,97.61006289308176
Proportion of seats held by women in national parliaments (%),WDIGenderIndicator,89,11.19496855345912
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",WDIGenderIndicator,787,98.9937106918239
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",WDIGenderIndicator,787,98.9937106918239
Women Business and the Law Index Score (scale 1-100),WDIGenderIndicator,193,24.27672955974843
"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",WDIGenderIndicator,784,98.61635220125787
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",WDIGenderIndicator,781,98.23899371069183
Women who believe a husband is justified in beating his wife (any of five reasons) (%),WDIGenderIndicator,781,98.23899371069183
Women who believe a husband is justified in beating his wife when she argues with him (%),WDIGenderIndicator,781,98.23899371069183
Women who believe a husband is justified in beating his wife when she burns the food (%),WDIGenderIndicator,781,98.23899371069183
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),WDIGenderIndicator,781,98.23899371069183
Women who believe a husband is justified in beating his wife when she neglects the children (%),WDIGenderIndicator,781,98.23899371069183
Women who believe a husband is justified in beating his wife when she refuses sex with him (%),WDIGenderIndicator,782,98.36477987421384
ARI treatment (% of children under 5 taken to a health provider),WDIHealthIndicator,793,99.74842767295597
"Adolescent fertility rate (births per 1,000 women ages 15-19)",WDIHealthIndicator,265,33.33333333333333
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,WDIHealthIndicator,537,67.54716981132076
Adults (ages 15-49) newly infected with HIV,WDIHealthIndicator,534,67.16981132075472
Age dependency ratio (% of working-age population),WDIHealthIndicator,0,0.0
"Age dependency ratio, old (% of working-age population)",WDIHealthIndicator,0,0.0
"Age dependency ratio, young (% of working-age population)",WDIHealthIndicator,0,0.0
Antiretroviral therapy coverage (% of people living with HIV),WDIHealthIndicator,485,61.0062893081761
Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),WDIHealthIndicator,597,75.09433962264151
"Birth rate, crude (per 1,000 people)",WDIHealthIndicator,271,34.088050314465406
Births attended by skilled health staff (% of total),WDIHealthIndicator,766,96.35220125786164
Children (0-14) living with HIV,WDIHealthIndicator,608,76.47798742138366
Children (ages 0-14) newly infected with HIV,WDIHealthIndicator,618,77.73584905660378
Children with fever receiving antimalarial drugs (% of children under age 5 with fever),WDIHealthIndicator,790,99.37106918238993
Completeness of birth registration (%),WDIHealthIndicator,756,95.09433962264151
"Completeness of birth registration, female (%)",WDIHealthIndicator,791,99.49685534591195
"Completeness of birth registration, male (%)",WDIHealthIndicator,791,99.49685534591195
"Completeness of birth registration, rural (%)",WDIHealthIndicator,791,99.49685534591195
"Completeness of birth registration, urban (%)",WDIHealthIndicator,791,99.49685534591195
"Contraceptive prevalence, any method (% of married women ages 15-49)",WDIHealthIndicator,788,99.11949685534591
"Contraceptive prevalence, any modern method (% of married women ages 15-49)",WDIHealthIndicator,788,99.11949685534591
Current health expenditure (% of GDP),WDIHealthIndicator,539,67.79874213836477
Current health expenditure per capita (current US$),WDIHealthIndicator,540,67.9245283018868
"Current health expenditure per capita, PPP (current international $)",WDIHealthIndicator,540,67.9245283018868
"Death rate, crude (per 1,000 people)",WDIHealthIndicator,271,34.088050314465406
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),WDIHealthIndicator,792,99.62264150943396
Diabetes prevalence (% of population ages 20 to 79),WDIHealthIndicator,535,67.29559748427673
Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),WDIHealthIndicator,790,99.37106918238993
Diarrhea treatment (% of children under 5 who received ORS packet),WDIHealthIndicator,788,99.11949685534591
Domestic general government health expenditure (% of GDP),WDIHealthIndicator,552,69.43396226415094
Domestic general government health expenditure (% of current health expenditure),WDIHealthIndicator,552,69.43396226415094
Domestic general government health expenditure (% of general government expenditure),WDIHealthIndicator,583,73.33333333333333
Domestic general government health expenditure per capita (current US$),WDIHealthIndicator,553,69.55974842767296
"Domestic general government health expenditure per capita, PPP (current international $)",WDIHealthIndicator,553,69.55974842767296
Domestic private health expenditure (% of current health expenditure),WDIHealthIndicator,552,69.43396226415094
Domestic private health expenditure per capita (current US$),WDIHealthIndicator,553,69.55974842767296
"Domestic private health expenditure per capita, PPP (current international $)",WDIHealthIndicator,553,69.55974842767296
External health expenditure (% of current health expenditure),WDIHealthIndicator,572,71.9496855345912
External health expenditure per capita (current US$),WDIHealthIndicator,573,72.0754716981132
"External health expenditure per capita, PPP (current international $)",WDIHealthIndicator,573,72.0754716981132
Female genital mutilation prevalence (%),WDIHealthIndicator,789,99.24528301886792
Female headed households (% of households with a female head),WDIHealthIndicator,775,97.48427672955975
"Fertility rate, total (births per woman)",WDIHealthIndicator,279,35.094339622641506
"Hospital beds (per 1,000 people)",WDIHealthIndicator,725,91.19496855345912
"Immunization, DPT (% of children ages 12-23 months)",WDIHealthIndicator,72,9.056603773584905
"Immunization, HepB3 (% of one-year-old children)",WDIHealthIndicator,84,10.566037735849058
"Immunization, measles (% of children ages 12-23 months)",WDIHealthIndicator,72,9.056603773584905
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",WDIHealthIndicator,502,63.14465408805031
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",WDIHealthIndicator,500,62.893081761006286
"Incidence of HIV, all (per 1,000 uninfected population)",WDIHealthIndicator,488,61.38364779874214
"Incidence of malaria (per 1,000 population at risk)",WDIHealthIndicator,537,67.54716981132076
"Incidence of tuberculosis (per 100,000 people)",WDIHealthIndicator,111,13.962264150943396
"Life expectancy at birth, female (years)",WDIHealthIndicator,280,35.22012578616352
"Life expectancy at birth, male (years)",WDIHealthIndicator,280,35.22012578616352
"Life expectancy at birth, total (years)",WDIHealthIndicator,280,35.22012578616352
"Mortality rate, adult, female (per 1,000 female adults)",WDIHealthIndicator,338,42.515723270440255
"Mortality rate, adult, male (per 1,000 male adults)",WDIHealthIndicator,338,42.515723270440255
"Mortality rate, infant (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
"Mortality rate, infant, female (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
"Mortality rate, infant, male (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
"Mortality rate, neonatal (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
"Mortality rate, under-5 (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
"Mortality rate, under-5, female (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
"Mortality rate, under-5, male (per 1,000 live births)",WDIHealthIndicator,307,38.61635220125786
Newborns protected against tetanus (%),WDIHealthIndicator,384,48.301886792452834
Number of deaths ages 10-14 years,WDIHealthIndicator,307,38.61635220125786
Number of deaths ages 15-19 years,WDIHealthIndicator,307,38.61635220125786
Number of deaths ages 20-24 years,WDIHealthIndicator,307,38.61635220125786
Number of deaths ages 5-9 years,WDIHealthIndicator,307,38.61635220125786
Number of infant deaths,WDIHealthIndicator,307,38.61635220125786
Number of neonatal deaths,WDIHealthIndicator,307,38.61635220125786
"Number of surgical procedures (per 100,000 population)",WDIHealthIndicator,779,97.9874213836478
Number of under-five deaths,WDIHealthIndicator,307,38.61635220125786
"Nurses and midwives (per 1,000 people)",WDIHealthIndicator,602,75.72327044025158
Out-of-pocket expenditure (% of current health expenditure),WDIHealthIndicator,553,69.55974842767296
Out-of-pocket expenditure per capita (current US$),WDIHealthIndicator,554,69.68553459119497
"Out-of-pocket expenditure per capita, PPP (current international $)",WDIHealthIndicator,540,67.9245283018868
People practicing open defecation (% of population),WDIHealthIndicator,325,40.88050314465409
"People practicing open defecation, rural (% of rural population)",WDIHealthIndicator,388,48.80503144654088
"People practicing open defecation, urban (% of urban population)",WDIHealthIndicator,355,44.65408805031446
People using at least basic drinking water services (% of population),WDIHealthIndicator,308,38.742138364779876
"People using at least basic drinking water services, rural (% of rural population)",WDIHealthIndicator,373,46.918238993710695
"People using at least basic drinking water services, urban (% of urban population)",WDIHealthIndicator,352,44.27672955974843
People using at least basic sanitation services (% of population),WDIHealthIndicator,313,39.37106918238994
"People using at least basic sanitation services, rural (% of rural population)",WDIHealthIndicator,380,47.79874213836478
"People using at least basic sanitation services, urban (% of urban population)",WDIHealthIndicator,355,44.65408805031446
People using safely managed drinking water services (% of population),WDIHealthIndicator,478,60.12578616352201
"People using safely managed drinking water services, rural (% of rural population)",WDIHealthIndicator,610,76.72955974842768
"People using safely managed drinking water services, urban (% of urban population)",WDIHealthIndicator,556,69.937106918239
People using safely managed sanitation services (% of population),WDIHealthIndicator,441,55.471698113207545
"People using safely managed sanitation services, rural (% of rural population)",WDIHealthIndicator,557,70.062893081761
"People using safely managed sanitation services, urban (% of urban population)",WDIHealthIndicator,482,60.62893081761006
People with basic handwashing facilities including soap and water (% of population),WDIHealthIndicator,581,73.0817610062893
"People with basic handwashing facilities including soap and water, rural (% of rural population)",WDIHealthIndicator,582,73.20754716981132
"People with basic handwashing facilities including soap and water, urban (% of urban population)",WDIHealthIndicator,586,73.71069182389937
"Physicians (per 1,000 people)",WDIHealthIndicator,631,79.37106918238995
Population ages 0-14 (% of total population),WDIHealthIndicator,0,0.0
"Population ages 0-14, female",WDIHealthIndicator,0,0.0
"Population ages 0-14, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 0-14, male",WDIHealthIndicator,0,0.0
"Population ages 0-14, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 0-14, total",WDIHealthIndicator,0,0.0
"Population ages 00-04, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 00-04, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 05-09, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 05-09, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 10-14, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 10-14, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 15-19, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 15-19, male (% of male population)",WDIHealthIndicator,0,0.0
Population ages 15-64 (% of total population),WDIHealthIndicator,0,0.0
"Population ages 15-64, female",WDIHealthIndicator,0,0.0
"Population ages 15-64, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 15-64, male",WDIHealthIndicator,0,0.0
"Population ages 15-64, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 15-64, total",WDIHealthIndicator,0,0.0
"Population ages 20-24, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 20-24, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 25-29, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 25-29, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 30-34, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 30-34, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 35-39, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 35-39, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 40-44, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 40-44, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 45-49, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 45-49, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 50-54, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 50-54, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 55-59, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 55-59, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 60-64, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 60-64, male (% of male population)",WDIHealthIndicator,0,0.0
Population ages 65 and above (% of total population),WDIHealthIndicator,0,0.0
"Population ages 65 and above, female",WDIHealthIndicator,0,0.0
"Population ages 65 and above, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 65 and above, male",WDIHealthIndicator,0,0.0
"Population ages 65 and above, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 65 and above, total",WDIHealthIndicator,0,0.0
"Population ages 65-69, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 65-69, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 70-74, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 70-74, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 75-79, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 75-79, male (% of male population)",WDIHealthIndicator,0,0.0
"Population ages 80 and above, female (% of female population)",WDIHealthIndicator,0,0.0
"Population ages 80 and above, male (% of male population)",WDIHealthIndicator,0,0.0
Population growth (annual %),WDIHealthIndicator,1,0.12578616352201258
"Population, female",WDIHealthIndicator,0,0.0
"Population, female (% of total population)",WDIHealthIndicator,0,0.0
"Population, male",WDIHealthIndicator,0,0.0
"Population, male (% of total population)",WDIHealthIndicator,0,0.0
"Population, total",WDIHealthIndicator,0,0.0
Pregnant women receiving prenatal care (%),WDIHealthIndicator,789,99.24528301886792
"Prevalence of HIV, female (% ages 15-24)",WDIHealthIndicator,478,60.12578616352201
"Prevalence of HIV, male (% ages 15-24)",WDIHealthIndicator,478,60.12578616352201
"Prevalence of HIV, total (% of population ages 15-49)",WDIHealthIndicator,451,56.72955974842767
Prevalence of moderate or severe food insecurity in the population (%),WDIHealthIndicator,492,61.886792452830186
"Prevalence of overweight (modeled estimate, % of children under 5)",WDIHealthIndicator,383,48.17610062893082
"Prevalence of overweight, weight for height (% of children under 5)",WDIHealthIndicator,759,95.47169811320755
"Prevalence of overweight, weight for height, female (% of children under 5)",WDIHealthIndicator,759,95.47169811320755
"Prevalence of overweight, weight for height, male (% of children under 5)",WDIHealthIndicator,759,95.47169811320755
Prevalence of severe food insecurity in the population (%),WDIHealthIndicator,494,62.13836477987421
"Prevalence of severe wasting, weight for height (% of children under 5)",WDIHealthIndicator,744,93.58490566037736
"Prevalence of severe wasting, weight for height, female (% of children under 5)",WDIHealthIndicator,762,95.84905660377359
"Prevalence of severe wasting, weight for height, male (% of children under 5)",WDIHealthIndicator,762,95.84905660377359
"Prevalence of stunting, height for age (% of children under 5)",WDIHealthIndicator,755,94.9685534591195
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",WDIHealthIndicator,385,48.42767295597484
"Prevalence of stunting, height for age, female (% of children under 5)",WDIHealthIndicator,755,94.9685534591195
"Prevalence of stunting, height for age, male (% of children under 5)",WDIHealthIndicator,755,94.9685534591195
Prevalence of undernourishment (% of population),WDIHealthIndicator,357,44.905660377358494
"Prevalence of underweight, weight for age (% of children under 5)",WDIHealthIndicator,730,91.82389937106919
"Prevalence of underweight, weight for age, female (% of children under 5)",WDIHealthIndicator,759,95.47169811320755
"Prevalence of underweight, weight for age, male (% of children under 5)",WDIHealthIndicator,759,95.47169811320755
"Prevalence of wasting, weight for height (% of children under 5)",WDIHealthIndicator,742,93.33333333333333
"Prevalence of wasting, weight for height, female (% of children under 5)",WDIHealthIndicator,761,95.72327044025157
"Prevalence of wasting, weight for height, male (% of children under 5)",WDIHealthIndicator,761,95.72327044025157
"Probability of dying among adolescents ages 10-14 years (per 1,000)",WDIHealthIndicator,307,38.61635220125786
"Probability of dying among adolescents ages 15-19 years (per 1,000)",WDIHealthIndicator,307,38.61635220125786
"Probability of dying among children ages 5-9 years (per 1,000)",WDIHealthIndicator,307,38.61635220125786
"Probability of dying among youth ages 20-24 years (per 1,000)",WDIHealthIndicator,307,38.61635220125786
Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),WDIHealthIndicator,784,98.61635220125787
Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),WDIHealthIndicator,784,98.61635220125787
Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),WDIHealthIndicator,784,98.61635220125787
Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),WDIHealthIndicator,784,98.61635220125787
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),WDIHealthIndicator,779,97.9874213836478
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),WDIHealthIndicator,779,97.9874213836478
Risk of catastrophic expenditure for surgical care (% of people at risk),WDIHealthIndicator,517,65.0314465408805
Risk of impoverishing expenditure for surgical care (% of people at risk),WDIHealthIndicator,517,65.0314465408805
Sex ratio at birth (male births per female births),WDIHealthIndicator,265,33.33333333333333
"Survival to age 65, female (% of cohort)",WDIHealthIndicator,265,33.33333333333333
"Survival to age 65, male (% of cohort)",WDIHealthIndicator,265,33.33333333333333
Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),WDIHealthIndicator,771,96.98113207547169
"Tuberculosis case detection rate (%, all forms)",WDIHealthIndicator,135,16.9811320754717
Tuberculosis treatment success rate (% of new cases),WDIHealthIndicator,388,48.80503144654088
UHC service coverage index,WDIHealthIndicator,591,74.33962264150942
Unmet need for contraception (% of married women ages 15-49),WDIHealthIndicator,788,99.11949685534591
Use of insecticide-treated bed nets (% of under-5 population),WDIHealthIndicator,790,99.37106918238993
Vitamin A supplementation coverage rate (% of children ages 6-59 months),WDIHealthIndicator,661,83.14465408805032
Wanted fertility rate (births per woman),WDIHealthIndicator,780,98.11320754716981
Women who were first married by age 15 (% of women ages 20-24),WDIHealthIndicator,765,96.22641509433963
Women who were first married by age 18 (% of women ages 20-24),WDIHealthIndicator,763,95.9748427672956
Women's share of population ages 15+ living with HIV (%),WDIHealthIndicator,406,51.069182389937104
Young people (ages 15-24) newly infected with HIV,WDIHealthIndicator,536,67.42138364779873
"Air transport, freight (million ton-km)",WDIInfrastructureIndicator,616,77.48427672955975
"Air transport, passengers carried",WDIInfrastructureIndicator,592,74.46540880503144
"Air transport, registered carrier departures worldwide",WDIInfrastructureIndicator,592,74.46540880503144
Container port traffic (TEU: 20 foot equivalent units),WDIInfrastructureIndicator,545,68.55345911949685
Fixed broadband subscriptions,WDIInfrastructureIndicator,122,15.345911949685535
Fixed broadband subscriptions (per 100 people),WDIInfrastructureIndicator,124,15.59748427672956
Fixed telephone subscriptions,WDIInfrastructureIndicator,160,20.125786163522015
Fixed telephone subscriptions (per 100 people),WDIInfrastructureIndicator,117,14.716981132075471
High-technology exports (% of manufactured exports),WDIInfrastructureIndicator,229,28.80503144654088
High-technology exports (current US$),WDIInfrastructureIndicator,342,43.0188679245283
ICT goods exports (% of total goods exports),WDIInfrastructureIndicator,482,60.62893081761006
ICT goods imports (% total goods imports),WDIInfrastructureIndicator,480,60.37735849056604
"ICT service exports (% of service exports, BoP)",WDIInfrastructureIndicator,173,21.761006289308177
"ICT service exports (BoP, current US$)",WDIInfrastructureIndicator,179,22.51572327044025
Individuals using the Internet (% of population),WDIInfrastructureIndicator,239,30.062893081761004
"Individuals using the Internet, female (% of female population)",WDIInfrastructureIndicator,541,68.0503144654088
"Individuals using the Internet, male (% of male population)",WDIInfrastructureIndicator,541,68.0503144654088
"Industrial design applications, nonresident, by count",WDIInfrastructureIndicator,689,86.66666666666667
"Industrial design applications, resident, by count",WDIInfrastructureIndicator,683,85.9119496855346
Liner shipping connectivity index (maximum value in 2004 = 100),WDIInfrastructureIndicator,630,79.24528301886792
Mobile cellular subscriptions,WDIInfrastructureIndicator,149,18.742138364779873
Mobile cellular subscriptions (per 100 people),WDIInfrastructureIndicator,312,39.24528301886793
"Patent applications, nonresidents",WDIInfrastructureIndicator,673,84.65408805031447
"Patent applications, residents",WDIInfrastructureIndicator,681,85.66037735849056
Rail lines (total route-km),WDIInfrastructureIndicator,730,91.82389937106919
"Railways, goods transported (million ton-km)",WDIInfrastructureIndicator,735,92.45283018867924
"Railways, passengers carried (million passenger-km)",WDIInfrastructureIndicator,738,92.83018867924528
Research and development expenditure (% of GDP),WDIInfrastructureIndicator,665,83.64779874213836
Researchers in R&D (per million people),WDIInfrastructureIndicator,681,85.66037735849056
Scientific and technical journal articles,WDIInfrastructureIndicator,305,38.36477987421384
Secure Internet servers,WDIInfrastructureIndicator,144,18.11320754716981
Secure Internet servers (per 1 million people),WDIInfrastructureIndicator,6,0.7547169811320755
"Trademark applications, nonresident, by count",WDIInfrastructureIndicator,671,84.40251572327044
"Trademark applications, resident, by count",WDIInfrastructureIndicator,672,84.52830188679246
"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",WDIPovertyIndicator,726,91.32075471698113
"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",WDIPovertyIndicator,726,91.32075471698113
Gini index,WDIPovertyIndicator,692,87.04402515723271
Income share held by fourth 20%,WDIPovertyIndicator,692,87.04402515723271
Income share held by highest 10%,WDIPovertyIndicator,692,87.04402515723271
Income share held by highest 20%,WDIPovertyIndicator,692,87.04402515723271
Income share held by lowest 10%,WDIPovertyIndicator,692,87.04402515723271
Income share held by lowest 20%,WDIPovertyIndicator,692,87.04402515723271
Income share held by second 20%,WDIPovertyIndicator,692,87.04402515723271
Income share held by third 20%,WDIPovertyIndicator,692,87.04402515723271
Multidimensional poverty headcount ratio (UNDP) (% of population),WDIPovertyIndicator,788,99.11949685534591
Multidimensional poverty headcount ratio (World Bank) (% of population),WDIPovertyIndicator,697,87.67295597484276
Poverty gap at $2.15 a day (2017 PPP) (%),WDIPovertyIndicator,674,84.77987421383648
Poverty gap at $3.65 a day (2017 PPP) (%),WDIPovertyIndicator,674,84.77987421383648
Poverty gap at $6.85 a day (2017 PPP) (%),WDIPovertyIndicator,674,84.77987421383648
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),WDIPovertyIndicator,674,84.77987421383648
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),WDIPovertyIndicator,674,84.77987421383648
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),WDIPovertyIndicator,674,84.77987421383648
