Feature,Dtype,# Count,# NaN,# Unique,# Dupes,Min,Max,% NaN,% Zero,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Population ages 05-09, male (% of male population)",float64,162,0,162,0,4.718,13.755,0.0,0.0,8.554,8.432,2.271,-0.716,0.376
"Population ages 10-14, female (% of female population)",float64,162,0,162,0,4.396,12.257,0.0,0.0,7.927,8.032,1.911,-0.589,0.252
"Population ages 10-14, male (% of male population)",float64,162,0,162,0,5.093,13.354,0.0,0.0,8.388,8.473,1.862,-0.265,0.405
"Population ages 15-19, female (% of female population)",float64,162,0,162,0,4.206,11.734,0.0,0.0,7.458,7.235,1.686,-0.589,0.147
"Population ages 15-19, male (% of male population)",float64,162,0,162,0,4.996,12.41,0.0,0.0,7.872,7.603,1.618,-0.305,0.35
Population ages 15-64 (% of total population),float64,162,0,162,0,57.774,75.606,0.0,0.0,66.213,66.641,3.728,0.074,-0.196
"Population ages 15-64, female",float64,162,0,162,0,2908.0,474157496.0,0.0,0.0,17519161.0,1957175.5,65140214.076,43.195,6.479
"Population ages 15-64, female (% of female population)",float64,162,0,162,0,56.189,72.619,0.0,0.0,65.582,66.121,3.558,-0.274,-0.386
"Population ages 15-64, male",float64,162,0,162,0,3091.0,503370826.0,0.0,0.0,18033830.753,1845830.0,69084688.969,43.986,6.557
"Population ages 15-64, male (% of male population)",float64,162,0,162,0,55.251,79.105,0.0,0.0,66.825,67.043,4.089,0.981,-0.118
"Population ages 15-64, total",float64,162,0,162,0,6000.0,977528322.0,0.0,0.0,35552991.759,3832102.5,134218938.136,43.609,6.52
"Population ages 20-24, female (% of female population)",float64,162,0,162,0,4.01,10.187,0.0,0.0,7.368,7.662,1.487,-0.607,-0.403
"Population ages 20-24, male (% of male population)",float64,162,0,162,0,4.845,11.256,0.0,0.0,7.782,7.984,1.384,-0.522,-0.085
"Population ages 25-29, female (% of female population)",float64,162,0,162,0,4.314,10.393,0.0,0.0,7.57,7.683,1.28,-0.282,-0.42
"Population ages 25-29, male (% of male population)",float64,162,0,162,0,5.178,14.827,0.0,0.0,8.008,7.995,1.466,4.518,1.186
"Population ages 30-34, female (% of female population)",float64,162,0,162,0,4.801,11.056,0.0,0.0,7.667,7.687,1.004,1.415,0.158
"Population ages 30-34, male (% of male population)",float64,162,0,162,0,4.538,15.239,0.0,0.0,8.096,8.064,1.349,12.552,2.201
"Population ages 35-39, female (% of female population)",float64,162,0,162,0,5.2,10.48,0.0,0.0,7.3,7.309,0.885,2.39,0.959
"Population ages 35-39, male (% of male population)",float64,162,0,162,0,4.542,13.583,0.0,0.0,7.607,7.503,1.176,7.407,1.643
"Population ages 40-44, female (% of female population)",float64,162,0,162,0,4.109,8.707,0.0,0.0,6.589,6.776,0.818,0.321,-0.588
"Population ages 40-44, male (% of male population)",float64,162,0,162,0,4.615,9.532,0.0,0.0,6.737,6.767,0.946,-0.153,-0.124
"Population ages 45-49, female (% of female population)",float64,162,0,162,0,4.094,7.992,0.0,0.0,6.015,6.06,0.88,-0.327,-0.445
"Population ages 45-49, male (% of male population)",float64,162,0,162,0,3.918,7.97,0.0,0.0,5.978,6.018,0.913,-0.552,-0.165
"Population ages 50-54, female (% of female population)",float64,162,0,162,0,3.446,8.934,0.0,0.0,5.631,5.564,1.157,0.814,0.356
"Population ages 50-54, male (% of male population)",float64,162,0,162,0,3.061,8.712,0.0,0.0,5.485,5.506,1.184,0.365,0.341
"Population ages 55-59, female (% of female population)",float64,162,0,162,0,2.759,9.058,0.0,0.0,5.305,5.195,1.459,-0.559,0.186
"Population ages 55-59, male (% of male population)",float64,162,0,162,0,2.456,8.647,0.0,0.0,5.003,4.849,1.474,-0.638,0.225
"Population ages 60-64, female (% of female population)",float64,162,0,162,0,1.787,8.206,0.0,0.0,4.68,4.412,1.668,-0.773,0.372
"Population ages 60-64, male (% of male population)",float64,162,0,162,0,1.42,7.803,0.0,0.0,4.256,4.013,1.582,-0.931,0.31
Population ages 65 and above (% of total population),float64,162,0,162,0,3.381,22.338,0.0,0.0,9.484,7.951,4.772,-0.204,0.779
"Population ages 65 and above, female",float64,162,0,162,0,351.0,110720269.0,0.0,0.0,3273398.951,271581.0,14425556.951,47.751,6.91
"Population ages 65 and above, female (% of female population)",float64,162,0,162,0,3.876,25.599,0.0,0.0,10.753,9.037,5.537,-0.063,0.877
"Population ages 65 and above, male",float64,162,0,162,0,234.0,91238067.0,0.0,0.0,2614986.136,196749.5,11924999.638,48.11,6.948
"Population ages 65 and above, male (% of male population)",float64,162,0,162,0,2.63,19.599,0.0,0.0,8.146,7.066,4.0,-0.135,0.711
"Population ages 65 and above, total",float64,162,0,162,0,587.0,201958336.0,0.0,0.0,5888385.093,466625.0,26348883.109,47.925,6.928
"Population ages 65-69, female (% of female population)",float64,162,0,162,0,1.533,8.028,0.0,0.0,3.767,3.286,1.66,-0.333,0.744
"Population ages 65-69, male (% of male population)",float64,162,0,162,0,1.162,7.339,0.0,0.0,3.253,2.876,1.461,-0.26,0.668
"Population ages 70-74, female (% of female population)",float64,162,0,162,0,1.069,7.162,0.0,0.0,2.827,2.396,1.454,0.14,0.971
"Population ages 70-74, male (% of male population)",float64,162,0,162,0,0.66,6.03,0.0,0.0,2.261,1.962,1.143,0.363,0.844
"Population ages 75-79, female (% of female population)",float64,162,0,162,0,0.461,4.355,0.0,0.0,1.8,1.572,0.901,-0.143,0.759
"Population ages 75-79, male (% of male population)",float64,162,0,162,0,0.191,3.274,0.0,0.0,1.315,1.266,0.674,-0.013,0.718
"Population ages 80 and above, female (% of female population)",float64,162,0,162,0,0.392,7.396,0.0,0.0,2.359,1.798,1.639,0.76,1.171
"Population ages 80 and above, male (% of male population)",float64,162,0,162,0,0.214,3.542,0.0,0.0,1.318,1.083,0.821,-0.096,0.829
Population density (people per sq. km of land area),float64,106,56,106,0,2.173,1747.02,34.568,0.0,140.067,74.65,250.484,30.327,5.139
Population growth (annual %),float64,162,0,162,0,-8.423,2.953,0.0,0.0,0.322,0.416,1.53,9.928,-2.225
Population in largest city,float64,117,45,117,0,343661.0,29210808.0,27.778,0.0,5676597.231,2401108.0,6946767.891,2.258,1.695
Population in the largest city (% of urban population),float64,117,45,117,0,3.148,81.292,27.778,0.0,30.643,28.659,16.341,1.356,0.97
Population in urban agglomerations of more than 1 million,float64,90,72,90,0,1078846.0,441275113.0,44.444,0.0,27408325.878,4233701.0,77828210.8,23.046,4.811
Population in urban agglomerations of more than 1 million (% of total population),float64,90,72,90,0,6.276,51.292,44.444,0.0,28.125,26.532,11.339,-0.77,0.282
"Population, female",float64,162,0,162,0,4795.0,691718700.0,0.0,0.0,25868867.389,2933024.5,95256239.983,43.121,6.472
"Population, female (% of total population)",float64,162,0,162,0,37.763,53.975,0.0,0.0,50.361,50.393,2.246,16.158,-3.029
"Population, male",float64,162,0,162,0,5021.0,721006989.0,0.0,0.0,26174264.451,2747629.0,98962344.809,43.776,6.536
"Population, male (% of total population)",float64,162,0,162,0,46.025,62.237,0.0,0.0,49.639,49.607,2.246,16.158,3.029
"Population, total",float64,162,0,162,0,9816.0,1412360000.0,0.0,0.0,52043131.84,5680653.5,194212388.722,43.459,6.505
"Portfolio Investment, net (BoP, current US$)",float64,138,24,138,0,-51365856850.46,289053728588.98,14.815,0.0,3548222227.954,64079462.559,26419026198.221,101.439,9.431
"Portfolio equity, net inflows (BoP, current US$)",float64,134,28,103,1,-27434214993.277,82900846960.64,17.284,19.753,867386643.522,0.0,8476608964.622,69.992,7.319
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",float64,109,53,97,5,-56166639000.0,89051495000.0,32.716,4.321,201898651.376,-1234000.0,10983188051.691,46.224,3.536
Poverty gap at $2.15 a day (2017 PPP) (%),float64,42,120,15,9,0.0,2.9,74.074,4.321,0.588,0.3,0.684,2.868,1.7
Poverty gap at $3.65 a day (2017 PPP) (%),float64,42,120,26,12,0.0,6.6,74.074,1.852,2.045,1.25,1.755,-0.217,0.852
Poverty gap at $6.85 a day (2017 PPP) (%),float64,42,120,41,1,0.4,23.2,74.074,0.0,8.674,6.5,6.05,0.014,0.927
Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),float64,42,120,28,7,0.0,7.3,74.074,3.704,1.893,1.15,1.881,0.694,1.173
Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),float64,42,120,34,8,0.0,21.3,74.074,0.617,7.014,4.5,5.819,-0.103,0.894
Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),float64,42,120,39,3,2.3,62.7,74.074,0.0,26.374,22.0,15.899,0.199,0.974
Poverty headcount ratio at national poverty lines (% of population),float64,37,125,36,1,3.9,39.7,77.16,0.0,21.427,24.6,10.4,-0.785,-0.177
Poverty headcount ratio at societal poverty line (% of population),float64,42,120,39,3,8.3,30.5,74.074,0.0,22.469,23.3,4.556,1.595,-0.965
Power outages in firms in a typical month (number),float64,2,160,2,0,1.2,12.3,98.765,0.0,6.75,6.75,7.849,.,.
Pregnant women receiving prenatal care (%),float64,1,161,1,0,97.7,97.7,99.383,0.0,97.7,97.7,,.,.
"Preprimary education, duration (years)",float64,159,3,7,7,1.0,7.0,1.852,0.0,4.34,5.0,1.72,-1.194,-0.23
"Present value of external debt (% of exports of goods, services and income)",float64,45,117,45,0,6.326,169.694,72.222,0.0,65.623,55.744,41.679,-0.148,0.767
Present value of external debt (current US$),float64,47,115,47,0,168586752.9,497466680410.7,70.988,0.0,46720487794.064,9776217902.8,94553885419.247,11.826,3.245
"Prevalence of HIV, female (% ages 15-24)",float64,74,88,14,6,0.1,9.2,54.321,0.0,0.788,0.1,1.906,9.586,3.168
"Prevalence of HIV, male (% ages 15-24)",float64,74,88,13,7,0.1,3.7,54.321,0.0,0.449,0.1,0.817,7.897,2.962
"Prevalence of HIV, total (% of population ages 15-49)",float64,78,84,20,12,0.1,18.2,51.852,0.0,1.821,0.4,4.167,8.771,3.112
Prevalence of moderate or severe food insecurity in the population (%),float64,86,76,72,13,2.2,59.8,46.914,0.0,27.884,25.3,15.499,-0.745,0.386
"Prevalence of overweight (modeled estimate, % of children under 5)",float64,100,62,62,25,2.9,28.7,38.272,0.0,8.437,7.95,4.129,9.476,2.288
"Prevalence of overweight, weight for height (% of children under 5)",float64,7,155,7,0,5.6,10.9,95.679,0.0,8.171,7.7,1.798,-0.606,0.209
"Prevalence of overweight, weight for height, female (% of children under 5)",float64,7,155,7,0,4.5,11.3,95.679,0.0,7.814,7.7,2.079,1.382,0.168
"Prevalence of overweight, weight for height, male (% of children under 5)",float64,7,155,7,0,6.6,10.5,95.679,0.0,8.5,8.5,1.779,-2.464,0.034
Prevalence of severe food insecurity in the population (%),float64,86,76,58,18,0.0,33.0,46.914,4.321,8.569,5.95,7.869,1.197,1.368
"Prevalence of severe wasting, weight for height (% of children under 5)",float64,7,155,5,1,0.1,2.5,95.679,0.0,0.657,0.2,0.89,3.438,1.893
"Prevalence of severe wasting, weight for height, female (% of children under 5)",float64,7,155,5,2,0.0,1.9,95.679,1.235,0.5,0.1,0.728,1.493,1.557
"Prevalence of severe wasting, weight for height, male (% of children under 5)",float64,7,155,6,1,0.1,3.0,95.679,0.0,0.786,0.3,1.051,4.039,2.002
"Prevalence of stunting, height for age (% of children under 5)",float64,8,154,8,0,7.2,46.0,95.062,0.0,16.912,12.45,12.375,5.739,2.334
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",float64,100,62,76,20,1.8,52.2,38.272,0.0,11.787,8.6,9.955,5.475,2.238
"Prevalence of stunting, height for age, female (% of children under 5)",float64,8,154,8,0,6.3,44.9,95.062,0.0,16.362,12.25,12.208,5.547,2.276
"Prevalence of stunting, height for age, male (% of children under 5)",float64,8,154,7,1,8.0,47.1,95.062,0.0,17.438,12.7,12.595,5.804,2.357
Prevalence of undernourishment (% of population),float64,92,70,46,14,2.5,24.3,43.21,0.0,6.5,4.4,5.384,2.603,1.779
"Prevalence of underweight, weight for age (% of children under 5)",float64,8,154,7,1,2.1,15.3,95.062,0.0,6.738,4.4,5.207,-0.356,1.152
"Prevalence of underweight, weight for age, female (% of children under 5)",float64,8,154,8,0,2.0,14.8,95.062,0.0,6.512,5.35,4.766,-0.17,1.084
"Prevalence of underweight, weight for age, male (% of children under 5)",float64,8,154,8,0,2.2,16.0,95.062,0.0,6.988,4.6,5.766,-0.493,1.132
"Prevalence of wasting, weight for height (% of children under 5)",float64,8,154,8,0,0.4,11.0,95.062,0.0,3.4,1.35,3.9,0.712,1.31
"Prevalence of wasting, weight for height, female (% of children under 5)",float64,8,154,6,2,0.4,10.2,95.062,0.0,3.175,1.15,3.676,0.322,1.187
"Prevalence of wasting, weight for height, male (% of children under 5)",float64,8,154,8,0,0.4,11.8,95.062,0.0,3.6,1.55,4.146,1.034,1.412
Price level ratio of PPP conversion factor (GDP) to market exchange rate,float64,158,4,158,0,0.253,1.103,2.469,0.0,0.431,0.402,0.144,7.003,2.249
"Primary completion rate, female (% of relevant age group)",float64,106,56,106,0,80.182,117.332,34.568,0.0,96.833,97.4,7.955,-0.524,-0.022
"Primary completion rate, male (% of relevant age group)",float64,106,56,105,1,71.86,115.613,34.568,0.0,96.448,96.645,8.556,0.16,-0.037
"Primary completion rate, total (% of relevant age group)",float64,108,54,108,0,76.866,115.719,33.333,0.0,96.847,97.059,8.138,-0.309,-0.058
"Primary education, duration (years)",float64,159,3,4,4,4.0,7.0,1.852,0.0,5.642,6.0,0.936,-0.633,-0.489
"Primary education, pupils",float64,127,35,127,0,1389.0,108019744.0,21.605,0.0,4782432.929,452333.0,16856195.32,31.827,5.58
"Primary education, teachers",float64,115,47,114,1,96.0,6719340.0,29.012,0.0,297348.287,22500.0,1085741.82,30.552,5.521
"Primary education, teachers (% female)",float64,110,52,110,0,56.971,99.497,32.099,0.0,81.686,82.571,10.345,-0.753,-0.217
Primary government expenditures as a proportion of original approved budget (%),float64,61,101,61,0,66.619,145.732,62.346,0.0,100.815,99.695,13.573,1.896,0.237
"Primary income payments (BoP, current US$)",float64,141,21,141,0,301773.202,451791663045.36,12.963,0.0,18728617087.178,2523517495.336,62362608347.811,36.92,5.97
"Primary income receipts (BoP, current US$)",float64,141,21,141,0,5791989.863,327315534567.39,12.963,0.0,9688507132.646,785586810.085,40815204637.306,44.24,6.601
Primary school age children out-of-school (%),float64,11,151,11,0,0.0,7.551,93.21,0.617,3.094,2.558,2.69,-0.826,0.647
Primary school starting age (years),float64,159,3,3,3,5.0,7.0,1.852,0.0,6.038,6.0,0.514,0.841,0.06
"Probability of dying among adolescents ages 10-14 years (per 1,000)",float64,108,54,27,21,0.5,6.5,33.333,0.0,1.786,1.4,1.31,6.503,2.481
"Probability of dying among adolescents ages 15-19 years (per 1,000)",float64,108,54,46,28,1.3,10.7,33.333,0.0,3.661,3.5,1.743,3.517,1.445
"Probability of dying among children ages 5-9 years (per 1,000)",float64,108,54,30,17,0.5,8.9,33.333,0.0,1.61,1.2,1.471,10.697,3.069
"Probability of dying among youth ages 20-24 years (per 1,000)",float64,108,54,56,31,1.3,18.1,33.333,0.0,5.465,5.15,2.967,3.86,1.641
Proportion of people living below 50 percent of median income (%),float64,42,120,39,3,3.1,22.2,74.074,0.0,14.624,16.0,5.084,-0.493,-0.582
Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),float64,7,155,5,1,0.0,1.55,95.679,1.852,0.273,0.07,0.568,6.604,2.553
Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),float64,7,155,7,0,0.01,4.27,95.679,0.0,1.09,0.34,1.555,3.086,1.808
Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),float64,7,155,7,0,0.0,1.83,95.679,0.617,0.499,0.14,0.688,1.631,1.546
Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),float64,7,155,7,0,0.04,8.46,95.679,0.0,3.209,1.58,3.588,-1.592,0.689
Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),float64,10,152,10,0,1.97,31.41,93.827,0.0,13.171,14.09,9.034,0.638,0.527
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),float64,10,152,10,0,0.17,8.86,93.827,0.0,2.84,2.24,2.791,1.205,1.231
Proportion of seats held by women in national parliaments (%),float64,159,3,106,32,0.0,55.745,1.852,0.617,25.39,23.0,12.852,-0.741,0.315
"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",float64,2,160,2,0,17.641,17.789,98.765,0.0,17.715,17.715,0.105,.,.
"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",float64,2,160,2,0,3.709,5.236,98.765,0.0,4.473,4.473,1.08,.,.
Prosperity gap (average shortfall from a prosperity standard of $25/day),float64,42,120,23,12,1.2,5.1,74.074,0.0,3.152,2.8,0.998,-0.632,0.469
Public and publicly guaranteed debt service (% of GNI),float64,140,22,140,0,0.015,26.179,13.58,0.0,3.227,2.518,3.267,18.761,3.519
"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",float64,131,31,131,0,0.178,58.448,19.136,0.0,7.699,6.339,6.778,23.333,3.607
Public private partnerships investment in ICT (current US$),float64,4,158,4,0,30000000.0,1668990000.0,97.531,0.0,489860000.0,130225000.0,789472976.992,3.821,1.95
Public private partnerships investment in energy (current US$),float64,33,129,33,0,5000000.0,5151490000.0,79.63,0.0,630337878.788,264410000.0,1016750281.205,12.21,3.189
Public private partnerships investment in transport (current US$),float64,20,142,20,0,7180000.0,28433590000.0,87.654,0.0,3613239500.0,443110000.0,6712239134.418,10.12,2.951
Public private partnerships investment in water and sanitation (current US$),float64,7,155,7,0,92000000.0,5614000000.0,95.679,0.0,1594690000.0,565200000.0,2172758621.76,0.759,1.43
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,float64,11,151,11,0,7.197,80.548,93.21,0.0,26.082,14.109,22.037,3.043,1.638
Quality of Debt service data according to World Bank,float64,162,0,4,4,0.0,1.0,0.0,16.049,0.811,1.0,0.377,0.668,-1.592
Rail lines (total route-km),float64,17,145,17,0,648.0,109767.0,89.506,0.0,11212.672,2138.85,26077.432,14.943,3.787
"Railways, goods transported (million ton-km)",float64,11,151,11,0,25.115,92437.0,93.21,0.0,19700.743,5316.0,28240.231,4.196,2.0
"Railways, passengers carried (million passenger-km)",float64,12,150,12,0,0.812,946499.0,92.593,0.0,81172.769,232.134,272539.049,11.993,3.463
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),float64,145,17,145,0,15.075,104.824,10.494,0.0,69.072,70.953,17.639,2.118,-1.167
Ratio of female to male labor force participation rate (%) (national estimate),float64,97,65,97,0,15.778,97.746,40.123,0.0,70.706,71.692,14.902,3.248,-1.388
Real effective exchange rate index (2010 = 100),float64,72,90,72,0,53.792,476.867,55.556,0.0,108.842,100.347,57.532,26.555,4.762
Real interest rate (%),float64,112,50,112,0,-29.114,37.208,30.864,0.0,1.627,2.308,8.395,5.068,0.192
Refugee population by country or territory of asylum,float64,129,33,125,3,5.0,3764517.0,20.37,0.0,176298.628,4484.0,688019.402,21.193,4.736
Refugee population by country or territory of origin,float64,154,8,151,3,7.0,5960362.0,4.938,0.0,99705.545,2215.0,661159.385,73.505,8.601
Regulatory Quality: Estimate,float64,162,0,162,0,-2.089,1.166,0.0,0.0,-0.234,-0.147,0.684,0.654,-0.805
Regulatory Quality: Number of Sources,float64,162,0,8,8,3.0,10.0,0.0,0.0,6.247,7.0,1.801,-0.925,-0.163
Regulatory Quality: Percentile Rank,float64,162,0,140,22,1.415,84.434,0.0,0.0,44.39,46.698,20.601,-0.355,-0.52
"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",float64,162,0,98,35,0.0,75.0,0.0,3.704,31.818,32.075,18.741,-0.667,0.042
"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",float64,162,0,107,37,3.774,92.925,0.0,0.0,56.108,60.0,21.227,0.392,-0.963
Regulatory Quality: Standard Error,float64,162,0,62,32,0.191,0.366,0.0,0.0,0.243,0.228,0.038,0.942,1.232
Renewable energy consumption (% of total final energy consumption),float64,64,98,57,6,0.1,91.3,60.494,0.0,17.331,11.25,16.97,5.193,1.932
Renewable internal freshwater resources per capita (cubic meters),float64,49,113,49,0,58.122,160221.138,69.753,0.0,12971.418,3130.048,25962.47,21.93,4.253
"Renewable internal freshwater resources, total (billion cubic meters)",float64,49,113,48,1,0.03,5661.0,69.753,0.0,362.995,34.8,977.59,18.636,4.052
Research and development expenditure (% of GDP),float64,38,124,38,0,0.041,2.433,76.543,0.0,0.395,0.245,0.458,10.503,3.008
Researchers in R&D (per million people),float64,33,129,33,0,14.519,2349.677,79.63,0.0,977.063,743.687,658.464,-0.912,0.507
"Reserves and related items (BoP, current US$)",float64,141,21,141,0,-16538616058.6,189513049063.367,12.963,0.0,3589982708.228,155538372.541,18610294054.489,76.543,8.235
"Revenue, excluding grants (% of GDP)",float64,73,89,73,0,11.815,38.657,54.938,0.0,24.331,25.047,7.015,-0.914,0.053
"Revenue, excluding grants (current LCU)",float64,73,89,73,0,1694844615.51,2966217400980491.0,54.938,0.0,81126266909102.36,1629812731981.17,417665558984103.25,38.055,6.104
Risk of catastrophic expenditure for surgical care (% of people at risk),float64,69,93,58,10,0.0,44.1,57.407,1.235,11.062,8.4,10.542,2.288,1.531
Risk of impoverishing expenditure for surgical care (% of people at risk),float64,69,93,62,6,0.3,38.1,57.407,0.0,14.587,9.3,11.94,-1.114,0.581
"Risk premium on lending (lending rate minus treasury bill rate, %)",float64,48,114,48,0,-6.187,31.484,70.37,0.0,5.406,4.052,6.231,9.028,2.732
Rule of Law: Estimate,float64,162,0,162,0,-1.804,1.011,0.0,0.0,-0.255,-0.192,0.638,-0.244,-0.324
Rule of Law: Number of Sources,float64,162,0,11,11,3.0,13.0,0.0,0.0,8.784,10.0,2.854,-0.748,-0.665
Rule of Law: Percentile Rank,float64,162,0,140,22,2.358,82.075,0.0,0.0,42.949,44.787,20.09,-0.753,-0.176
"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",float64,162,0,107,36,0.472,69.048,0.0,0.0,32.813,33.333,17.691,-0.977,-0.063
"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",float64,162,0,105,35,5.238,92.925,0.0,0.0,52.235,54.009,21.474,-0.525,-0.201
Rule of Law: Standard Error,float64,162,0,104,30,0.143,0.373,0.0,0.0,0.191,0.166,0.058,2.26,1.913
Rural population,float64,159,3,159,0,3314.0,529465517.0,1.852,0.0,16998791.195,1583969.0,71328642.314,43.909,6.587
Rural population (% of total population),float64,159,3,158,1,7.537,81.06,1.852,0.0,35.381,34.473,15.709,0.516,0.703
Rural population growth (annual %),float64,159,3,159,0,-9.01,2.024,1.852,0.0,-0.982,-0.823,1.63,4.957,-1.537
S&P Global Equity Indices (annual % change),float64,34,128,34,0,-58.263,105.78,79.012,0.0,-3.14,-5.193,27.245,7.798,2.103
SDDS/e-GDDS subscription,float64,162,0,3,3,0.0,1.0,0.0,3.704,0.694,0.5,0.28,-0.833,-0.195
SPI Overall Score,float64,154,8,154,0,23.497,91.638,4.938,0.0,69.036,74.105,16.076,0.027,-0.856
Safely Managed Drinking Water,float64,162,0,2,2,0.5,1.0,0.0,0.0,0.907,1.0,0.195,0.685,-1.636
"School enrollment, preprimary (% gross)",float64,27,135,27,0,25.469,102.004,83.333,0.0,67.938,72.872,24.595,-1.174,-0.369
"School enrollment, preprimary, female (% gross)",float64,27,135,27,0,24.671,99.61,83.333,0.0,67.773,71.818,24.238,-1.138,-0.393
"School enrollment, preprimary, male (% gross)",float64,27,135,27,0,26.221,104.308,83.333,0.0,68.096,73.845,25.007,-1.196,-0.333
"School enrollment, primary (% gross)",float64,124,38,124,0,65.985,134.115,23.457,0.0,100.316,100.348,8.176,5.324,0.352
"School enrollment, primary (gross), gender parity index (GPI)",float64,27,135,27,0,0.944,1.024,83.333,0.0,0.988,0.99,0.022,-0.858,-0.252
"School enrollment, primary and secondary (gross), gender parity index (GPI)",float64,24,138,24,0,0.96,1.085,85.185,0.0,1.009,1.012,0.024,3.608,0.887
"School enrollment, primary, female (% gross)",float64,123,39,123,0,26.503,130.777,24.074,0.0,99.59,100.345,10.074,22.825,-2.749
"School enrollment, primary, male (% gross)",float64,123,39,123,0,84.381,137.512,24.074,0.0,101.144,100.772,7.736,6.078,1.369
"School enrollment, primary, private (% of total primary)",float64,90,72,90,0,0.01,81.301,44.444,0.0,14.474,10.212,16.526,7.024,2.381
"School enrollment, secondary (% gross)",float64,113,49,113,0,46.112,141.203,30.247,0.0,93.684,95.125,15.636,1.805,-0.206
"School enrollment, secondary (gross), gender parity index (GPI)",float64,24,138,24,0,0.949,1.217,85.185,0.0,1.039,1.03,0.055,3.926,1.479
"School enrollment, secondary, female (% gross)",float64,112,50,112,0,47.07,150.016,30.864,0.0,95.398,95.425,15.966,2.33,0.036
"School enrollment, secondary, male (% gross)",float64,112,50,112,0,45.176,132.833,30.864,0.0,92.368,94.225,15.666,1.398,-0.414
"School enrollment, secondary, private (% of total secondary)",float64,87,75,87,0,0.484,69.138,46.296,0.0,15.37,10.825,16.653,3.465,1.872
"School enrollment, tertiary (% gross)",float64,97,65,97,0,5.951,127.578,40.123,0.0,51.716,53.401,22.073,1.903,0.734
"School enrollment, tertiary (gross), gender parity index (GPI)",float64,97,65,97,0,0.944,1.689,40.123,0.0,1.29,1.297,0.147,-0.019,0.118
"School enrollment, tertiary, female (% gross)",float64,97,65,97,0,8.065,140.298,40.123,0.0,60.432,63.171,24.692,1.799,0.653
"School enrollment, tertiary, male (% gross)",float64,97,65,97,0,3.878,125.242,40.123,0.0,43.401,41.027,20.89,3.272,1.076
Scientific and technical journal articles,float64,108,54,107,1,0.06,898949.09,33.333,0.0,22443.833,418.155,113169.668,50.925,7.124
"Secondary education, duration (years)",float64,159,3,4,4,5.0,8.0,1.852,0.0,6.358,6.0,0.976,-0.924,0.219
"Secondary education, pupils",float64,118,44,117,1,1252.0,96322800.0,27.16,0.0,4862766.39,507057.5,15391068.531,27.089,5.106
"Secondary education, teachers",float64,95,67,95,0,68.0,7251617.0,41.358,0.0,394531.965,73072.0,1249535.639,24.415,4.943
"Secondary education, teachers (% female)",float64,94,68,94,0,45.339,88.375,41.975,0.0,65.558,64.509,9.832,-0.258,0.247
"Secondary education, teachers, female",float64,93,69,93,0,37.0,4290848.0,42.593,0.0,240885.356,51517.0,736386.153,23.724,4.868
"Secondary income receipts (BoP, current US$)",float64,141,21,141,0,18513405.423,64333954424.0,12.963,0.0,6062840345.978,2285590000.0,11043937177.654,12.926,3.455
"Secondary income, other sectors, payments (BoP, current US$)",float64,141,21,141,0,1558870.537,32926659858.85,12.963,0.0,1629185428.584,330982848.3,4229323653.127,30.277,5.143
Secure Internet servers,float64,159,3,156,3,4.0,2127874.0,1.852,0.0,140758.296,3489.0,336908.745,13.338,3.42
Secure Internet servers (per 1 million people),float64,159,3,159,0,19.9,405693.422,1.852,0.0,10380.144,928.601,49102.824,48.686,6.944
"Self-employed, female (% of female employment) (modeled ILO estimate)",float64,145,17,145,0,3.025,93.412,10.494,0.0,35.91,32.2,18.143,0.653,0.737
"Self-employed, male (% of male employment) (modeled ILO estimate)",float64,145,17,145,0,5.714,83.282,10.494,0.0,36.921,33.272,13.99,1.088,0.695
"Self-employed, total (% of total employment) (modeled ILO estimate)",float64,145,17,145,0,4.52,87.302,10.494,0.0,36.494,32.11,15.356,1.093,0.771
"Service exports (BoP, current US$)",float64,141,21,141,0,2048325.112,372495311579.51,12.963,0.0,17130961648.476,3830390599.425,51724935433.792,35.141,5.798
