Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,3.298,77.376,25.536,18.465,19.486,-0.416,0.824
"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,0.896,56.82,23.623,23.225,13.815,-0.496,0.266
"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,6.432,98.39,45.685,49.983,22.343,-0.669,-0.265
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,5.821,85.719,42.529,49.375,20.443,-0.772,-0.37
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,2.381,55.468,19.72,15.152,14.193,-0.445,0.81
"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,0.882,56.82,22.389,21.416,13.763,-0.297,0.458
"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",934,90.592,0.0,float64,97,97,0,9.561,114.247,49.159,54.743,24.57,-0.375,-0.048
Firms experiencing losses due to theft and vandalism (% of firms),935,90.689,0.0,float64,96,88,8,0.2,61.5,18.896,15.9,14.123,0.762,0.992
"Individuals using the Internet, female (% of female population)",936,90.786,0.0,float64,95,94,1,5.098,88.197,42.583,40.698,23.689,-0.927,0.226
"Individuals using the Internet, male (% of male population)",936,90.786,0.0,float64,95,94,1,6.526,90.906,48.736,47.007,23.925,-1.056,0.026
Losses due to theft and vandalism (% of annual sales of affected firms),936,90.786,0.0,float64,95,70,16,0.5,21.6,6.486,5.2,4.57,1.172,1.273
Wanted fertility rate (births per woman),936,90.786,0.0,float64,95,34,25,1.5,5.3,3.284,3.3,1.136,-1.349,0.112
Firms with female top manager (% of firms),940,91.174,0.0,float64,91,82,9,0.9,57.3,18.547,16.3,12.399,0.041,0.706
"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",940,91.174,0.0,float64,91,84,7,6.3,87.8,48.663,47.8,21.721,-0.834,-0.044
Women who believe a husband is justified in beating his wife (any of five reasons) (%),940,91.174,0.0,float64,91,85,6,0.8,92.1,40.574,41.1,18.839,-0.143,0.289
Women who believe a husband is justified in beating his wife when she goes out without telling him (%),940,91.174,0.0,float64,91,85,6,0.5,82.7,26.715,25.5,16.953,0.838,0.849
Women who believe a husband is justified in beating his wife when she neglects the children (%),940,91.174,0.0,float64,91,81,9,0.7,81.0,30.398,30.2,16.328,0.419,0.623
Women who believe a husband is justified in beating his wife when she argues with him (%),942,91.368,0.0,float64,89,84,5,0.5,77.6,24.927,21.3,16.367,0.17,0.679
"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,99217097242.421,23946128234.01,12771003067.396,22929157335.038,1.352,1.357
"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,98664889145.379,23924118573.357,12791816081.909,21955744766.673,1.601,1.404
"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,210103236777.428,46273274667.11,36587776163.87,48236807422.314,3.626,1.898
"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,72129797250.0,19284527948.754,16811276095.315,17175272143.567,0.17,0.923
"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,76532809544.925,17974745081.505,10907895220.031,16397293724.986,2.421,1.538
"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,173626071602.872,39478791555.007,33802503166.885,38984580894.505,3.187,1.736
"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,165303176980.917,37297140495.562,29773338999.506,37266391077.978,3.324,1.782
"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,58295511787.5,15869077882.382,14323122247.221,14577704732.132,0.827,1.09
"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,75270771702.184,17188595621.058,10613690169.378,15900668946.273,2.856,1.644
"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",943,91.465,0.291,float64,88,86,1,0.0,41092999614.184,6794483073.729,1972326154.866,10652972481.709,2.879,1.952
Women who believe a husband is justified in beating his wife when she burns the food (%),944,91.562,0.0,float64,87,73,11,0.1,46.2,13.349,12.2,9.954,0.892,0.986
Women who believe a husband is justified in beating his wife when she refuses sex with him (%),944,91.562,0.0,float64,87,81,6,0.2,69.7,19.848,16.9,14.755,0.689,0.903
Demand for family planning satisfied by modern methods (% of married women with demand for family planning),945,91.659,0.0,float64,86,83,3,13.9,85.2,50.076,51.2,17.99,-0.892,-0.058
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",945,91.659,0.485,float64,86,82,1,0.0,12.671,3.559,2.164,3.342,-0.529,0.816
"Net official flows from UN agencies, SPRP (current US$)",945,91.659,0.0,float64,86,86,0,13700.0,4880700.111,536041.785,256545.573,843780.023,13.822,3.52
"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, % of GDP",946,91.756,0.485,float64,85,81,1,0.0,36.807,5.876,2.339,8.423,3.346,1.97
"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",947,91.853,0.0,float64,84,84,0,3.298,63.993,25.871,17.797,19.492,-0.954,0.727
"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",947,91.853,0.291,float64,84,82,1,0.0,126183351046.799,23420789700.598,8701461127.732,31730506825.545,2.731,1.83
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",948,91.95,0.291,float64,83,81,1,0.0,5.805,1.27,1.016,1.239,2.359,1.543
"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",948,91.95,0.776,float64,83,76,1,0.0,24.843,4.396,2.203,5.448,2.589,1.656
"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",949,92.047,0.291,float64,82,80,1,0.0,8.395,2.431,1.222,2.402,-0.656,0.858
"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",949,92.047,0.97,float64,82,73,1,0.0,125318206204.067,23961907118.139,8373198792.774,32190254193.593,2.315,1.743
Firms that spend on R&D (% of firms),951,92.241,0.097,float64,80,71,8,0.0,75.1,19.126,18.1,15.014,3.011,1.498
"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",951,92.241,1.067,float64,80,70,1,0.0,17164625500.341,2297583984.36,609696216.819,4021701188.499,4.243,2.231
"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",952,92.338,1.067,float64,79,69,1,0.0,3596878749.878,764452542.331,487681004.708,751472197.384,1.204,1.08
"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",953,92.435,0.97,float64,78,69,1,0.0,12132256087.5,1496831842.499,1142471132.21,1793824350.315,15.677,3.259
Arms exports (SIPRI trend indicator values),956,92.726,0.0,float64,75,46,15,1000000.0,209000000.0,37386666.667,20000000.0,47760351.456,5.266,2.276
"Children in employment, female (% of female children ages 7-14)",956,92.726,0.0,float64,75,70,5,0.4,76.1,21.161,18.4,16.576,0.229,0.777
"Children in employment, male (% of male children ages 7-14)",956,92.726,0.0,float64,75,69,6,1.6,72.8,24.703,22.2,16.219,-0.193,0.585
"Children in employment, study and work (% of children in employment, ages 7-14)",956,92.726,0.0,float64,75,74,1,10.654,99.708,69.53,76.552,23.721,0.248,-0.957
"Children in employment, total (% of children ages 7-14)",956,92.726,0.0,float64,75,70,5,1.0,74.4,22.956,20.2,16.17,0.038,0.69
"Children in employment, work only (% of children in employment, ages 7-14)",956,92.726,0.0,float64,75,74,1,0.292,89.346,30.472,23.448,23.725,0.249,0.958
"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",957,92.823,0.388,float64,74,71,1,0.0,12132256087.5,2594395854.475,2407083310.644,2111664908.799,5.203,1.756
"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",959,93.016,1.843,float64,72,54,1,0.0,900246046.986,122075023.266,17171693.371,199028903.031,3.317,1.94
"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",961,93.21,2.231,float64,70,48,1,0.0,19451019998.509,1332046389.389,3881605.444,3551114491.78,13.444,3.512
"Net official flows from UN agencies, SDGFUND (current US$)",961,93.21,0.0,float64,70,56,3,-149399.996,1585090.041,589496.039,512080.014,432620.003,-0.196,0.71
"Net financial flows, IMF concessional (NFL, current US$)",962,93.307,1.358,float64,69,56,1,-35663341.5,222345957.8,16746623.19,0.0,51964406.005,6.464,2.486
"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",963,93.404,2.037,float64,68,48,1,0.0,3727456245.052,649655423.822,321921305.639,894818527.962,4.449,2.075
"Net official flows from UN agencies, UNWOMEN (current US$)",966,93.695,0.0,float64,65,65,0,877.0,1448950.052,720963.362,832934.737,472949.272,-1.345,-0.227
"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",967,93.792,1.843,float64,64,46,1,0.0,39476246953.165,6142952233.997,8736134.438,11770109295.234,1.939,1.845
"Survey mean consumption or income per capita, bottom 40% of population (2017 PPP $ per day)",968,93.889,0.0,float64,63,58,4,0.7,8.59,3.259,2.79,1.922,0.587,1.148
"Survey mean consumption or income per capita, total population (2017 PPP $ per day)",968,93.889,0.0,float64,63,62,1,2.53,19.55,7.342,5.77,4.137,0.964,1.298
"Specialist surgical workforce (per 100,000 population)",969,93.986,0.0,float64,62,62,0,0.17,87.4,11.047,3.115,17.772,5.86,2.422
Average transaction cost of sending remittances from a specific country (%),970,94.083,0.0,float64,61,61,0,0.41,17.831,6.474,5.625,4.385,0.171,0.93
"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",971,94.18,0.0,float64,60,59,1,4.9,82.3,47.418,49.25,19.634,-0.524,-0.309
"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",972,94.277,0.291,float64,59,57,1,0.0,56.82,24.133,26.12,16.369,-1.009,0.196
"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",972,94.277,0.291,float64,59,57,1,0.0,57.182,24.846,26.12,17.518,-1.139,0.238
"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",972,94.277,3.686,float64,59,22,1,0.0,1318650222.686,169080798.822,0.0,335154603.314,4.509,2.284
"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",972,94.277,3.298,float64,59,26,1,0.0,969906734.871,148811165.787,0.0,280295696.277,0.882,1.566
"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",974,94.471,0.0,float64,57,55,2,40.2,98.02,79.687,82.05,13.325,2.181,-1.444
"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",974,94.471,0.0,float64,57,55,2,27.91,98.09,81.877,85.38,13.386,5.091,-1.93
"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",974,94.471,0.0,float64,57,56,1,34.86,97.95,78.225,80.4,14.003,1.798,-1.345
"Children in employment, wage workers (% of children in employment, ages 7-14)",974,94.471,0.0,float64,57,55,2,0.21,59.0,11.287,6.74,12.373,4.639,2.065
"Children in employment, wage workers, female (% of female children in employment, ages 7-14)",974,94.471,0.0,float64,57,56,1,0.11,72.09,9.799,5.06,12.253,11.776,2.959
"Children in employment, wage workers, male (% of male children in employment, ages 7-14)",974,94.471,0.0,float64,57,55,2,0.31,56.57,12.099,7.8,12.975,3.734,1.936
"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",974,94.471,3.298,float64,57,24,1,0.0,654562942.946,105635373.334,0.0,189835574.463,1.163,1.61
"Net official flows from UN agencies, UNRWA (current US$)",974,94.471,0.0,float64,57,57,0,51360000.61,521732299.805,193651722.289,154360992.432,132871045.193,-0.163,1.034
"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,0.251,31.925,9.6,8.947,8.284,0.703,1.096
"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,9.561,64.255,35.777,40.153,19.679,-1.648,-0.167
"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,3.298,31.726,12.475,10.009,7.454,0.207,0.988
"Gross PSD, General Gov., All maturities, Loans, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,1.346,56.82,23.269,23.108,16.918,-1.137,0.32
"Gross PSD, General Gov., Long-term, All instruments, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,6.991,60.063,34.224,38.602,19.396,-1.66,-0.17
"Gross PSD, General Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,6.173,60.063,33.089,36.467,19.161,-1.623,-0.119
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,2.381,23.318,10.397,8.491,5.678,-0.769,0.586
"Gross PSD, General Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",975,94.568,0.0,float64,56,56,0,1.339,56.82,22.66,21.938,16.892,-1.055,0.402
"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",976,94.665,3.395,float64,55,21,1,0.0,1405328785.899,221262674.332,0.0,416095601.721,1.314,1.636
"Community health workers (per 1,000 people)",977,94.762,0.097,float64,54,49,4,0.0,3.654,0.411,0.195,0.53,26.592,4.495
"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",977,94.762,0.679,float64,54,48,1,0.0,21342966454.443,2063590937.51,29670560.259,4506911977.327,7.953,2.75
"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",977,94.762,3.104,float64,54,23,1,0.0,24200850649.216,4182755344.223,0.0,7834929677.432,0.764,1.536
"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",978,94.859,0.582,float64,53,48,1,0.0,3727456245.052,833520166.413,501324629.575,935665125.524,3.314,1.838
"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",979,94.956,0.582,float64,52,47,1,0.0,64647004337.251,12077854893.519,372121396.256,20834621404.659,0.679,1.502
"Bird species, threatened",980,95.053,0.0,float64,51,30,13,6.0,93.0,24.294,19.0,19.084,5.074,2.103
Ease of doing business rank (1=most business-friendly regulations),980,95.053,0.0,float64,51,51,0,53.0,181.0,124.667,123.0,35.504,-0.883,-0.261
"Fish species, threatened",980,95.053,0.0,float64,51,38,11,1.0,227.0,43.667,39.0,42.394,7.582,2.349
"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",980,95.053,4.947,float64,51,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Investment in ICT with private participation (current US$),980,95.053,0.0,float64,51,43,4,4920000.0,3695290000.0,417720392.157,207000000.0,635316275.916,14.723,3.446
Land area where elevation is below 5 meters (% of total land area),980,95.053,1.067,float64,51,41,1,0.0,67.586,3.893,1.25,10.017,33.935,5.487
"Mammal species, threatened",980,95.053,0.0,float64,51,27,14,2.0,93.0,20.784,18.0,17.578,4.34,1.685
"Net official flows from UN agencies, WTO-ITC (current US$)",980,95.053,0.0,float64,51,42,7,3736.0,866086.006,87610.294,44064.0,138967.782,19.815,3.951
"Plant species (higher), threatened",980,95.053,0.194,float64,51,42,9,0.0,644.0,87.157,34.0,136.574,7.057,2.579
Population living in areas where elevation is below 5 meters (% of total population),980,95.053,1.067,float64,51,41,1,0.0,33.528,5.493,2.291,7.7,4.327,2.098
Rural land area (sq. km),980,95.053,0.0,float64,51,51,0,757.746,2956471.266,346820.967,176180.679,501413.056,14.0,3.177
Rural land area where elevation is below 5 meters (% of total land area),980,95.053,1.067,float64,51,41,1,0.0,67.18,3.615,1.026,9.791,37.085,5.793
Rural land area where elevation is below 5 meters (sq. km),980,95.053,1.067,float64,51,41,1,0.0,39976.245,4801.81,791.09,8820.745,6.356,2.518
Rural population living in areas where elevation is below 5 meters (% of total population),980,95.053,1.067,float64,51,41,1,0.0,20.204,2.422,0.808,4.585,8.576,2.945
Urban land area (sq. km),980,95.053,0.0,float64,51,51,0,5.188,171839.183,8657.421,1871.968,25657.193,34.058,5.526
Urban land area where elevation is below 5 meters (% of total land area),980,95.053,1.067,float64,51,41,1,0.0,5.154,0.277,0.036,0.873,24.076,4.86
Urban land area where elevation is below 5 meters (sq. km),980,95.053,1.067,float64,51,41,1,0.0,12038.388,708.262,28.83,2213.081,15.559,3.867
Urban population living in areas where elevation is below 5 meters (% of total population),980,95.053,1.067,float64,51,41,1,0.0,22.505,3.07,1.416,4.811,7.062,2.602
"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",981,95.15,0.873,float64,50,42,1,0.0,13.277,2.087,1.015,3.486,4.761,2.358
"Gross PSD, Financial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",981,95.15,0.873,float64,50,42,1,0.0,13.277,2.853,1.299,3.63,2.008,1.591
"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",981,95.15,0.0,float64,50,48,2,38.7,288.3,161.214,167.8,59.024,-0.362,-0.014
"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",981,95.15,0.0,float64,50,49,1,34.7,242.2,140.246,144.85,51.913,-0.514,-0.139
"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",981,95.15,0.0,float64,50,49,1,42.5,351.9,186.416,188.75,70.343,-0.211,0.168
"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",981,95.15,0.0,float64,50,49,1,1.9,108.1,26.008,22.7,20.843,3.679,1.488
"Condom use, population ages 15-24, female (% of females ages 15-24)",982,95.247,0.097,float64,49,48,1,0.0,43.5,16.273,13.6,11.018,0.123,0.788
"Gross PSD, Central Gov., Short-term, Loans, Nominal Value, % of GDP",982,95.247,3.007,float64,49,19,1,0.0,2.034,0.2,0.0,0.437,7.882,2.738
"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",982,95.247,0.0,float64,49,49,0,0.001,26.255,6.578,2.06,7.928,0.002,1.178
"Gross PSD, Financial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",982,95.247,0.0,float64,49,49,0,0.001,13.202,2.63,1.471,3.345,4.369,2.214
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",982,95.247,0.0,float64,49,49,0,0.001,13.202,2.545,1.362,3.362,4.468,2.253
"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",982,95.247,3.492,float64,49,14,1,0.0,8028632.804,807828.787,0.0,1848598.087,7.477,2.778
"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",983,95.344,0.097,float64,48,48,0,0.0,9.227,1.732,0.837,2.259,1.913,1.601
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.136,2.022,0.786,0.756,0.451,-0.123,0.622
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.136,6.45,1.527,0.793,1.712,2.656,1.952
"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.181,10.406,2.261,0.854,2.953,1.771,1.758
"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.133,8.626,1.725,0.664,2.371,2.661,1.969
"Gross PSD, Nonfinancial Public Corp., Long-term, All instruments, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.181,10.406,2.26,0.854,2.949,1.77,1.757
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.152,9.981,2.145,0.831,2.804,1.74,1.745
"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",983,95.344,0.0,float64,48,48,0,0.115,8.203,1.662,0.631,2.296,2.519,1.941
"Present value of external debt (% of exports of goods, services and income)",983,95.344,0.0,float64,48,48,0,9.782,343.374,117.386,93.499,80.361,0.967,1.194
Present value of external debt (current US$),983,95.344,0.0,float64,48,48,0,201528965.3,220308589332.5,24395712201.923,9068941617.15,38548063644.254,14.283,3.377
"Net official flows from UN agencies, UNIDO (current US$)",984,95.441,0.0,float64,47,47,0,-411.27,76430.216,16026.737,7381.54,18135.068,1.637,1.394
"Children in employment, study and work, female (% of female children in employment, ages 7-14)",985,95.538,0.0,float64,46,46,0,4.836,99.662,73.082,80.9,24.059,1.17,-1.24
"Children in employment, study and work, male (% of male children in employment, ages 7-14)",985,95.538,0.0,float64,46,46,0,12.065,100.0,71.783,77.458,22.912,0.271,-0.929
"Children in employment, work only, female (% of female children in employment, ages 7-14)",985,95.538,0.0,float64,46,46,0,0.338,95.164,26.918,19.1,24.059,1.17,1.24
"Children in employment, work only, male (% of male children in employment, ages 7-14)",985,95.538,0.097,float64,46,46,0,0.0,87.935,28.217,22.542,22.912,0.271,0.929
"Condom use, population ages 15-24, male (% of males ages 15-24)",985,95.538,0.0,float64,46,46,0,8.3,71.5,44.22,43.2,13.658,0.339,-0.397
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",985,95.538,1.455,float64,46,32,1,0.0,6.282,1.2,0.483,1.67,3.008,1.886
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",986,95.635,0.873,float64,45,37,1,0.0,11.654,1.263,0.339,2.81,7.318,2.887
"Gross PSD, General Gov., Long-term, With payment due in one year or less, All instruments, Nominal Value, % of GDP",986,95.635,0.485,float64,45,41,1,0.0,4.481,1.412,0.735,1.28,-0.506,0.871
"Gross PSD, General Gov., Short-term, All instruments, Nominal Value, % of GDP",986,95.635,0.0,float64,45,45,0,0.006,8.497,1.95,0.788,2.558,0.797,1.42
"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",986,95.635,0.0,float64,45,45,0,9.561,64.255,31.123,34.627,19.156,-1.546,0.254
Multidimensional poverty headcount ratio (UNDP) (% of population),987,95.732,0.0,float64,44,41,3,0.4,66.8,25.891,21.45,20.139,-1.006,0.442
"Average working hours of children, study and work, ages 7-14 (hours per week)",988,95.829,0.0,float64,43,41,2,3.5,40.3,15.779,14.174,8.69,0.657,0.93
"Average working hours of children, study and work, female, ages 7-14 (hours per week)",988,95.829,0.0,float64,43,42,1,3.8,36.8,14.941,13.179,8.252,0.745,1.032
"Average working hours of children, study and work, male, ages 7-14 (hours per week)",988,95.829,0.0,float64,43,41,2,2.7,42.0,16.225,14.599,8.972,0.619,0.894
Child employment in agriculture (% of economically active children ages 7-14),988,95.829,0.0,float64,43,43,0,39.34,98.94,73.113,74.5,16.066,-0.606,-0.259
"Child employment in agriculture, female (% of female economically active children ages 7-14)",988,95.829,0.0,float64,43,43,0,14.84,98.34,66.651,73.08,24.235,-0.335,-0.83
"Child employment in agriculture, male (% of male economically active children ages 7-14)",988,95.829,0.0,float64,43,41,2,29.9,99.412,75.779,77.48,17.212,0.508,-0.889
Child employment in services (% of economically active children ages 7-14),988,95.829,0.0,float64,43,43,0,0.779,48.47,17.724,16.18,11.861,0.078,0.684
"Child employment in services, female (% of female economically active children ages 7-14)",988,95.829,0.0,float64,43,43,0,0.66,65.82,23.74,18.39,19.62,-0.588,0.822
"Child employment in services, male (% of male economically active children ages 7-14)",988,95.829,0.0,float64,43,43,0,0.348,55.96,15.205,14.49,11.59,2.819,1.415
"Gross PSD, Financial Public Corp., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",988,95.829,1.358,float64,43,30,1,0.0,20.221,3.742,0.001,6.664,0.164,1.379
"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",988,95.829,1.649,float64,43,27,1,0.0,0.986,0.144,0.012,0.255,4.634,2.291
"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",988,95.829,0.0,float64,43,43,0,3.298,31.926,13.481,10.749,7.256,0.511,1.083
"Average working hours of children, working only, ages 7-14 (hours per week)",989,95.926,0.0,float64,42,41,1,4.8,52.7,28.041,26.217,12.244,-0.696,0.145
"Average working hours of children, working only, female, ages 7-14 (hours per week)",989,95.926,0.0,float64,42,40,2,4.6,47.7,25.222,22.25,11.826,-1.061,0.234
"Average working hours of children, working only, male, ages 7-14 (hours per week)",989,95.926,0.0,float64,42,42,0,5.0,53.2,28.947,29.246,12.412,-0.647,0.018
Child employment in manufacturing (% of economically active children ages 7-14),989,95.926,0.0,float64,42,42,0,0.11,27.57,7.492,6.325,6.478,2.597,1.48
"Child employment in manufacturing, female (% of female economically active children ages 7-14)",989,95.926,0.194,float64,42,41,1,0.0,27.66,8.554,6.07,8.173,-0.278,0.917
"Child employment in manufacturing, male (% of male economically active children ages 7-14)",989,95.926,0.0,float64,42,42,0,0.12,29.25,7.019,5.49,6.985,3.065,1.739
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",990,96.023,0.194,float64,41,40,1,0.0,27.51,13.303,12.983,7.691,-0.976,0.101
"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",990,96.023,0.194,float64,41,40,1,0.0,56.82,32.363,31.267,14.391,-0.59,-0.19
"Gross PSD, General Gov., Long-term, With payment due in one year or less, Loans, Nominal Value, % of GDP",990,96.023,0.194,float64,41,40,1,0.0,3.349,0.733,0.445,0.72,3.012,1.515
"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",990,96.023,0.582,float64,41,36,1,0.0,8.497,2.021,0.474,2.671,0.368,1.298
Investment in water and sanitation with private participation (current US$),990,96.023,0.097,float64,41,41,0,0.0,951000000.0,162617317.073,110750000.0,194098654.233,6.163,2.269
Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),990,96.023,0.0,float64,41,41,0,14.806,98.504,71.718,74.649,18.589,2.516,-1.348
Primary school age children out-of-school (%),990,96.023,0.097,float64,41,28,10,0.0,31.811,8.897,5.12,8.679,-0.179,0.985
Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,990,96.023,0.0,float64,41,41,0,14.0,98.242,69.446,70.0,18.653,2.017,-1.126
